"Geography_Code","NM_1564_1_0","NM_1564_1_1","NM_1564_1_2","NM_1564_1_3","NM_1564_1_4","NM_1564_1_5","NM_1564_1_6","NM_1564_1_7"
"N00002524",308,76,39,63,9,45,52,24
"N00002525",1316,289,156,195,47,176,402,51
"N00002526",813,157,66,105,19,95,346,25
"N00002527",332,36,16,49,4,35,180,12
"N00002528",239,37,24,45,14,38,75,6
"N00002529",343,78,35,55,20,39,116,0
"N00002530",285,46,40,46,11,39,98,5
"N00002531",402,79,47,72,17,74,104,9
"N00002532",294,68,29,51,16,50,71,9
"N00002533",717,268,93,94,26,97,129,10
"N00002534",355,140,35,52,14,39,69,6
"N00002535",394,78,50,65,16,57,115,13
"N00002536",450,104,71,76,17,68,97,17
"N00002537",1261,477,137,170,56,152,219,50
"N00002538",532,102,75,78,21,71,171,14
"N00002539",218,99,31,26,6,19,28,9
"N00002540",1389,302,142,246,48,214,401,36
"N00002541",1070,299,112,166,48,158,237,50
"N00002542",267,49,32,46,7,39,77,17
"N00002543",213,63,23,45,5,25,42,10
"N00002544",499,91,58,80,19,77,151,23
"N00002545",228,54,25,47,7,39,46,10
"N00002546",201,45,31,29,10,27,49,10
"N00002547",828,292,93,117,39,102,154,31
"N00002548",485,218,57,60,19,49,65,17
"N00002549",197,67,26,26,9,17,44,8
"N00002550",233,56,36,34,11,31,55,10
"N00002551",281,105,39,49,14,27,38,9
"N00002552",225,81,37,36,10,18,31,12
"N00002553",214,97,22,21,6,23,40,5
"N00002554",291,61,36,59,16,52,58,9
"N00002555",286,80,46,62,16,35,38,9
"N00002556",242,91,39,38,9,31,30,4
"N00002557",275,91,34,44,10,32,45,19
"N00002558",242,89,25,41,10,27,41,9
"N00002559",230,103,37,35,11,15,22,7
"N00002560",369,53,31,50,17,50,155,13
"N00002561",268,62,23,35,8,26,106,8
"N00002562",282,49,25,40,11,32,112,13
"N00002563",297,63,30,41,12,39,104,8
"N00002564",221,68,27,33,15,24,38,16
"N00002565",239,89,27,33,8,27,45,10
"N00002566",260,72,19,29,12,37,81,10
"N00002567",261,81,35,39,7,28,65,6
"N00002568",260,78,36,29,17,26,62,12
"N00002569",269,69,18,34,8,17,110,13
"N00002570",224,86,15,19,5,27,64,8
"N00002571",308,68,26,38,9,52,108,7
"N00002572",296,50,21,35,3,41,136,10
"N00002573",248,95,24,36,14,30,46,3
"N00002574",250,93,31,39,6,25,46,10
"N00002575",250,122,24,30,12,29,27,6
"N00002576",678,192,64,92,19,77,205,29
"N00002577",471,120,35,88,12,71,118,27
"N00002578",246,79,34,30,12,45,42,4
"N00002579",306,145,39,45,8,36,28,5
"N00002580",251,77,31,25,7,40,64,7
"N00002581",285,93,20,39,15,25,83,10
"N00002582",1086,548,147,156,24,99,81,31
"N00002583",218,87,32,35,3,29,28,4
"N00002584",256,95,40,45,8,34,29,5
"N00002585",198,89,22,25,4,27,26,5
"N00002586",253,114,32,42,7,26,26,6
"N00002587",553,236,86,77,19,66,56,13
"N00002588",205,92,30,34,7,24,13,5
"N00002589",232,90,40,32,9,27,27,7
"N00002590",1043,350,151,195,35,125,163,24
"N00002591",835,202,103,167,22,122,189,30
"N00002592",369,56,40,68,12,54,131,8
"N00002593",243,70,34,39,8,23,65,4
"N00002594",256,101,42,40,10,26,32,5
"N00002595",303,117,37,37,14,36,57,5
"N00002596",327,82,34,51,14,61,72,13
"N00002597",257,65,32,48,10,36,55,11
"N00002598",198,86,24,26,5,28,24,5
"N00002599",327,86,53,49,9,59,60,11
"N00002600",245,60,31,39,9,50,50,6
"N00002601",302,67,31,51,16,43,85,9
"N00002602",288,61,24,50,6,51,90,6
"N00002603",775,266,89,109,24,102,137,48
"N00002604",300,64,36,30,8,55,94,13
"N00002605",228,69,22,35,7,20,51,24
"N00002606",327,170,35,34,10,29,41,8
"N00002607",147,75,17,20,5,12,18,0
"N00002608",230,60,23,30,6,33,68,10
"N00002609",821,80,23,109,12,354,214,29
"N00002610",254,64,27,39,7,49,57,11
"N00002611",120,39,14,8,4,13,35,7
"N00002612",253,58,27,46,5,38,63,16
"N00002613",592,212,76,74,23,71,104,32
"N00002614",307,123,38,47,5,35,44,15
"N00002615",241,97,32,39,5,29,30,9
"N00002616",276,108,50,30,7,34,37,10
"N00002617",380,153,37,57,13,39,71,10
"N00002618",181,92,16,28,3,14,25,3
"N00002619",523,160,63,75,18,63,115,29
"N00002620",404,128,52,59,12,46,79,28
"N00002621",182,81,18,26,7,12,30,8
"N00002622",245,75,38,25,9,30,60,8
"N00002623",223,110,26,30,7,22,21,7
"N00002624",211,63,30,29,6,28,43,12
"N00002625",257,112,41,31,7,23,34,9
"N00002626",609,166,72,107,12,73,169,10
"N00002627",260,154,22,26,8,20,21,9
"N00002628",791,305,80,109,28,83,170,16
"N00002629",194,104,26,31,4,13,13,3
"N00002630",212,105,33,23,3,19,23,6
"N00002631",262,113,38,34,9,29,31,8
"N00002632",299,81,43,66,15,36,48,10
"N00002633",350,103,48,68,6,40,77,8
"N00002634",273,50,37,46,14,26,88,12
"N00002635",275,127,31,33,10,27,32,15
"N00002636",324,112,43,44,19,41,53,12
"N00002637",389,104,44,50,25,55,100,11
"N00002638",359,104,32,50,18,63,75,17
"N00002639",236,89,28,33,10,22,43,11
"N00002640",299,57,27,38,11,34,113,19
"N00002641",270,38,34,51,10,43,83,11
"N00002642",377,60,26,67,14,58,134,18
"N00002643",326,32,25,71,9,44,137,8
"N00002644",266,112,32,50,7,24,31,10
"N00002645",246,58,25,46,10,30,69,8
"N00002646",293,113,26,49,15,30,37,23
"N00002647",597,147,84,110,39,63,124,30
"N00002648",174,34,16,31,10,25,50,8
"N00002649",421,171,47,46,26,42,72,17
"N00002650",243,105,26,43,16,22,18,13
"N00002651",351,65,40,68,24,40,102,12
"N00002652",231,111,34,29,2,24,22,9
"N00002653",341,78,29,48,16,47,105,18
"N00002654",274,105,32,34,8,34,52,9
"N00002655",253,106,37,42,9,16,31,12
"N00002656",485,131,69,81,21,61,102,20
"N00002657",285,99,38,47,13,34,39,15
"N00002658",304,98,37,54,14,46,40,15
"N00002659",242,101,27,42,9,25,26,12
"N00002660",343,82,34,51,20,47,91,18
"N00002661",383,141,49,54,18,46,59,16
"N00002662",299,82,33,42,12,41,76,13
"N00002663",250,50,24,54,22,32,59,9
"N00002664",245,95,35,37,11,23,29,15
"N00002665",227,61,32,35,17,29,41,12
"N00002666",212,58,28,33,10,28,48,7
"N00002667",639,233,80,100,42,69,96,19
"N00002668",231,61,34,40,10,32,43,11
"N00002669",391,95,43,62,29,64,89,9
"N00002670",1392,368,167,233,76,193,306,49
"N00002671",1021,207,124,226,62,143,232,27
"N00002672",233,101,35,38,5,23,22,9
"N00002673",1021,343,118,164,44,123,196,33
"N00002674",223,105,31,31,10,26,17,3
"N00002675",311,67,38,52,23,37,83,11
"N00002676",584,183,67,102,29,80,103,20
"N00002677",342,86,35,65,17,47,77,15
"N00002678",296,57,42,47,18,40,75,17
"N00002679",399,102,38,57,21,55,101,25
"N00002680",343,71,28,46,15,58,113,12
"N00002681",337,64,32,44,20,46,118,13
"N00002682",341,67,30,48,17,61,114,4
"N00002683",315,76,23,55,24,42,85,10
"N00002684",364,76,35,47,22,43,132,9
"N00002685",301,53,32,64,11,46,89,6
"N00002686",280,71,31,32,9,38,93,6
"N00002687",240,62,24,55,15,23,57,4
"N00002688",323,86,25,51,17,47,81,16
"N00002689",240,101,29,43,11,24,27,5
"N00002690",215,61,20,28,7,20,68,11
"N00002691",257,58,24,45,13,27,79,11
"N00002692",238,70,22,27,7,22,81,9
"N00002693",316,147,28,29,9,23,68,12
"N00002694",268,44,28,57,14,22,91,12
"N00002695",318,42,33,62,14,44,114,9
"N00002696",260,55,19,45,10,40,85,6
"N00002697",283,52,25,54,19,28,91,14
"N00002698",419,56,41,54,15,51,188,14
"N00002699",283,111,30,49,9,39,37,8
"N00002700",401,80,51,81,23,75,80,11
"N00002701",402,101,52,55,30,50,99,15
"N00002702",291,93,27,61,19,41,39,11
"N00002703",461,91,57,65,35,71,134,8
"N00002704",419,62,51,70,26,64,136,10
"N00002705",351,70,33,63,32,52,94,7
"N00002706",343,99,29,41,28,49,73,24
"N00002707",423,85,44,63,21,61,131,18
"N00002708",214,110,30,27,7,16,18,6
"N00002709",362,56,42,62,18,47,121,16
"N00002710",325,90,30,64,12,52,67,10
"N00002711",595,142,51,86,28,74,189,25
"N00002712",285,79,34,42,20,37,55,18
"N00002713",308,83,37,41,22,38,80,7
"N00002714",406,89,35,66,19,60,118,19
"N00002715",330,80,31,52,19,37,94,17
"N00002716",277,69,24,44,13,40,71,16
"N00002717",428,111,44,75,24,64,93,17
"N00002718",368,78,32,64,18,53,105,18
"N00002719",273,55,22,33,20,40,87,16
"N00002720",257,64,24,49,16,38,58,8
"N00002721",281,73,23,36,17,41,79,12
"N00002722",325,71,32,52,15,43,102,10
"N00002723",310,97,30,51,16,39,69,8
"N00002724",197,57,18,35,8,24,43,12
"N00002725",317,71,50,50,19,39,76,12
"N00002726",1025,224,180,207,48,122,189,55
"N00002727",316,83,55,68,24,32,45,9
"N00002728",823,220,133,117,47,96,188,22
"N00002729",218,95,37,31,8,23,23,1
"N00002730",223,88,30,41,15,17,24,8
"N00002731",225,82,29,38,18,22,24,12
"N00002732",236,67,33,32,15,30,40,19
"N00002733",340,98,29,54,15,49,83,12
"N00002734",351,63,32,62,16,47,117,14
"N00002735",339,85,26,45,21,38,111,13
"N00002736",299,69,28,43,24,44,83,8
"N00002737",271,64,22,39,15,35,87,9
"N00002738",378,88,41,52,27,47,115,8
"N00002739",328,60,33,55,14,44,114,8
"N00002740",293,62,34,47,22,39,80,9
"N00002741",340,59,43,54,19,41,109,15
"N00002742",302,85,57,62,7,40,46,5
"N00002743",292,91,26,48,16,34,63,14
"N00002744",216,92,30,35,12,18,16,13
"N00002745",251,106,34,41,11,28,23,8
"N00002746",235,61,24,41,14,33,47,15
"N00002747",227,75,23,32,9,21,55,12
"N00002748",259,66,32,54,11,29,62,5
"N00002749",268,66,19,45,26,42,54,16
"N00002750",213,83,26,37,8,22,32,5
"N00002751",252,97,24,32,4,32,56,7
"N00002752",261,73,24,42,7,21,84,10
"N00002753",415,75,29,67,16,52,167,9
"N00002754",320,49,29,37,16,54,126,9
"N00002755",452,123,35,60,10,52,158,14
"N00002756",269,46,26,46,7,31,100,13
"N00002757",375,84,42,59,19,54,103,14
"N00002758",208,72,24,39,6,16,43,8
"N00002759",246,49,31,47,7,38,64,10
"N00002760",247,43,33,40,14,30,81,6
"N00002761",760,108,74,131,25,108,294,20
"N00002762",297,50,19,44,12,31,132,9
"N00002763",321,83,29,38,18,43,101,9
"N00002764",348,73,36,55,16,45,112,11
"N00002765",304,81,39,41,15,40,71,17
"N00002766",372,86,40,67,25,48,94,12
"N00002767",293,62,36,48,17,44,77,9
"N00002768",296,94,30,52,16,51,43,10
"N00002769",381,86,44,47,18,53,115,18
"N00002770",373,79,43,56,20,60,98,17
"N00002771",226,91,24,33,12,20,36,10
"N00002772",252,65,33,31,16,25,68,14
"N00002773",173,69,32,21,5,20,16,10
"N00002774",486,51,42,82,26,60,206,19
"N00002775",381,74,42,51,15,44,137,18
"N00002776",251,59,27,38,16,26,75,10
"N00002777",184,60,34,27,4,31,24,4
"N00002778",228,73,27,38,1,30,48,11
"N00002779",367,76,35,58,26,55,105,12
"N00002780",311,82,23,35,16,47,99,9
"N00002781",334,57,28,43,15,40,133,18
"N00002782",391,88,30,59,19,52,134,9
"N00002783",329,67,38,57,14,42,101,10
"N00002784",413,86,48,76,32,57,97,17
"N00002785",436,131,42,60,25,70,97,11
"N00002786",397,95,33,70,33,58,98,10
"N00002787",359,114,40,57,28,38,70,12
"N00002788",321,82,41,45,13,41,85,14
"N00002789",414,138,50,62,14,52,82,16
"N00002790",384,83,41,60,24,51,100,25
"N00002791",336,66,28,48,22,32,121,19
"N00002792",368,119,41,61,11,33,89,14
"N00002793",346,138,46,37,14,42,57,12
"N00002794",436,171,45,53,16,47,85,19
"N00002795",397,150,55,53,18,31,74,16
"N00002796",389,134,48,50,14,50,78,15
"N00002797",431,110,50,66,18,65,106,16
"N00002798",329,92,32,38,22,55,74,16
"N00002799",250,89,30,35,11,33,33,19
"N00002800",335,87,44,45,10,55,82,12
"N00002801",386,98,32,63,13,43,118,19
"N00002802",363,115,52,62,19,32,64,19
"N00002803",380,103,46,53,14,32,89,43
"N00002804",312,121,23,41,14,27,50,36
"N00002805",301,121,36,43,6,28,39,28
"N00002806",375,111,36,65,14,51,88,10
"N00002807",297,93,32,45,11,34,70,12
"N00002808",386,133,43,67,12,31,87,13
"N00002809",363,101,32,66,17,37,98,12
"N00002810",273,105,23,38,11,26,58,12
"N00002811",262,93,29,40,5,22,56,17
"N00002812",307,112,29,55,5,35,62,9
"N00002813",314,122,30,42,18,38,53,11
"N00002814",387,149,44,47,8,26,62,51
"N00002815",232,108,25,23,3,14,19,40
"N00002816",300,110,28,40,7,30,45,40
"N00002817",453,122,56,55,14,35,88,83
"N00002818",375,152,26,35,8,21,47,86
"N00002819",353,153,32,37,2,36,36,57
"N00002820",450,125,45,71,17,57,107,28
"N00002821",351,94,29,60,16,38,99,15
"N00002822",304,80,40,38,16,39,75,16
"N00002823",314,104,36,41,14,37,58,24
"N00002824",282,92,27,48,17,29,46,23
"N00002825",489,110,64,63,16,71,117,48
"N00002826",322,100,39,46,16,42,70,9
"N00002827",289,83,36,31,20,35,69,15
"N00002828",273,93,35,38,8,46,39,14
"N00002829",369,93,41,53,24,56,74,28
"N00002830",343,96,56,43,17,50,66,15
"N00002831",354,109,28,53,25,49,76,14
"N00002832",329,92,30,47,17,49,75,19
"N00002833",320,107,30,54,9,40,65,15
"N00002834",447,149,28,71,16,56,114,13
"N00002835",389,116,38,68,21,48,78,20
"N00002836",357,89,37,60,14,43,96,18
"N00002837",269,96,27,37,11,34,47,17
"N00002838",345,116,40,53,9,32,78,17
"N00002839",288,104,33,31,16,31,57,16
"N00002840",1106,380,123,158,43,102,234,66
"N00002841",399,118,44,60,15,50,93,19
"N00002842",447,139,59,62,18,56,77,36
"N00002843",298,93,37,54,9,38,52,15
"N00002844",336,144,34,46,7,36,58,11
"N00002845",256,107,26,39,8,22,44,10
"N00002846",452,130,60,90,13,57,72,30
"N00002847",461,107,50,85,14,65,131,9
"N00002848",934,288,119,149,37,119,156,66
"N00002849",169,73,21,20,5,11,20,19
"N00002850",234,109,31,25,11,16,24,18
"N00002851",306,98,51,49,9,34,41,24
"N00002852",246,77,32,32,10,45,34,16
"N00002853",717,187,75,116,32,85,157,65
"N00002854",367,109,27,50,16,43,100,22
"N00002855",350,96,51,57,17,30,72,27
"N00002856",264,93,32,36,12,22,50,19
"N00002857",383,104,44,62,14,50,95,14
"N00002858",364,133,33,40,5,36,42,75
"N00002859",442,101,48,44,7,43,117,82
"N00002860",277,79,38,46,11,17,54,32
"N00002861",327,74,40,41,7,36,57,72
"N00002862",221,91,16,28,5,19,36,26
"N00002863",253,62,30,40,11,40,45,25
"N00002864",253,54,16,45,6,24,78,30
"N00002865",461,122,40,70,25,56,124,24
"N00002866",369,103,36,66,16,46,90,12
"N00002867",451,112,54,79,16,59,118,13
"N00002868",362,125,41,45,15,39,77,20
"N00002869",318,84,30,48,10,36,76,34
"N00002870",444,135,35,56,21,54,111,32
"N00002871",588,172,63,81,11,58,92,111
"N00002872",256,116,29,27,8,16,33,27
"N00002873",240,95,28,31,5,30,26,25
"N00002874",246,107,23,37,14,14,26,25
"N00002875",855,308,86,141,25,109,147,39
"N00002876",417,124,51,69,13,52,85,23
"N00002877",247,125,30,22,6,10,31,23
"N00002878",176,89,20,17,2,6,26,16
"N00002879",338,102,37,39,18,45,86,11
"N00002880",347,116,48,58,16,36,59,14
"N00002881",385,98,38,52,11,57,109,20
"N00002882",296,126,33,44,7,27,48,11
"N00002883",360,100,37,55,13,56,79,20
"N00002884",379,94,41,68,19,66,71,20
"N00002885",550,198,49,72,5,51,100,75
"N00002886",617,138,40,65,21,52,148,153
"N00002887",501,112,63,83,10,57,109,67
"N00002888",342,54,24,42,11,48,132,31
"N00002889",281,105,23,34,5,18,70,26
"N00002890",302,76,30,58,12,40,78,8
"N00002891",448,94,46,60,12,60,150,26
"N00002892",366,79,50,56,17,44,103,17
"N00002893",211,76,10,23,8,32,44,18
"N00002894",270,115,15,29,8,30,44,29
"N00002895",379,84,38,62,13,47,105,30
"N00002896",263,75,28,42,5,26,81,6
"N00002897",720,183,66,89,27,81,195,79
"N00002898",260,73,20,29,4,33,68,33
"N00002899",253,104,21,41,11,32,33,11
"N00002900",245,90,24,34,11,27,41,18
"N00002901",230,87,26,32,5,26,42,12
"N00002902",277,112,28,34,5,18,58,22
"N00002903",616,194,58,74,19,53,114,104
"N00002904",299,70,28,56,6,32,83,24
"N00002905",331,93,29,36,7,50,95,21
"N00002906",347,99,35,47,17,47,73,29
"N00002907",479,118,52,82,33,59,116,19
"N00002908",343,105,54,39,14,30,79,22
"N00002909",446,120,50,63,27,73,91,22
"N00002910",565,163,84,86,20,59,126,27
"N00002911",545,137,57,82,17,69,171,12
"N00002912",279,69,38,44,7,30,80,11
"N00002913",260,65,29,53,16,39,38,20
"N00002914",937,242,113,182,47,120,203,30
"N00002915",181,66,25,27,8,19,28,8
"N00002916",341,66,38,81,16,50,70,20
"N00002917",245,78,25,33,14,24,64,7
"N00002918",278,101,26,31,17,27,60,16
"N00002919",302,90,28,71,11,30,64,8
"N00002920",289,89,34,40,7,37,63,19
"N00002921",263,86,27,41,14,26,63,6
"N00002922",368,132,48,34,17,41,81,15
"N00002923",284,109,29,33,10,29,51,23
"N00002924",333,128,35,33,13,39,68,17
"N00002925",241,72,31,29,13,14,64,18
"N00002926",292,101,31,44,5,37,55,19
"N00002927",311,112,45,50,10,31,46,17
"N00002928",288,94,31,45,12,34,59,13
"N00002929",561,176,68,73,25,60,126,33
"N00002930",341,102,42,46,13,44,66,28
"N00002931",440,74,68,58,15,54,136,35
"N00002932",290,88,39,38,15,24,74,12
"N00002933",411,105,49,66,22,52,99,18
"N00002934",326,117,41,53,10,36,54,15
"N00002935",320,106,41,52,16,31,63,11
"N00002936",332,108,34,47,17,36,76,14
"N00002937",318,121,32,49,13,32,64,7
"N00002938",337,112,31,56,10,42,83,3
"N00002939",330,110,40,43,12,36,76,13
"N00002940",295,92,34,51,9,37,58,14
"N00002941",250,109,34,26,8,24,40,9
"N00002942",335,114,39,57,11,34,66,14
"N00002943",232,53,42,31,7,22,65,12
"N00002944",453,103,57,90,8,53,101,41
"N00002945",309,79,47,49,4,33,74,23
"N00002946",219,66,26,42,13,26,33,13
"N00002947",287,78,34,56,14,33,56,16
"N00002948",266,46,26,51,17,34,84,8
"N00002949",287,47,36,47,11,36,89,21
"N00002950",333,82,20,42,8,36,114,31
"N00002951",207,57,38,27,8,21,49,7
"N00002952",272,48,20,54,5,30,100,15
"N00002953",194,49,29,37,8,21,33,17
"N00002954",527,160,46,72,11,39,160,39
"N00002955",344,81,30,52,16,45,105,15
"N00002956",297,105,29,41,8,37,66,11
"N00002957",296,128,47,42,6,20,44,9
"N00002958",353,131,45,53,11,27,78,8
"N00002959",388,106,41,58,16,37,111,19
"N00002960",290,109,32,37,10,26,55,21
"N00002961",255,83,27,37,8,22,64,14
"N00002962",294,99,28,35,9,30,61,32
"N00002963",288,80,25,32,15,40,70,26
"N00002964",297,117,27,44,8,31,50,20
"N00002965",256,84,31,38,12,24,54,13
"N00002966",428,123,44,66,34,40,84,37
"N00002967",228,100,24,40,3,18,28,15
"N00002968",238,105,30,30,6,20,28,19
"N00002969",191,92,13,33,6,13,14,20
"N00002970",245,99,31,35,11,17,32,20
"N00002971",314,129,36,27,8,20,67,27
"N00002972",221,90,33,41,6,19,18,14
"N00002973",317,113,33,42,11,38,68,12
"N00002974",251,104,21,35,6,26,51,8
"N00002975",405,132,46,66,18,29,93,21
"N00002976",253,115,27,42,7,24,27,11
"N00002977",322,128,24,46,7,31,71,15
"N00002978",336,118,46,46,11,37,60,18
"N00002979",322,148,48,47,8,25,37,9
"N00002980",307,69,38,37,5,32,114,12
"N00002981",214,74,22,20,6,14,66,12
"N00002982",407,117,54,59,8,35,96,38
"N00002983",251,67,28,29,6,29,65,27
"N00002984",152,50,38,21,3,20,13,7
"N00002985",111,42,22,14,3,12,14,4
"N00002986",308,110,27,44,14,27,59,27
"N00002987",340,109,35,51,10,43,74,18
"N00002988",364,133,34,57,13,45,60,22
"N00002989",397,141,45,57,15,44,78,17
"N00002990",296,77,45,53,9,27,68,17
"N00002991",275,92,37,35,11,27,62,11
"N00002992",374,123,38,71,9,44,72,17
"N00002993",174,64,27,22,3,11,26,21
"N00002994",477,137,65,68,25,49,108,25
"N00002995",474,116,50,86,10,56,137,19
"N00002996",197,102,16,26,0,19,21,13
"N00002997",230,95,26,32,9,23,38,7
"N00002998",213,88,32,34,7,17,28,7
"N00002999",215,87,32,31,4,26,23,12
"N00003000",337,132,47,42,5,38,65,8
"N00003001",200,91,24,22,9,18,26,10
"N00003002",640,249,80,103,13,55,101,39
"N00003003",1072,309,149,173,45,133,231,32
"N00003004",231,109,24,26,7,20,36,9
"N00003005",370,116,42,55,18,40,84,15
"N00003006",320,64,32,60,17,42,88,17
"N00003007",352,88,45,59,20,41,89,10
"N00003008",489,149,56,85,17,68,95,19
"N00003009",376,92,45,68,7,58,95,11
"N00003010",299,77,50,48,3,33,72,16
"N00003011",242,71,29,40,8,37,47,10
"N00003012",307,73,42,53,14,37,73,15
"N00003013",339,104,35,63,8,38,77,14
"N00003014",338,106,45,49,12,38,78,10
"N00003015",311,100,34,55,15,32,62,13
"N00003016",256,65,28,43,7,36,66,11
"N00003017",311,101,43,53,8,26,65,15
"N00003018",197,71,19,25,10,22,32,18
"N00003019",442,215,51,62,4,49,35,26
"N00003020",355,150,35,48,10,42,53,17
"N00003021",296,86,36,49,9,35,55,26
"N00003022",232,88,26,34,6,20,47,11
"N00003023",199,95,15,32,7,19,23,8
"N00003024",350,144,26,45,7,32,73,23
"N00003025",243,59,29,40,11,38,57,9
"N00003026",423,110,58,71,20,55,92,17
"N00003027",344,108,48,60,10,34,63,21
"N00003028",358,115,40,52,9,52,78,12
"N00003029",404,101,47,64,16,49,111,16
"N00003030",305,121,36,51,6,41,35,15
"N00003031",375,119,53,59,13,38,77,16
"N00003032",257,72,31,30,10,23,63,28
"N00003033",346,128,43,42,17,33,70,13
"N00003034",184,72,28,32,4,23,18,7
"N00003035",286,144,54,34,5,21,24,4
"N00003036",281,110,43,33,10,21,52,12
"N00003037",300,119,31,41,5,38,51,15
"N00003038",273,94,23,39,15,31,46,25
"N00003039",265,91,33,45,6,25,55,10
"N00003040",383,121,41,41,9,31,90,50
"N00003041",333,92,31,63,15,39,61,32
"N00003042",208,72,31,26,6,20,40,13
"N00003043",160,66,20,19,5,12,30,8
"N00003044",305,72,36,36,8,26,101,26
"N00003045",615,115,71,109,16,56,216,32
"N00003046",260,43,27,45,5,34,94,12
"N00003047",330,118,30,47,23,33,54,25
"N00003048",331,108,27,57,19,37,62,21
"N00003049",268,125,26,21,12,16,47,21
"N00003050",272,115,25,35,11,31,43,12
"N00003051",288,118,26,31,18,30,48,17
"N00003052",233,96,29,29,4,31,26,18
"N00003053",201,55,12,25,6,16,73,14
"N00003054",266,64,32,26,8,36,79,21
"N00003055",278,60,27,40,8,27,89,27
"N00003056",285,70,24,49,6,43,75,18
"N00003057",215,78,32,33,8,24,23,17
"N00003058",238,56,35,44,7,34,60,2
"N00003059",249,57,37,41,11,33,62,8
"N00003060",245,119,24,32,4,17,34,15
"N00003061",366,94,38,61,11,53,97,12
"N00003062",341,94,52,59,19,32,71,14
"N00003063",414,142,43,56,21,42,101,9
"N00003064",332,127,57,39,10,25,61,13
"N00003065",267,131,36,32,6,22,30,10
"N00003066",307,103,26,43,17,33,72,13
"N00003067",264,63,27,42,17,28,74,13
"N00003068",172,70,22,21,8,20,26,5
"N00003069",195,78,34,26,13,19,15,10
"N00003070",211,90,32,29,8,23,21,8
"N00003071",192,88,33,27,10,15,16,3
"N00003072",193,90,27,17,5,28,19,7
"N00003073",333,63,33,59,28,51,85,14
"N00003074",391,93,51,58,22,46,94,27
"N00003075",240,57,25,32,14,31,69,12
"N00003076",380,72,44,55,38,58,99,14
"N00003077",281,78,44,54,9,34,51,11
"N00003078",419,60,48,69,27,63,138,14
"N00003079",230,92,32,35,12,30,20,9
"N00003080",185,80,18,29,12,26,14,6
"N00003081",95,41,11,19,5,9,5,5
"N00003082",184,72,27,26,13,20,18,8
"N00003083",176,69,20,33,11,25,13,5
"N00003084",251,74,49,42,17,29,26,14
"N00003085",223,100,38,33,7,25,13,7
"N00003086",205,78,36,38,11,22,13,7
"N00003087",286,62,35,56,15,33,75,10
"N00003088",107,44,24,14,2,13,8,2
"N00003089",230,55,29,43,22,36,34,11
"N00003090",283,54,52,51,22,43,53,8
"N00003091",311,49,36,54,18,53,89,12
"N00003092",182,61,21,44,8,18,29,1
"N00003093",380,53,33,54,30,66,135,9
"N00003094",230,29,14,30,11,34,107,5
"N00003095",248,53,23,34,13,25,88,12
"N00003096",242,52,25,26,20,33,80,6
"N00003097",469,75,41,80,26,67,169,11
"N00003098",542,162,83,101,38,63,64,31
"N00003099",263,104,27,29,14,30,46,13
"N00003100",273,75,29,44,24,37,52,12
"N00003101",233,100,28,30,13,25,23,14
"N00003102",292,96,27,32,22,42,56,17
"N00003103",238,54,21,32,13,35,69,14
"N00003104",212,76,25,43,10,15,35,8
"N00003105",349,179,36,50,16,20,39,9
"N00003106",167,86,19,17,5,18,15,7
"N00003107",189,88,26,26,8,18,16,7
"N00003108",198,55,31,37,10,30,31,4
"N00003109",241,49,34,41,18,27,58,14
"N00003110",185,70,25,21,15,26,21,7
"N00003111",183,89,20,29,12,16,13,4
"N00003112",206,76,31,33,12,26,20,8
"N00003113",228,90,22,35,8,27,34,12
"N00003114",250,128,27,32,9,22,26,6
"N00003115",186,71,30,23,15,22,19,6
"N00003116",284,80,32,35,16,30,76,15
"N00003117",228,78,21,26,13,31,50,9
"N00003118",172,91,15,30,8,9,13,6
"N00003119",228,108,20,28,13,18,32,9
"N00003120",273,55,34,43,23,33,72,13
"N00003121",257,55,39,38,9,36,68,12
"N00003122",227,62,28,30,19,30,44,14
"N00003123",291,83,35,36,20,44,63,10
"N00003124",244,77,30,35,8,25,58,11
"N00003125",233,78,23,27,17,30,52,6
"N00003126",346,110,45,52,26,45,57,11
"N00003127",335,80,38,47,30,44,79,17
"N00003128",228,80,39,22,23,23,28,13
"N00003129",264,65,30,46,14,33,70,6
"N00003130",248,58,33,40,11,29,69,8
"N00003131",637,153,58,114,28,81,183,20
"N00003132",244,50,27,56,21,21,57,12
"N00003133",314,59,33,50,14,34,114,10
"N00003134",252,100,31,42,12,22,41,4
"N00003135",130,39,16,31,4,13,22,5
"N00003136",310,54,46,53,16,50,71,20
"N00003137",288,122,40,30,14,32,34,16
"N00003138",230,80,22,39,5,33,39,12
"N00003139",336,65,39,51,23,48,80,30
"N00003140",275,41,35,71,19,41,58,10
"N00003141",307,57,33,32,20,53,90,22
"N00003142",704,121,76,133,45,103,194,32
"N00003143",221,55,38,38,15,37,25,13
"N00003144",250,58,29,37,14,35,66,11
"N00003145",968,163,157,174,61,161,227,25
"N00003146",294,63,57,54,18,44,53,5
"N00003147",708,80,94,130,56,116,213,19
"N00003148",248,46,28,49,19,34,65,7
"N00003149",428,81,65,68,22,67,108,17
"N00003150",302,72,28,54,15,42,83,8
"N00003151",211,86,34,19,9,29,25,9
"N00003152",327,102,37,60,19,31,64,14
"N00003153",289,63,33,33,21,46,86,7
"N00003154",306,85,35,49,14,45,63,15
