"Geography_Code","NM_1552_1_0","NM_1552_1_1","NM_1552_1_10","NM_1552_1_11","NM_1552_1_12","NM_1552_1_13","NM_1552_1_2","NM_1552_1_3","NM_1552_1_4","NM_1552_1_5","NM_1552_1_6","NM_1552_1_7","NM_1552_1_8","NM_1552_1_9"
"N00001488",117,92,0,1,0,0,30,62,2,7,7,0,16,15
"N00001489",121,104,0,1,0,1,62,42,0,3,2,1,13,12
"N00001490",101,51,0,8,0,1,17,34,1,11,10,1,37,29
"N00001491",140,42,0,3,0,4,19,23,0,79,15,64,15,12
"N00001492",115,47,0,0,1,1,19,28,1,55,32,23,11,10
"N00001493",121,92,0,2,0,1,34,58,0,2,1,1,26,24
"N00001494",96,64,0,0,0,0,20,44,1,5,3,2,26,26
"N00001495",134,73,0,5,1,7,31,42,1,26,20,6,27,21
"N00001496",150,69,0,3,2,5,18,51,3,15,3,12,58,53
"N00001497",106,69,0,2,0,0,18,51,1,3,2,1,33,31
"N00001498",198,25,0,0,3,11,5,20,2,101,73,28,59,56
"N00001499",144,38,0,2,0,7,15,23,2,53,32,21,44,42
"N00001500",147,29,5,3,1,4,12,17,0,83,13,70,31,22
"N00001501",274,53,0,0,0,9,25,28,4,117,100,17,91,91
"N00001502",196,81,0,0,0,4,26,55,2,74,72,2,35,35
"N00001503",113,39,0,0,0,11,16,23,1,53,51,2,9,9
"N00001504",106,22,0,0,0,3,12,10,0,67,66,1,14,14
"N00001505",212,47,1,3,0,6,17,30,3,58,40,18,98,94
"N00001506",128,39,0,2,0,2,20,19,0,28,28,0,59,57
"N00001507",115,28,0,1,0,8,12,16,0,68,66,2,11,10
"N00001508",207,58,0,5,1,3,12,46,2,64,36,28,80,74
"N00001509",201,59,0,2,0,8,19,40,2,93,33,60,39,37
"N00001510",122,67,0,2,0,1,29,38,1,27,12,15,26,24
"N00001511",281,55,0,3,3,14,27,28,0,139,39,100,73,67
"N00001512",137,53,0,4,1,2,21,32,0,29,11,18,53,48
"N00001513",124,43,0,2,1,4,13,30,0,24,17,7,53,50
"N00001514",109,69,0,1,0,1,35,34,1,22,22,0,16,15
"N00001515",131,124,0,0,0,2,86,38,0,0,0,0,5,5
"N00001516",127,121,0,0,0,2,88,33,0,1,1,0,3,3
"N00001517",153,133,0,3,0,0,92,41,0,3,3,0,17,14
"N00001518",174,156,0,0,0,0,80,76,0,4,2,2,14,14
"N00001519",134,64,0,2,0,1,31,33,1,55,51,4,13,11
"N00001520",114,31,0,1,1,1,7,24,0,73,73,0,9,7
"N00001521",106,37,0,0,0,4,10,27,1,56,55,1,8,8
"N00001522",115,91,0,0,0,3,47,44,0,12,10,2,9,9
"N00001523",106,24,0,0,1,2,9,15,0,71,56,15,9,8
"N00001524",111,30,0,0,0,4,9,21,0,68,68,0,9,9
"N00001525",100,65,0,0,0,6,28,37,2,21,20,1,6,6
"N00001526",112,53,0,3,0,3,27,26,1,47,46,1,8,5
"N00001527",115,62,0,0,0,7,34,28,0,22,21,1,24,24
"N00001528",123,86,0,3,0,1,34,52,0,2,2,0,34,31
"N00001529",134,81,0,0,1,5,39,42,1,31,24,7,16,15
"N00001530",165,139,0,3,0,0,69,70,0,1,0,1,25,22
"N00001531",112,49,0,0,0,5,13,36,0,57,57,0,1,1
"N00001532",148,114,0,1,3,3,38,76,3,17,8,9,11,7
"N00001533",271,146,0,1,1,6,60,86,0,101,79,22,18,16
"N00001534",132,66,0,0,0,2,29,37,0,57,57,0,7,7
"N00001535",148,28,0,0,1,3,5,23,1,111,93,18,5,4
"N00001536",126,77,0,0,0,5,29,48,1,40,29,11,3,3
"N00001537",128,36,0,0,0,5,15,21,1,84,75,9,2,2
"N00001538",128,117,0,1,0,1,58,59,3,0,0,0,7,6
"N00001539",116,56,0,0,0,3,15,41,2,49,49,0,6,6
"N00001540",136,64,0,1,0,6,16,48,1,60,39,21,5,4
"N00001541",118,32,0,0,2,4,10,22,1,75,27,48,6,4
"N00001542",121,56,0,0,0,1,18,38,1,59,57,2,4,4
"N00001543",133,60,0,1,0,4,27,33,0,58,56,2,11,10
"N00001544",115,66,0,1,0,4,27,39,0,41,39,2,4,3
"N00001545",139,69,0,0,0,3,30,39,1,47,34,13,19,19
"N00001546",125,58,0,4,0,4,23,35,1,39,18,21,23,19
"N00001547",156,64,0,4,1,3,26,38,1,42,16,26,46,41
"N00001548",179,29,0,1,3,5,18,11,0,78,5,73,67,63
"N00001549",167,28,0,0,4,1,15,13,0,110,20,90,28,24
"N00001550",108,27,0,0,1,1,18,9,1,57,12,45,22,21
"N00001551",151,49,0,3,1,6,24,25,2,75,24,51,19,15
"N00001552",156,102,0,1,1,5,45,57,1,29,5,24,19,17
"N00001553",162,12,0,0,3,5,4,8,1,89,14,75,55,52
"N00001554",151,67,0,0,0,5,34,33,0,46,8,38,33,33
"N00001555",112,26,0,0,0,5,8,18,1,74,61,13,6,6
"N00001556",96,64,0,2,0,1,23,41,3,18,10,8,10,8
"N00001557",124,27,0,1,2,8,10,17,0,80,59,21,9,6
"N00001558",106,29,0,0,0,3,11,18,0,34,6,28,40,40
"N00001559",149,67,0,4,1,5,31,36,0,29,3,26,48,43
"N00001560",101,54,0,1,0,2,17,37,1,20,9,11,24,23
"N00001561",100,61,0,1,1,0,23,38,0,16,4,12,23,21
"N00001562",110,23,0,0,0,1,10,13,1,53,8,45,32,32
"N00001563",109,15,0,0,0,6,6,9,0,81,2,79,7,7
"N00001564",140,72,0,1,1,2,36,36,1,32,3,29,33,31
"N00001565",143,67,0,0,0,8,25,42,2,53,47,6,13,13
"N00001566",141,83,0,1,0,3,32,51,1,35,30,5,19,18
"N00001567",105,58,0,0,0,3,22,36,0,38,37,1,6,6
"N00001568",107,72,0,3,0,1,19,53,2,7,5,2,25,22
"N00001569",124,70,0,0,0,5,21,49,0,12,11,1,37,37
"N00001570",418,67,0,2,4,18,11,56,2,294,96,198,37,31
"N00001571",144,43,0,2,0,4,7,36,0,91,72,19,6,4
"N00001572",126,38,0,0,0,9,17,21,0,75,73,2,4,4
"N00001573",154,51,0,1,1,8,14,37,0,83,59,24,12,10
"N00001574",118,34,0,0,0,8,16,18,0,72,71,1,4,4
"N00001575",110,38,0,0,1,1,22,16,0,64,60,4,7,6
"N00001576",124,74,0,0,0,2,18,56,0,47,46,1,1,1
"N00001577",123,52,0,2,0,8,10,42,1,58,56,2,4,2
"N00001578",114,48,0,0,0,6,15,33,1,52,52,0,7,7
"N00001579",140,53,0,2,0,4,27,26,0,4,2,2,79,77
"N00001580",158,74,0,1,0,7,47,27,1,3,3,0,73,72
"N00001581",111,85,0,1,1,2,49,36,0,1,1,0,23,21
"N00001582",107,56,0,2,1,2,31,25,0,2,1,1,47,44
"N00001583",125,37,0,3,0,0,16,21,0,1,0,1,87,84
"N00001584",107,37,0,0,1,3,19,18,1,36,35,1,30,29
"N00001585",136,15,0,2,1,1,10,5,2,6,3,3,112,109
"N00001586",142,44,0,7,4,5,36,8,0,16,1,15,77,66
"N00001587",142,37,0,5,0,3,18,19,1,1,1,0,100,95
"N00001588",135,29,0,6,1,3,12,17,0,13,2,11,90,83
"N00001589",118,48,0,2,2,2,30,18,0,12,1,11,56,52
"N00001590",147,33,0,2,1,3,15,18,2,2,2,0,107,104
"N00001591",128,11,0,3,0,2,1,10,0,1,1,0,114,111
"N00001592",140,34,0,4,0,3,17,17,0,41,17,24,62,58
"N00001593",194,30,0,5,2,4,12,18,4,12,9,3,144,137
"N00001594",142,34,0,9,0,0,13,21,2,16,12,4,90,81
"N00001595",108,18,0,5,0,1,8,10,0,11,6,5,78,73
"N00001596",126,20,0,2,0,1,11,9,0,4,4,0,101,99
"N00001597",111,22,1,5,0,2,13,9,3,7,4,3,77,71
"N00001598",139,22,0,9,1,2,9,13,3,16,15,1,96,86
"N00001599",149,11,1,0,1,2,8,3,1,9,7,2,126,124
"N00001600",134,36,0,9,1,3,15,21,0,7,6,1,88,78
"N00001601",109,38,0,4,0,4,22,16,1,1,0,1,65,61
"N00001602",145,48,0,4,0,6,30,18,0,8,3,5,83,79
"N00001603",158,18,1,0,0,5,8,10,0,73,1,72,62,61
"N00001604",146,56,1,2,4,2,18,38,1,35,35,0,52,45
"N00001605",138,69,0,1,0,4,28,41,1,35,30,5,29,28
"N00001606",104,50,0,4,0,1,19,31,0,10,6,4,43,39
"N00001607",132,57,0,3,0,0,16,41,1,34,22,12,40,37
"N00001608",123,56,0,1,0,6,22,34,0,24,24,0,37,36
"N00001609",121,58,0,1,0,1,14,44,1,8,2,6,53,52
"N00001610",125,34,0,1,1,1,11,23,1,50,7,43,39,37
"N00001611",138,29,0,0,0,7,4,25,0,87,79,8,15,15
"N00001612",130,19,0,0,0,2,3,16,1,100,80,20,8,8
"N00001613",301,69,0,1,1,13,28,41,2,128,114,14,89,87
"N00001614",132,30,0,1,1,8,11,19,1,52,45,7,41,39
"N00001615",146,73,0,2,0,3,42,31,1,27,8,19,42,40
"N00001616",146,39,0,0,1,3,23,16,0,60,7,53,44,43
"N00001617",133,55,0,2,3,2,26,29,1,13,7,6,62,57
"N00001618",119,41,0,0,0,5,16,25,0,41,36,5,32,32
"N00001619",160,46,0,0,2,11,25,21,1,78,26,52,24,22
"N00001620",138,39,0,1,1,3,20,19,0,54,15,39,42,40
"N00001621",115,39,0,4,0,3,14,25,0,47,5,42,26,22
"N00001622",106,32,0,2,2,1,12,20,1,38,5,33,34,30
"N00001623",132,49,0,0,0,6,30,19,1,40,21,19,36,36
"N00001624",94,40,0,0,1,0,30,10,0,9,7,2,45,44
"N00001625",125,65,0,0,3,3,29,36,0,14,9,5,43,40
"N00001626",122,63,0,0,1,0,41,22,2,13,6,7,44,43
"N00001627",91,25,0,0,7,6,17,8,0,41,9,32,19,12
"N00001628",119,51,0,2,2,2,34,17,1,42,17,25,23,19
"N00001629",155,71,0,0,1,7,46,25,0,61,21,40,16,15
"N00001630",107,26,0,1,1,4,17,9,0,39,8,31,38,36
"N00001631",108,24,0,0,0,4,12,12,0,57,23,34,23,23
"N00001632",118,29,0,2,0,16,11,18,0,65,54,11,8,6
"N00001633",100,47,0,0,1,1,25,22,0,20,4,16,32,31
"N00001634",122,45,0,0,1,0,31,14,0,35,10,25,42,41
"N00001635",145,75,0,0,0,7,41,34,0,52,39,13,11,11
"N00001636",84,15,0,0,1,4,7,8,0,59,36,23,6,5
"N00001637",112,17,0,1,0,5,9,8,1,81,63,18,8,7
"N00001638",132,31,0,2,0,5,15,16,0,77,38,39,19,17
"N00001639",104,6,0,1,0,6,1,5,1,83,7,76,8,7
"N00001640",111,16,0,0,0,10,11,5,0,75,32,43,10,10
"N00001641",131,71,0,0,5,1,33,38,0,41,39,2,18,13
"N00001642",124,118,0,0,1,1,79,39,0,0,0,0,5,4
"N00001643",257,183,0,3,0,4,81,102,5,15,13,2,50,47
"N00001644",125,115,0,1,0,2,47,68,0,1,1,0,7,6
"N00001645",117,52,0,2,0,3,15,37,1,46,46,0,15,13
"N00001646",136,74,2,3,0,2,39,35,3,25,25,0,32,27
"N00001647",127,117,0,1,0,3,69,48,0,0,0,0,7,6
"N00001648",143,131,0,0,0,3,68,63,1,1,1,0,7,7
"N00001649",134,118,0,2,0,7,45,73,1,1,1,0,7,5
"N00001650",118,107,0,0,0,0,40,67,1,0,0,0,10,10
"N00001651",134,126,0,1,0,1,33,93,0,2,1,1,5,4
"N00001652",132,123,0,1,0,3,44,79,0,2,1,1,4,3
"N00001653",136,129,0,0,0,1,19,110,0,1,1,0,5,5
"N00001654",139,126,0,2,0,0,30,96,2,0,0,0,11,9
"N00001655",159,132,0,1,0,1,55,77,1,0,0,0,25,24
"N00001656",118,92,0,1,0,1,56,36,1,19,1,18,5,4
"N00001657",119,108,0,0,0,2,72,36,0,0,0,0,9,9
"N00001658",95,62,0,0,0,2,39,23,0,26,1,25,5,5
"N00001659",112,105,0,0,0,3,70,35,0,0,0,0,4,4
"N00001660",123,116,0,0,0,0,77,39,0,1,0,1,6,6
"N00001661",122,113,0,1,0,2,20,93,2,0,0,0,5,4
"N00001662",125,113,0,1,0,3,43,70,4,0,0,0,5,4
"N00001663",128,116,0,1,0,3,52,64,3,0,0,0,6,5
"N00001664",118,110,0,0,0,0,36,74,2,0,0,0,6,6
"N00001665",152,130,0,2,0,2,40,90,2,0,0,0,18,16
"N00001666",125,120,0,0,0,1,52,68,0,1,1,0,3,3
"N00001667",117,111,0,0,0,1,31,80,0,0,0,0,5,5
"N00001668",156,120,0,0,0,4,45,75,0,30,4,26,2,2
"N00001669",117,111,0,1,0,0,54,57,1,1,1,0,4,3
"N00001670",125,56,0,4,0,2,15,41,2,50,46,4,15,11
"N00001671",129,46,0,0,0,4,14,32,3,61,60,1,15,15
"N00001672",134,76,0,0,0,3,18,58,2,19,19,0,34,34
"N00001673",176,126,0,0,0,7,35,91,2,14,14,0,27,27
"N00001674",114,55,0,1,0,1,20,35,3,31,31,0,24,23
"N00001675",123,79,0,0,0,4,35,44,2,14,14,0,24,24
"N00001676",107,52,0,0,0,1,20,32,3,35,35,0,16,16
"N00001677",163,157,0,0,0,0,29,128,0,0,0,0,6,6
"N00001678",148,132,0,1,0,6,66,66,0,0,0,0,10,9
"N00001679",134,128,0,1,0,2,30,98,1,1,1,0,2,1
"N00001680",170,154,0,2,0,2,15,139,0,0,0,0,14,12
"N00001681",147,98,0,2,1,3,40,58,3,14,14,0,29,26
"N00001682",127,109,0,1,0,0,33,76,0,3,3,0,15,14
"N00001683",155,67,0,3,1,6,28,39,1,63,8,55,18,14
"N00001684",286,271,0,1,0,0,47,224,2,1,0,1,12,11
"N00001685",120,113,0,1,0,0,46,67,0,1,0,1,6,5
"N00001686",114,87,0,1,0,0,21,66,2,2,2,0,23,22
"N00001687",118,108,0,1,0,2,47,61,0,2,1,1,6,5
"N00001688",158,92,0,1,1,2,33,59,1,50,22,28,13,11
"N00001689",156,38,0,2,0,13,22,16,0,65,63,2,40,38
"N00001690",141,117,0,1,0,1,55,62,0,13,13,0,10,9
"N00001691",154,52,0,2,0,4,19,33,0,90,90,0,8,6
"N00001692",124,63,0,2,0,7,28,35,1,38,38,0,15,13
"N00001693",125,88,0,4,0,7,55,33,0,2,1,1,28,24
"N00001694",104,95,0,0,0,0,45,50,2,0,0,0,7,7
"N00001695",152,134,0,0,0,1,38,96,0,2,2,0,15,15
"N00001696",168,135,0,1,0,1,70,65,0,1,1,0,31,30
"N00001697",121,93,0,3,0,1,50,43,0,12,12,0,15,12
"N00001698",131,76,0,2,0,4,30,46,2,33,33,0,16,14
"N00001699",158,131,0,1,0,0,44,87,0,4,4,0,23,22
"N00001700",124,63,0,2,0,3,21,42,1,43,43,0,14,12
"N00001701",102,63,0,2,0,1,30,33,0,26,26,0,12,10
"N00001702",140,98,0,3,0,7,46,52,1,10,10,0,24,21
"N00001703",613,288,2,6,0,11,138,150,6,151,67,84,157,149
"N00001704",450,188,0,9,1,18,98,90,2,101,37,64,141,131
"N00001705",118,53,0,3,0,6,19,34,0,10,9,1,49,46
"N00001706",166,159,0,0,1,0,59,100,0,0,0,0,7,6
"N00001707",145,129,0,0,2,3,52,77,0,1,1,0,12,10
"N00001708",241,213,0,2,0,2,59,154,0,3,3,0,23,21
"N00001709",120,72,0,2,0,4,34,38,0,29,29,0,15,13
"N00001710",136,133,0,0,0,2,92,41,0,0,0,0,1,1
"N00001711",137,127,0,0,0,1,67,60,0,0,0,0,9,9
"N00001712",158,78,0,7,0,2,39,39,1,42,40,2,35,28
"N00001713",110,51,0,0,1,1,38,13,0,51,27,24,7,6
"N00001714",260,111,0,5,0,10,34,77,5,119,103,16,15,10
"N00001715",127,59,0,1,1,2,19,40,1,56,56,0,9,7
"N00001716",124,115,0,0,0,1,65,50,1,1,1,0,6,6
"N00001717",132,116,0,1,0,0,34,82,1,1,1,0,14,13
"N00001718",125,102,1,1,0,3,52,50,4,2,1,1,14,12
"N00001719",123,59,0,2,0,2,19,40,0,49,47,2,13,11
"N00001720",122,91,0,3,0,5,42,49,2,18,18,0,6,3
"N00001721",117,66,0,1,0,2,25,41,2,26,26,0,21,20
"N00001722",148,67,0,5,0,5,14,53,4,45,36,9,27,22
"N00001723",127,74,0,3,0,2,28,46,1,28,28,0,22,19
"N00001724",105,59,0,0,0,1,17,42,0,31,31,0,14,14
"N00001725",117,63,0,1,0,2,22,41,0,36,35,1,16,15
"N00001726",119,65,0,4,0,5,27,38,1,36,35,1,12,8
"N00001727",114,50,0,0,0,9,28,22,2,41,39,2,12,12
"N00001728",137,72,0,2,0,2,24,48,1,48,48,0,14,12
"N00001729",136,86,0,1,0,3,40,46,2,20,20,0,25,24
"N00001730",133,75,0,0,0,3,42,33,0,32,31,1,23,23
"N00001731",125,48,0,1,0,5,27,21,0,55,55,0,17,16
"N00001732",351,311,1,4,0,1,85,226,0,3,1,2,36,31
"N00001733",120,72,0,0,0,3,31,41,3,22,22,0,20,20
"N00001734",120,99,0,1,0,0,53,46,2,9,8,1,10,9
"N00001735",125,97,0,1,0,2,46,51,1,7,7,0,18,17
"N00001736",199,62,0,2,0,12,32,30,0,102,48,54,23,21
"N00001737",168,112,0,4,1,1,40,72,1,22,22,0,32,27
"N00001738",133,127,0,1,0,1,75,52,0,0,0,0,5,4
"N00001739",145,127,0,2,0,2,73,54,0,0,0,0,16,14
"N00001740",292,211,2,4,0,11,107,104,2,33,33,0,35,29
"N00001741",116,102,2,0,0,1,56,46,0,4,3,1,9,7
"N00001742",109,65,1,2,0,4,24,41,0,13,13,0,27,24
"N00001743",122,74,1,0,0,1,39,35,0,24,4,20,23,22
"N00001744",128,112,0,5,0,0,33,79,2,0,0,0,14,9
"N00001745",117,103,0,2,0,0,29,74,1,0,0,0,13,11
"N00001746",118,105,0,0,0,2,58,47,2,2,2,0,7,7
"N00001747",297,230,0,0,0,5,91,139,5,28,28,0,29,29
"N00001748",148,140,0,0,0,5,82,58,0,0,0,0,3,3
"N00001749",120,109,0,1,1,2,67,42,0,0,0,0,9,7
"N00001750",115,101,0,1,0,2,42,59,0,1,1,0,11,10
"N00001751",116,106,0,1,0,1,49,57,0,2,2,0,7,6
"N00001752",128,117,0,2,1,2,81,36,0,1,1,0,8,5
"N00001753",137,83,0,2,0,1,25,58,0,45,45,0,8,6
"N00001754",130,110,0,1,0,1,44,66,0,3,2,1,16,15
"N00001755",131,127,0,0,0,2,72,55,0,0,0,0,2,2
"N00001756",131,125,0,0,0,1,71,54,0,2,1,1,3,3
"N00001757",119,94,0,1,0,3,34,60,2,2,2,0,18,17
"N00001758",132,128,0,1,0,1,85,43,0,0,0,0,3,2
"N00001759",121,112,0,1,0,2,67,45,0,0,0,0,7,6
"N00001760",389,332,0,3,1,9,105,227,1,19,2,17,28,24
"N00001761",118,110,0,0,0,1,40,70,0,4,3,1,3,3
"N00001762",133,70,0,2,0,5,36,34,1,43,36,7,14,12
"N00001763",545,409,0,4,0,9,166,243,1,85,31,54,41,37
"N00001764",128,40,0,2,1,6,22,18,0,72,72,0,10,7
"N00001765",470,237,0,3,0,10,112,125,1,198,193,5,24,21
"N00001766",128,91,0,2,0,2,46,45,2,23,15,8,10,8
"N00001767",110,92,0,2,0,1,28,64,2,2,2,0,13,11
"N00001768",114,102,1,0,0,1,32,70,1,2,2,0,8,7
"N00001769",120,110,0,0,0,1,35,75,0,0,0,0,9,9
"N00001770",89,87,0,1,0,0,23,64,0,0,0,0,2,1
"N00001771",142,133,0,1,0,0,19,114,0,0,0,0,9,8
"N00001772",118,110,1,1,0,1,65,45,0,0,0,0,7,5
"N00001773",106,92,0,0,0,1,52,40,1,4,3,1,8,8
"N00001774",128,105,0,2,0,2,36,69,2,2,2,0,17,15
"N00001775",119,101,0,1,0,1,28,73,2,0,0,0,15,14
"N00001776",122,102,0,1,2,0,27,75,2,1,1,0,17,14
"N00001777",136,125,0,1,0,0,57,68,1,0,0,0,10,9
"N00001778",114,105,0,0,0,0,26,79,0,1,1,0,8,8
"N00001779",118,62,0,0,0,3,22,40,2,33,33,0,18,18
"N00001780",248,211,1,3,0,5,67,144,3,3,1,2,26,22
"N00001781",126,121,0,0,0,1,40,81,1,1,1,0,2,2
"N00001782",124,111,0,2,0,4,28,83,1,0,0,0,8,6
"N00001783",134,122,0,0,0,1,46,76,1,2,2,0,8,8
"N00001784",129,63,0,0,0,5,23,40,2,39,39,0,20,20
"N00001785",136,96,0,2,0,3,33,63,1,25,25,0,11,9
"N00001786",135,109,0,2,0,1,63,46,0,14,13,1,11,9
"N00001787",130,50,0,1,0,6,21,29,0,65,65,0,9,8
"N00001788",126,76,0,0,0,1,19,57,1,42,42,0,6,6
"N00001789",152,136,0,1,0,2,23,113,1,1,1,0,12,11
"N00001790",132,119,0,2,0,1,61,58,1,0,0,0,11,9
"N00001791",155,147,0,0,0,1,81,66,2,0,0,0,5,5
"N00001792",97,91,0,0,0,0,33,58,0,1,0,1,5,5
"N00001793",143,134,0,1,0,2,48,86,0,0,0,0,7,6
"N00001794",374,236,1,4,0,11,100,136,7,90,57,33,30,25
"N00001795",122,100,0,1,1,2,33,67,3,1,1,0,16,14
"N00001796",130,107,0,4,0,2,36,71,2,1,1,0,18,14
"N00001797",148,125,0,1,0,1,69,56,0,2,1,1,20,19
"N00001798",147,132,0,3,0,1,33,99,1,2,2,0,11,8
"N00001799",125,115,0,0,0,3,72,43,0,2,1,1,5,5
"N00001800",128,126,0,0,0,0,54,72,1,0,0,0,1,1
"N00001801",133,127,0,0,0,0,40,87,0,1,0,1,5,5
"N00001802",126,102,0,0,0,1,21,81,6,1,1,0,16,16
"N00001803",123,107,0,2,0,1,52,55,0,1,1,0,14,12
"N00001804",135,123,0,0,0,0,64,59,0,1,1,0,11,11
"N00001805",368,275,0,4,0,0,84,191,8,3,2,1,82,78
"N00001806",128,72,1,5,0,6,24,48,3,31,31,0,16,10
"N00001807",110,73,0,2,0,1,30,43,2,17,15,2,17,15
"N00001808",107,68,0,2,0,1,29,39,2,27,26,1,9,7
"N00001809",111,60,0,3,0,7,31,29,1,38,38,0,5,2
"N00001810",120,43,0,2,0,9,22,21,0,54,52,2,14,12
"N00001811",102,55,0,5,0,1,17,38,2,33,32,1,11,6
"N00001812",213,57,0,1,0,10,29,28,0,131,121,10,15,14
"N00001813",100,19,0,0,0,5,8,11,1,72,15,57,3,3
"N00001814",352,206,0,5,1,7,96,110,6,97,96,1,36,30
"N00001815",128,111,0,1,0,0,53,58,2,2,2,0,13,12
"N00001816",235,150,1,2,0,4,67,83,3,55,36,19,23,20
"N00001817",112,99,0,1,0,2,53,46,1,1,1,0,9,8
"N00001818",109,96,0,1,0,0,53,43,0,6,6,0,7,6
"N00001819",137,118,0,0,0,1,60,58,0,5,5,0,13,13
"N00001820",149,94,0,0,0,6,60,34,1,30,2,28,18,18
"N00001821",296,162,18,7,8,1,60,102,0,43,4,39,90,57
"N00001822",132,115,0,0,0,2,58,57,0,0,0,0,15,15
"N00001823",171,154,0,1,0,3,68,86,0,2,0,2,12,11
"N00001824",117,113,0,1,0,1,29,84,0,0,0,0,3,2
"N00001825",103,84,0,0,0,2,38,46,4,2,2,0,11,11
"N00001826",120,114,0,0,0,1,25,89,0,0,0,0,5,5
"N00001827",118,109,0,0,0,0,48,61,0,2,1,1,7,7
"N00001828",107,68,0,2,0,1,19,49,1,12,1,11,25,23
"N00001829",104,82,0,1,0,1,37,45,0,4,0,4,17,16
"N00001830",146,54,0,0,0,2,7,47,2,83,81,2,5,5
"N00001831",117,106,0,0,0,0,32,74,0,7,6,1,4,4
"N00001832",113,65,0,0,0,2,29,36,2,39,39,0,5,5
"N00001833",167,82,0,1,0,6,25,57,7,40,39,1,32,31
"N00001834",105,72,0,2,1,4,42,30,1,22,22,0,6,3
"N00001835",128,72,0,1,0,7,31,41,1,43,42,1,5,4
"N00001836",122,67,0,0,1,5,22,45,1,44,38,6,5,4
"N00001837",119,62,0,0,0,4,31,31,3,47,46,1,3,3
"N00001838",127,67,1,0,0,3,28,39,1,52,50,2,4,3
"N00001839",168,125,0,3,0,1,71,54,0,23,3,20,19,16
"N00001840",112,105,0,1,0,3,39,66,0,1,1,0,3,2
"N00001841",142,123,0,1,0,1,42,81,0,2,1,1,16,15
"N00001842",124,106,0,2,0,1,58,48,1,0,0,0,16,14
"N00001843",134,112,0,1,0,3,47,65,2,2,2,0,15,14
"N00001844",127,96,0,0,0,1,50,46,0,0,0,0,30,30
"N00001845",123,105,0,0,0,0,71,34,0,0,0,0,18,18
"N00001846",125,109,0,0,0,2,61,48,0,3,1,2,11,11
"N00001847",120,117,0,0,0,1,74,43,0,1,1,0,1,1
"N00001848",118,109,0,0,0,1,51,58,0,2,2,0,6,6
"N00001849",125,109,0,1,0,3,53,56,4,2,2,0,7,6
"N00001850",261,231,0,1,0,5,104,127,0,3,3,0,22,21
"N00001851",116,113,0,0,0,0,60,53,0,0,0,0,3,3
"N00001852",125,117,0,0,0,1,66,51,0,2,0,2,5,5
"N00001853",142,128,0,1,0,0,64,64,0,1,1,0,13,12
"N00001854",127,32,0,1,0,8,12,20,2,79,79,0,6,5
"N00001855",135,103,0,1,0,1,59,44,2,8,8,0,21,20
"N00001856",117,73,0,3,0,2,27,46,0,25,23,2,17,14
"N00001857",129,61,0,0,0,3,25,36,2,49,37,12,14,14
"N00001858",110,65,0,1,0,2,31,34,1,30,29,1,12,11
"N00001859",125,57,0,0,0,4,20,37,2,56,56,0,6,6
"N00001860",112,50,1,1,0,4,31,19,1,46,45,1,11,9
"N00001861",114,52,0,1,1,5,21,31,0,37,36,1,20,18
"N00001862",146,101,0,2,0,3,49,52,0,8,8,0,34,32
"N00001863",138,80,0,1,0,4,44,36,1,42,9,33,11,10
"N00001864",142,130,0,0,1,0,74,56,0,1,1,0,11,10
"N00001865",243,229,0,3,0,1,147,82,1,0,0,0,12,9
"N00001866",114,104,0,1,0,2,60,44,0,0,0,0,8,7
"N00001867",147,131,0,1,0,1,61,70,1,1,1,0,13,12
"N00001868",132,123,0,0,0,2,56,67,0,0,0,0,7,7
"N00001869",121,107,0,1,0,0,64,43,0,0,0,0,14,13
"N00001870",127,113,0,0,0,1,55,58,0,0,0,0,13,13
"N00001871",138,120,0,1,0,1,34,86,0,2,2,0,15,14
"N00001872",113,75,0,0,0,2,26,49,4,18,2,16,14,14
"N00001873",280,233,0,1,0,2,50,183,0,6,4,2,39,38
"N00001874",129,124,0,0,0,0,51,73,0,2,1,1,3,3
"N00001875",134,124,0,1,0,3,78,46,0,1,0,1,6,5
"N00001876",133,119,0,1,0,0,62,57,0,0,0,0,14,13
"N00001877",128,122,0,0,0,2,84,38,0,1,1,0,3,3
"N00001878",127,118,0,1,0,0,70,48,2,3,2,1,4,3
"N00001879",137,121,0,0,0,1,64,57,0,0,0,0,15,15
"N00001880",118,107,0,2,0,0,54,53,0,6,6,0,5,3
"N00001881",414,253,0,7,3,7,120,133,5,114,81,33,35,25
"N00001882",117,111,0,0,0,0,69,42,1,3,2,1,2,2
"N00001883",116,69,0,2,0,5,24,45,1,34,34,0,7,5
"N00001884",125,113,0,1,0,2,79,34,0,1,1,0,9,8
"N00001885",129,45,0,0,0,11,23,22,2,63,57,6,8,8
"N00001886",139,36,0,1,0,8,14,22,0,90,84,6,5,4
"N00001887",133,76,0,4,0,1,27,49,0,43,43,0,13,9
"N00001888",141,103,0,1,0,2,60,43,0,32,7,25,4,3
"N00001889",108,51,0,1,1,5,14,37,2,42,40,2,8,6
"N00001890",254,208,0,2,0,5,104,104,0,14,14,0,27,25
"N00001891",156,134,0,3,0,3,64,70,0,5,5,0,14,11
"N00001892",130,120,0,2,0,1,72,48,2,1,1,0,6,4
"N00001893",117,72,0,0,0,0,34,38,2,37,37,0,6,6
"N00001894",155,90,0,3,0,3,44,46,0,53,25,28,9,6
