"Geography_Code","NM_1543_1_0","NM_1543_1_1","NM_1543_1_2","NM_1543_1_3","NM_1543_1_4","NM_1543_1_5"
"N00002317",118,24,94,0,0,0
"N00002318",169,45,122,0,2,0
"N00002319",260,55,202,1,0,2
"N00002320",131,36,94,1,0,0
"N00002321",117,29,87,0,1,0
"N00002322",125,28,96,1,0,0
"N00002323",132,25,105,1,1,0
"N00002324",106,18,88,0,0,0
"N00002325",173,30,143,0,0,0
"N00002326",130,35,94,0,1,0
"N00002327",460,67,384,3,6,0
"N00002328",130,25,105,0,0,0
"N00002329",135,49,84,0,2,0
"N00002330",215,30,183,2,0,0
"N00002331",199,29,168,0,0,2
"N00002332",159,51,105,2,1,0
"N00002333",149,38,111,0,0,0
"N00002334",125,24,99,0,2,0
"N00002335",202,43,157,2,0,0
"N00002336",132,42,90,0,0,0
"N00002337",139,36,102,1,0,0
"N00002338",109,32,77,0,0,0
"N00002339",116,29,87,0,0,0
"N00002340",114,29,85,0,0,0
"N00002341",100,29,71,0,0,0
"N00002342",115,40,75,0,0,0
"N00002343",117,19,97,0,1,0
"N00002344",182,72,105,2,2,1
"N00002345",153,80,70,2,1,0
"N00002346",114,45,67,2,0,0
"N00002347",280,72,203,3,2,0
"N00002348",169,81,84,0,4,0
"N00002349",113,39,71,0,3,0
"N00002350",96,41,54,0,1,0
"N00002351",418,61,349,6,1,1
"N00002352",137,59,78,0,0,0
"N00002353",647,109,528,5,5,0
"N00002354",151,49,101,1,0,0
"N00002355",112,36,75,1,0,0
"N00002356",140,21,115,4,0,0
"N00002357",146,65,79,1,1,0
"N00002358",110,42,67,1,0,0
"N00002359",118,51,67,0,0,0
"N00002360",115,47,68,0,0,0
"N00002361",116,29,85,0,2,0
"N00002362",113,47,65,0,1,0
"N00002363",108,41,66,0,1,0
"N00002364",118,64,52,0,2,0
"N00002365",121,35,84,1,0,1
"N00002366",118,41,76,0,1,0
"N00002367",164,51,111,0,2,0
"N00002368",141,21,120,0,0,0
"N00002369",289,67,219,1,2,0
"N00002370",128,19,109,0,0,0
"N00002371",146,20,124,2,0,0
"N00002372",211,26,182,0,3,0
"N00002373",139,29,109,0,1,0
"N00002374",126,40,84,2,0,0
"N00002375",132,29,102,0,0,1
"N00002376",148,24,124,0,0,0
"N00002377",169,37,132,0,0,0
"N00002378",306,80,223,1,2,0
"N00002379",251,57,190,1,3,0
"N00002380",133,46,87,0,0,0
"N00002381",149,30,116,0,3,0
"N00002382",181,40,140,0,1,0
"N00002383",150,16,132,0,2,0
"N00002384",144,31,111,1,1,0
"N00002385",108,24,82,2,0,0
"N00002386",127,52,75,0,0,0
"N00002387",266,152,113,1,0,0
"N00002388",92,38,52,0,2,0
"N00002389",134,46,85,0,1,2
"N00002390",142,60,79,1,2,0
"N00002391",136,25,111,0,0,0
"N00002392",116,17,99,0,0,0
"N00002393",197,26,168,1,2,0
"N00002394",154,52,101,1,0,0
"N00002395",126,16,110,0,0,0
"N00002396",132,45,87,0,0,0
"N00002397",147,51,93,1,2,0
"N00002398",137,33,103,0,1,0
"N00002399",117,44,71,1,0,1
"N00002400",70,15,55,0,0,0
"N00002401",555,105,430,4,7,9
"N00002402",96,23,72,0,1,0
"N00002403",176,52,121,2,1,0
"N00002404",339,78,256,0,3,2
"N00002405",128,30,96,0,1,1
"N00002406",109,17,92,0,0,0
"N00002407",112,33,78,1,0,0
"N00002408",129,30,99,0,0,0
"N00002409",131,43,86,1,0,1
"N00002410",117,37,78,1,0,1
"N00002411",107,15,91,1,0,0
"N00002412",110,7,100,1,2,0
"N00002413",123,16,105,1,0,1
"N00002414",103,23,79,0,0,1
"N00002415",103,24,78,0,1,0
"N00002416",180,45,135,0,0,0
"N00002417",120,29,91,0,0,0
"N00002418",169,30,138,1,0,0
"N00002419",230,44,184,1,1,0
"N00002420",163,29,132,1,1,0
"N00002421",131,25,105,0,1,0
"N00002422",162,36,124,0,2,0
"N00002423",115,62,53,0,0,0
"N00002424",129,39,90,0,0,0
"N00002425",127,42,85,0,0,0
"N00002426",132,43,88,0,1,0
"N00002427",127,35,90,1,1,0
"N00002428",125,34,91,0,0,0
"N00002429",135,47,88,0,0,0
"N00002430",131,43,85,3,0,0
"N00002431",423,166,256,0,0,1
"N00002432",119,64,55,0,0,0
"N00002433",135,30,105,0,0,0
"N00002434",102,33,67,0,1,1
"N00002435",152,90,61,0,0,1
"N00002436",154,42,109,2,1,0
"N00002437",88,13,75,0,0,0
"N00002438",127,35,92,0,0,0
"N00002439",120,32,86,1,1,0
"N00002440",110,21,85,1,1,2
"N00002441",112,48,63,0,1,0
"N00002442",110,24,85,0,1,0
"N00002443",128,31,94,2,0,1
"N00002444",372,146,222,0,2,2
"N00002445",147,51,95,0,1,0
"N00002446",133,58,73,0,0,2
"N00002447",153,60,93,0,0,0
"N00002448",131,46,85,0,0,0
"N00002449",134,46,85,3,0,0
"N00002450",131,53,78,0,0,0
"N00002451",284,119,164,1,0,0
"N00002452",121,37,84,0,0,0
"N00002453",157,67,89,0,1,0
"N00002454",200,118,81,0,1,0
"N00002455",128,19,106,1,2,0
"N00002456",146,31,114,1,0,0
"N00002457",202,38,161,1,2,0
"N00002458",134,49,82,1,1,1
"N00002459",296,69,224,2,1,0
"N00002460",154,23,129,1,1,0
"N00002461",180,28,152,0,0,0
"N00002462",178,41,137,0,0,0
"N00002463",136,29,106,0,1,0
"N00002464",142,28,112,1,1,0
"N00002465",270,44,223,0,1,2
"N00002466",110,33,76,0,1,0
"N00002467",115,30,85,0,0,0
"N00002468",116,38,78,0,0,0
"N00002469",232,60,170,1,1,0
"N00002470",144,35,108,1,0,0
"N00002471",118,26,92,0,0,0
"N00002472",167,32,133,1,1,0
"N00002473",125,39,86,0,0,0
"N00002474",135,31,104,0,0,0
"N00002475",164,53,109,0,0,2
"N00002476",146,36,108,0,1,1
"N00002477",115,25,87,3,0,0
"N00002478",191,37,151,1,1,1
"N00002479",140,10,129,0,1,0
"N00002480",216,27,185,1,3,0
"N00002481",127,40,86,0,0,1
"N00002482",118,34,83,1,0,0
"N00002483",125,28,93,2,1,1
"N00002484",129,40,88,0,0,1
"N00002485",103,27,76,0,0,0
"N00002486",153,31,116,3,2,1
"N00002487",142,21,119,0,2,0
"N00002488",417,61,353,1,1,1
"N00002489",263,36,226,0,1,0
"N00002490",138,23,113,1,1,0
"N00002491",138,44,94,0,0,0
"N00002492",114,26,86,0,2,0
"N00002493",136,51,85,0,0,0
"N00002494",105,29,76,0,0,0
"N00002495",208,36,171,1,0,0
"N00002496",121,21,98,1,0,1
"N00002497",222,48,172,2,0,0
"N00002498",431,75,349,3,3,1
"N00002499",239,57,181,1,0,0
"N00002500",179,21,156,0,2,0
"N00002501",523,70,444,5,2,2
"N00002502",173,30,141,0,2,0
"N00002503",106,32,71,1,2,0
"N00002504",136,76,60,0,0,0
"N00002505",129,61,66,0,0,2
"N00002506",128,53,74,1,0,0
"N00002507",114,20,91,1,2,0
"N00002508",102,58,43,0,0,1
"N00002509",151,89,62,0,0,0
"N00002510",216,81,130,0,4,1
"N00002511",94,47,44,1,1,1
"N00002512",311,114,195,1,1,0
"N00002513",116,22,92,2,0,0
"N00002514",122,16,105,0,1,0
"N00002515",107,22,82,2,1,0
"N00002516",125,18,106,0,0,1
"N00002517",133,35,96,0,2,0
"N00002518",251,49,199,2,1,0
"N00002519",131,33,97,0,0,1
"N00002520",274,44,228,0,2,0
"N00002521",505,127,369,4,4,1
"N00002522",122,44,77,1,0,0
"N00002523",123,26,95,1,0,1
"N00002524",163,44,117,1,1,0
"N00002525",634,125,497,3,6,3
"N00002526",381,79,294,1,6,1
"N00002527",151,23,124,1,3,0
"N00002528",95,12,82,0,1,0
"N00002529",124,17,106,1,0,0
"N00002530",120,17,103,0,0,0
"N00002531",152,15,135,1,1,0
"N00002532",119,16,102,0,1,0
"N00002533",408,157,246,4,1,0
"N00002534",191,67,123,1,0,0
"N00002535",138,13,125,0,0,0
"N00002536",209,44,162,1,0,2
"N00002537",575,124,446,2,1,2
"N00002538",238,37,197,2,2,0
"N00002539",115,39,75,1,0,0
"N00002540",629,115,509,3,2,0
"N00002541",522,142,372,2,5,1
"N00002542",112,23,88,0,0,1
"N00002543",115,39,75,1,0,0
"N00002544",279,107,168,1,3,0
"N00002545",127,32,95,0,0,0
"N00002546",114,46,67,0,0,1
"N00002547",437,127,306,2,1,1
"N00002548",279,115,161,2,1,0
"N00002549",114,43,71,0,0,0
"N00002550",117,36,80,1,0,0
"N00002551",146,45,100,0,1,0
"N00002552",117,38,77,0,1,1
"N00002553",125,50,71,2,1,1
"N00002554",134,26,108,0,0,0
"N00002555",128,25,103,0,0,0
"N00002556",122,33,88,0,1,0
"N00002557",130,27,102,1,0,0
"N00002558",115,26,89,0,0,0
"N00002559",116,32,84,0,0,0
"N00002560",152,16,135,1,0,0
"N00002561",120,22,96,1,1,0
"N00002562",128,33,93,0,2,0
"N00002563",131,25,104,1,1,0
"N00002564",112,28,82,1,1,0
"N00002565",116,49,63,3,1,0
"N00002566",122,30,91,0,1,0
"N00002567",120,23,95,1,0,1
"N00002568",119,33,82,1,2,1
"N00002569",121,29,91,0,1,0
"N00002570",120,55,64,1,0,0
"N00002571",126,28,96,0,2,0
"N00002572",129,28,99,0,2,0
"N00002573",136,51,79,3,2,1
"N00002574",122,32,85,1,3,1
"N00002575",126,46,80,0,0,0
"N00002576",320,113,196,1,4,6
"N00002577",241,92,146,2,0,1
"N00002578",129,45,83,0,1,0
"N00002579",131,25,105,0,0,1
"N00002580",113,30,81,2,0,0
"N00002581",129,30,98,1,0,0
"N00002582",519,102,414,2,1,0
"N00002583",113,23,89,0,1,0
"N00002584",127,31,93,2,0,1
"N00002585",108,39,68,1,0,0
"N00002586",126,27,95,2,2,0
"N00002587",288,62,222,2,1,1
"N00002588",110,21,89,0,0,0
"N00002589",106,14,90,1,1,0
"N00002590",528,102,415,7,2,2
"N00002591",396,49,342,3,2,0
"N00002592",149,15,132,0,0,2
"N00002593",137,71,65,0,1,0
"N00002594",127,31,96,0,0,0
"N00002595",139,27,112,0,0,0
"N00002596",120,18,100,1,0,1
"N00002597",107,15,90,0,1,1
"N00002598",104,31,71,1,1,0
"N00002599",127,21,103,0,1,2
"N00002600",101,19,82,0,0,0
"N00002601",124,19,102,0,2,1
"N00002602",107,15,92,0,0,0
"N00002603",443,259,172,1,1,10
"N00002604",138,57,76,0,0,5
"N00002605",162,103,54,2,0,3
"N00002606",195,111,82,0,1,1
"N00002607",107,71,34,1,1,0
"N00002608",137,64,70,0,1,2
"N00002609",123,23,99,0,1,0
"N00002610",122,55,66,0,1,0
"N00002611",64,26,37,0,0,1
"N00002612",123,39,82,1,0,1
"N00002613",391,249,132,1,5,4
"N00002614",153,58,91,1,0,3
"N00002615",112,34,77,0,1,0
"N00002616",169,75,93,0,0,1
"N00002617",164,59,105,0,0,0
"N00002618",106,50,54,1,1,0
"N00002619",311,141,166,2,1,1
"N00002620",241,86,152,1,2,0
"N00002621",119,62,56,0,0,1
"N00002622",145,65,79,1,0,0
"N00002623",115,41,74,0,0,0
"N00002624",127,66,60,1,0,0
"N00002625",138,39,95,0,1,3
"N00002626",294,50,235,2,4,3
"N00002627",150,75,75,0,0,0
"N00002628",398,155,239,1,1,2
"N00002629",122,54,68,0,0,0
"N00002630",108,27,81,0,0,0
"N00002631",125,40,85,0,0,0
"N00002632",148,31,116,0,0,1
"N00002633",177,75,100,0,2,0
"N00002634",122,23,98,1,0,0
"N00002635",137,45,91,1,0,0
"N00002636",138,30,108,0,0,0
"N00002637",170,32,137,0,0,1
"N00002638",165,36,128,0,1,0
"N00002639",144,67,74,0,2,1
"N00002640",133,34,98,0,0,1
"N00002641",132,24,107,1,0,0
"N00002642",172,38,134,0,0,0
"N00002643",131,16,114,0,1,0
"N00002644",134,36,96,0,2,0
"N00002645",134,46,86,1,1,0
"N00002646",173,74,97,1,1,0
"N00002647",299,83,209,2,4,1
"N00002648",94,36,57,1,0,0
"N00002649",145,21,122,0,1,1
"N00002650",124,42,82,0,0,0
"N00002651",167,29,136,1,1,0
"N00002652",131,40,91,0,0,0
"N00002653",184,49,131,2,2,0
"N00002654",109,36,72,1,0,0
"N00002655",155,89,65,0,0,1
"N00002656",261,55,201,3,2,0
"N00002657",146,44,99,1,2,0
"N00002658",169,41,126,1,1,0
"N00002659",151,49,101,0,1,0
"N00002660",164,46,116,1,1,0
"N00002661",232,95,136,1,0,0
"N00002662",185,81,103,0,1,0
"N00002663",127,23,103,0,1,0
"N00002664",144,69,75,0,0,0
"N00002665",114,26,88,0,0,0
"N00002666",109,31,77,0,1,0
"N00002667",334,116,213,1,3,1
"N00002668",116,37,77,1,1,0
"N00002669",187,55,127,1,3,1
"N00002670",600,117,473,3,6,1
"N00002671",466,70,385,4,6,1
"N00002672",129,42,86,1,0,0
"N00002673",536,203,327,2,4,0
"N00002674",115,39,76,0,0,0
"N00002675",131,21,108,0,2,0
"N00002676",283,71,211,0,1,0
"N00002677",152,27,124,0,1,0
"N00002678",139,33,106,0,0,0
"N00002679",199,47,151,0,1,0
"N00002680",138,23,114,0,1,0
"N00002681",154,31,122,0,0,1
"N00002682",160,23,135,0,2,0
"N00002683",136,23,111,1,1,0
"N00002684",165,33,130,0,2,0
"N00002685",126,20,106,0,0,0
"N00002686",130,27,103,0,0,0
"N00002687",120,29,91,0,0,0
"N00002688",129,31,98,0,0,0
"N00002689",126,36,90,0,0,0
"N00002690",97,39,57,1,0,0
"N00002691",125,29,94,0,2,0
"N00002692",133,46,86,1,0,0
"N00002693",190,125,62,1,1,1
"N00002694",124,28,95,0,1,0
"N00002695",145,18,123,3,1,0
"N00002696",129,34,94,1,0,0
"N00002697",139,37,101,1,0,0
"N00002698",208,50,154,1,3,0
"N00002699",136,30,106,0,0,0
"N00002700",191,31,159,1,0,0
"N00002701",174,27,146,0,1,0
"N00002702",136,31,105,0,0,0
"N00002703",189,25,163,0,1,0
"N00002704",173,32,141,0,0,0
"N00002705",150,26,124,0,0,0
"N00002706",148,25,120,0,2,1
"N00002707",192,35,156,0,1,0
"N00002708",118,45,73,0,0,0
"N00002709",185,44,139,1,1,0
"N00002710",177,57,119,1,0,0
"N00002711",327,112,213,1,1,0
"N00002712",129,37,91,0,1,0
"N00002713",143,22,119,1,0,1
"N00002714",155,26,128,0,1,0
"N00002715",150,25,124,1,0,0
"N00002716",136,32,102,1,0,1
"N00002717",181,35,146,0,0,0
"N00002718",173,31,140,0,2,0
"N00002719",126,26,99,1,0,0
"N00002720",128,38,90,0,0,0
"N00002721",126,32,93,0,1,0
"N00002722",137,27,109,0,1,0
"N00002723",154,34,120,0,0,0
"N00002724",107,44,62,0,1,0
"N00002725",139,24,112,0,3,0
"N00002726",414,92,309,3,10,0
"N00002727",129,16,112,1,0,0
"N00002728",411,127,277,3,3,1
"N00002729",122,42,79,0,1,0
"N00002730",125,45,79,1,0,0
"N00002731",126,43,83,0,0,0
"N00002732",121,40,80,0,1,0
"N00002733",196,80,113,1,2,0
"N00002734",156,29,127,0,0,0
"N00002735",137,24,113,0,0,0
"N00002736",126,18,107,0,1,0
"N00002737",128,30,96,1,1,0
"N00002738",148,27,120,0,1,0
"N00002739",138,21,116,0,1,0
"N00002740",136,28,108,0,0,0
"N00002741",159,24,134,0,1,0
"N00002742",148,45,101,1,0,1
"N00002743",159,56,100,3,0,0
"N00002744",121,53,68,0,0,0
"N00002745",136,44,90,2,0,0
"N00002746",115,26,88,0,1,0
"N00002747",121,45,76,0,0,0
"N00002748",128,30,97,0,1,0
"N00002749",138,39,97,1,0,1
"N00002750",119,45,74,0,0,0
"N00002751",154,81,72,0,0,1
"N00002752",123,39,83,0,1,0
"N00002753",181,34,145,1,1,0
"N00002754",140,25,112,0,2,1
"N00002755",168,32,133,0,2,1
"N00002756",131,31,98,1,1,0
"N00002757",203,67,133,0,3,0
"N00002758",115,40,75,0,0,0
"N00002759",125,36,88,0,1,0
"N00002760",112,22,90,0,0,0
"N00002761",380,94,283,2,1,0
"N00002762",132,17,114,0,1,0
"N00002763",138,24,110,3,1,0
"N00002764",160,37,123,0,0,0
"N00002765",148,50,98,0,0,0
"N00002766",162,25,137,0,0,0
"N00002767",135,27,106,1,1,0
"N00002768",146,47,99,0,0,0
"N00002769",173,36,135,2,0,0
"N00002770",149,26,123,0,0,0
"N00002771",124,49,73,0,2,0
"N00002772",140,57,82,1,0,0
"N00002773",107,53,53,0,1,0
"N00002774",220,39,178,1,1,1
"N00002775",186,49,132,0,5,0
"N00002776",124,37,85,0,1,1
"N00002777",100,37,62,1,0,0
"N00002778",150,83,65,1,1,0
"N00002779",165,38,127,0,0,0
"N00002780",165,60,105,0,0,0
"N00002781",168,47,119,0,2,0
"N00002782",174,28,146,0,0,0
"N00002783",144,39,104,1,0,0
"N00002784",187,37,149,0,1,0
"N00002785",222,66,156,0,0,0
"N00002786",154,33,117,1,2,1
"N00002787",137,23,112,1,1,0
"N00002788",132,29,102,1,0,0
"N00002789",193,52,140,0,1,0
"N00002790",163,30,133,0,0,0
"N00002791",158,38,118,2,0,0
"N00002792",147,23,121,0,2,1
"N00002793",164,42,121,0,1,0
"N00002794",165,33,130,1,1,0
"N00002795",159,33,123,0,2,1
"N00002796",174,36,136,1,0,1
"N00002797",159,24,134,0,1,0
"N00002798",133,22,109,0,2,0
"N00002799",122,43,79,0,0,0
"N00002800",134,27,107,0,0,0
"N00002801",155,33,122,0,0,0
"N00002802",143,26,114,1,1,1
"N00002803",174,38,132,1,3,0
"N00002804",153,43,109,1,0,0
"N00002805",161,52,109,0,0,0
"N00002806",157,24,130,1,1,1
"N00002807",126,23,102,0,1,0
"N00002808",166,33,133,0,0,0
"N00002809",155,34,121,0,0,0
"N00002810",129,48,81,0,0,0
"N00002811",132,36,95,0,0,1
"N00002812",135,30,104,1,0,0
"N00002813",160,35,123,1,0,1
"N00002814",168,39,123,3,1,2
"N00002815",133,50,76,6,1,0
"N00002816",151,51,98,1,0,1
"N00002817",213,44,162,3,1,3
"N00002818",190,65,116,3,3,3
"N00002819",166,36,125,2,0,3
"N00002820",187,26,157,2,2,0
"N00002821",148,29,118,1,0,0
"N00002822",136,29,106,0,0,1
"N00002823",137,30,107,0,0,0
"N00002824",129,31,96,2,0,0
"N00002825",204,33,170,1,0,0
"N00002826",141,31,109,0,0,1
"N00002827",140,39,100,1,0,0
"N00002828",144,48,93,2,1,0
"N00002829",144,27,117,0,0,0
"N00002830",136,25,111,0,0,0
"N00002831",149,32,116,0,1,0
"N00002832",132,23,108,0,1,0
"N00002833",146,34,112,0,0,0
"N00002834",170,23,145,0,1,1
"N00002835",156,26,129,0,1,0
"N00002836",149,35,113,0,1,0
"N00002837",134,38,96,0,0,0
"N00002838",149,34,115,0,0,0
"N00002839",127,37,90,0,0,0
"N00002840",468,110,355,1,1,1
"N00002841",160,24,134,1,1,0
"N00002842",206,34,166,2,3,1
"N00002843",123,26,96,0,0,1
"N00002844",126,23,99,3,0,1
"N00002845",143,57,86,0,0,0
"N00002846",197,37,157,1,0,2
"N00002847",208,37,168,1,1,1
"N00002848",444,109,330,2,3,0
"N00002849",98,38,58,1,1,0
"N00002850",130,46,82,1,0,1
"N00002851",154,48,105,1,0,0
"N00002852",130,47,82,0,1,0
"N00002853",354,71,272,7,2,2
"N00002854",160,20,134,4,1,1
"N00002855",169,39,128,0,2,0
"N00002856",132,44,87,0,1,0
"N00002857",184,42,139,2,1,0
"N00002858",145,26,110,2,0,7
"N00002859",206,45,156,3,0,2
"N00002860",138,42,91,1,1,3
"N00002861",135,37,93,0,0,5
"N00002862",109,28,80,0,1,0
"N00002863",121,30,86,2,1,2
"N00002864",122,23,96,1,1,1
"N00002865",189,28,158,0,1,2
"N00002866",166,29,137,0,0,0
"N00002867",195,38,155,1,1,0
"N00002868",172,46,123,3,0,0
"N00002869",144,41,98,1,2,2
"N00002870",205,39,162,2,0,2
"N00002871",282,58,207,13,2,2
"N00002872",133,46,83,3,1,0
"N00002873",126,41,81,0,2,2
"N00002874",124,47,73,0,2,2
"N00002875",420,119,299,0,2,0
"N00002876",197,43,153,0,0,1
"N00002877",131,47,84,0,0,0
"N00002878",105,40,65,0,0,0
"N00002879",154,23,131,0,0,0
"N00002880",151,33,116,1,1,0
"N00002881",206,54,152,0,0,0
"N00002882",134,31,103,0,0,0
"N00002883",178,42,135,0,1,0
"N00002884",155,21,134,0,0,0
"N00002885",302,129,159,3,6,5
"N00002886",268,51,205,1,6,5
"N00002887",247,44,200,1,2,0
"N00002888",140,25,112,0,2,1
"N00002889",142,57,82,0,1,2
"N00002890",137,24,113,0,0,0
"N00002891",204,35,166,1,0,2
"N00002892",154,26,126,0,0,2
"N00002893",114,41,72,0,1,0
"N00002894",147,49,96,2,0,0
"N00002895",170,42,126,1,1,0
"N00002896",120,29,90,0,1,0
"N00002897",323,59,258,2,2,2
"N00002898",134,50,78,2,3,1
"N00002899",132,46,85,1,0,0
"N00002900",139,51,88,0,0,0
"N00002901",126,48,77,1,0,0
"N00002902",149,62,83,0,2,2
"N00002903",320,135,166,2,4,13
"N00002904",138,20,115,1,2,0
"N00002905",153,32,117,3,1,0
"N00002906",144,30,109,1,2,2
"N00002907",186,33,152,0,1,0
"N00002908",164,39,125,0,0,0
"N00002909",173,34,139,0,0,0
"N00002910",211,28,180,1,1,1
"N00002911",222,35,186,0,0,1
"N00002912",134,35,96,0,3,0
"N00002913",127,40,87,0,0,0
"N00002914",441,106,333,0,2,0
"N00002915",96,33,63,0,0,0
"N00002916",152,29,121,1,0,1
"N00002917",127,42,85,0,0,0
"N00002918",127,38,89,0,0,0
"N00002919",131,35,96,0,0,0
"N00002920",151,57,94,0,0,0
"N00002921",110,25,83,2,0,0
"N00002922",149,28,120,0,0,1
"N00002923",138,49,86,3,0,0
"N00002924",158,54,101,1,2,0
"N00002925",119,33,85,1,0,0
"N00002926",156,67,87,0,2,0
"N00002927",141,42,99,0,0,0
"N00002928",123,25,98,0,0,0
"N00002929",274,82,188,1,2,1
"N00002930",143,30,111,0,0,2
"N00002931",225,53,170,0,2,0
"N00002932",127,33,92,0,0,2
"N00002933",171,18,152,0,1,0
"N00002934",132,24,108,0,0,0
"N00002935",140,37,102,0,1,0
"N00002936",143,35,107,0,0,1
"N00002937",148,36,108,1,1,2
"N00002938",137,25,112,0,0,0
"N00002939",143,34,108,0,1,0
"N00002940",140,44,96,0,0,0
"N00002941",120,30,90,0,0,0
"N00002942",134,23,110,0,1,0
"N00002943",116,27,89,0,0,0
"N00002944",216,51,163,1,1,0
"N00002945",162,50,112,0,0,0
"N00002946",130,44,86,0,0,0
"N00002947",156,35,119,0,1,1
"N00002948",124,21,102,0,1,0
"N00002949",145,52,92,0,1,0
"N00002950",148,51,96,0,1,0
"N00002951",112,46,65,0,1,0
"N00002952",129,33,94,1,0,1
"N00002953",116,53,62,1,0,0
"N00002954",196,34,162,0,0,0
"N00002955",157,36,118,0,3,0
"N00002956",131,37,94,0,0,0
"N00002957",157,64,93,0,0,0
"N00002958",156,36,119,0,1,0
"N00002959",190,43,146,1,0,0
"N00002960",126,31,93,0,0,2
"N00002961",119,30,89,0,0,0
"N00002962",156,54,101,0,1,0
"N00002963",133,37,94,1,1,0
"N00002964",120,20,97,2,0,1
"N00002965",120,38,82,0,0,0
"N00002966",186,34,150,2,0,0
"N00002967",116,33,82,1,0,0
"N00002968",121,33,87,0,1,0
"N00002969",118,57,59,1,1,0
"N00002970",151,77,71,2,1,0
"N00002971",128,55,70,1,2,0
"N00002972",123,48,74,0,0,1
"N00002973",133,29,103,0,1,0
"N00002974",103,20,82,1,0,0
"N00002975",164,18,144,0,1,1
"N00002976",110,24,86,0,0,0
"N00002977",152,37,114,0,1,0
"N00002978",136,22,112,1,1,0
"N00002979",170,50,118,0,2,0
"N00002980",139,41,96,2,0,0
"N00002981",130,63,67,0,0,0
"N00002982",194,52,141,0,0,1
"N00002983",112,22,89,0,0,1
"N00002984",79,18,59,1,1,0
"N00002985",59,20,36,1,1,1
"N00002986",157,39,116,1,1,0
"N00002987",155,36,118,0,1,0
"N00002988",158,40,118,0,0,0
"N00002989",157,28,128,0,1,0
"N00002990",133,35,98,0,0,0
"N00002991",135,31,102,0,2,0
"N00002992",153,29,122,2,0,0
"N00002993",104,40,63,1,0,0
"N00002994",222,32,190,0,0,0
"N00002995",248,60,183,2,3,0
"N00002996",137,89,47,0,0,1
"N00002997",123,48,75,0,0,0
"N00002998",110,46,62,1,0,1
"N00002999",116,49,66,0,1,0
"N00003000",154,30,123,1,0,0
"N00003001",99,32,67,0,0,0
"N00003002",303,101,199,1,2,0
"N00003003",525,137,381,2,5,0
"N00003004",111,46,65,0,0,0
"N00003005",155,27,125,2,1,0
"N00003006",133,14,119,0,0,0
"N00003007",149,33,115,1,0,0
"N00003008",235,62,171,1,0,1
"N00003009",164,31,133,0,0,0
"N00003010",161,44,116,0,0,1
"N00003011",114,28,85,0,1,0
"N00003012",133,24,108,1,0,0
"N00003013",148,29,119,0,0,0
"N00003014",142,28,114,0,0,0
"N00003015",147,35,111,0,0,1
"N00003016",113,28,84,0,1,0
"N00003017",155,47,108,0,0,0
"N00003018",108,47,61,0,0,0
"N00003019",215,66,145,2,2,0
"N00003020",148,40,105,1,2,0
"N00003021",143,31,112,0,0,0
"N00003022",119,40,76,1,0,2
"N00003023",109,48,60,0,1,0
"N00003024",186,66,120,0,0,0
"N00003025",121,27,94,0,0,0
"N00003026",180,28,152,0,0,0
"N00003027",140,28,112,0,0,0
"N00003028",153,27,125,0,1,0
"N00003029",193,44,149,0,0,0
"N00003030",150,49,99,0,0,2
"N00003031",156,29,127,0,0,0
"N00003032",117,26,91,0,0,0
"N00003033",155,36,119,0,0,0
"N00003034",108,47,61,0,0,0
"N00003035",142,36,105,0,1,0
"N00003036",137,38,97,1,0,1
"N00003037",147,42,104,0,0,1
"N00003038",127,31,95,1,0,0
"N00003039",134,48,84,2,0,0
"N00003040",256,159,96,0,1,0
"N00003041",180,56,122,1,0,1
"N00003042",129,57,71,1,0,0
"N00003043",97,40,56,0,1,0
"N00003044",158,48,109,0,1,0
"N00003045",306,93,205,2,6,0
"N00003046",119,25,92,0,1,1
"N00003047",133,22,111,0,0,0
"N00003048",147,37,110,0,0,0
"N00003049",131,38,92,0,1,0
"N00003050",123,29,93,1,0,0
"N00003051",124,26,97,0,1,0
"N00003052",125,48,75,0,0,2
"N00003053",102,26,76,0,0,0
"N00003054",137,35,100,1,0,1
"N00003055",135,35,99,0,1,0
"N00003056",133,35,96,1,1,0
"N00003057",118,40,78,0,0,0
"N00003058",116,30,85,1,0,0
"N00003059",114,23,90,1,0,0
"N00003060",155,85,69,0,1,0
"N00003061",136,21,115,0,0,0
"N00003062",147,29,118,0,0,0
"N00003063",173,26,145,1,1,0
"N00003064",157,29,127,1,0,0
"N00003065",138,45,92,0,1,0
"N00003066",147,49,98,0,0,0
"N00003067",131,25,106,0,0,0
"N00003068",113,63,50,0,0,0
"N00003069",113,38,75,0,0,0
"N00003070",123,43,80,0,0,0
"N00003071",108,34,74,0,0,0
"N00003072",119,60,59,0,0,0
"N00003073",139,19,119,0,1,0
"N00003074",193,50,141,2,0,0
"N00003075",114,26,87,0,1,0
"N00003076",202,49,149,1,2,1
"N00003077",142,35,102,1,3,1
"N00003078",206,44,159,2,1,0
"N00003079",135,40,95,0,0,0
"N00003080",105,30,72,0,3,0
"N00003081",62,30,32,0,0,0
"N00003082",105,34,70,0,0,1
"N00003083",100,34,64,0,2,0
"N00003084",130,37,90,1,2,0
"N00003085",123,30,92,1,0,0
"N00003086",120,46,74,0,0,0
"N00003087",139,28,110,0,1,0
"N00003088",65,21,44,0,0,0
"N00003089",115,28,86,0,1,0
