"Geography_Code","NM_1549_1_0","NM_1549_1_1","NM_1549_1_10","NM_1549_1_11","NM_1549_1_2","NM_1549_1_3","NM_1549_1_4","NM_1549_1_5","NM_1549_1_6","NM_1549_1_7","NM_1549_1_8","NM_1549_1_9"
"N00001631",108,108,0,0,103,5,15,83,5,4,1,0
"N00001632",118,118,0,0,116,11,34,71,2,1,1,0
"N00001633",100,100,0,0,98,2,19,77,2,2,0,0
"N00001634",122,122,0,0,114,6,2,106,8,5,0,3
"N00001635",145,145,0,0,145,8,28,109,0,0,0,0
"N00001636",84,84,0,0,36,4,8,24,48,47,1,0
"N00001637",112,112,0,0,97,12,12,73,15,15,0,0
"N00001638",132,132,0,0,106,5,11,90,26,24,0,2
"N00001639",104,104,0,0,96,6,12,78,8,7,1,0
"N00001640",111,111,0,0,105,9,21,75,6,3,2,1
"N00001641",131,131,0,0,108,12,14,82,23,23,0,0
"N00001642",124,124,0,0,124,115,6,3,0,0,0,0
"N00001643",257,257,0,0,219,53,113,53,38,38,0,0
"N00001644",125,125,0,0,124,66,56,2,1,1,0,0
"N00001645",117,117,0,0,107,8,32,67,10,10,0,0
"N00001646",136,136,0,0,84,19,30,35,52,41,7,4
"N00001647",127,127,0,0,126,22,103,1,1,1,0,0
"N00001648",143,143,0,0,143,47,95,1,0,0,0,0
"N00001649",134,134,0,0,134,111,22,1,0,0,0,0
"N00001650",118,118,0,0,118,24,92,2,0,0,0,0
"N00001651",134,134,0,0,134,75,57,2,0,0,0,0
"N00001652",132,132,0,0,131,110,18,3,1,0,1,0
"N00001653",136,136,0,0,136,104,28,4,0,0,0,0
"N00001654",139,139,0,0,133,69,63,1,6,6,0,0
"N00001655",159,159,0,0,151,73,30,48,8,8,0,0
"N00001656",118,118,0,0,116,88,25,3,2,2,0,0
"N00001657",119,119,0,0,119,93,22,4,0,0,0,0
"N00001658",95,95,0,0,94,50,25,19,1,1,0,0
"N00001659",112,112,0,0,103,101,1,1,9,9,0,0
"N00001660",123,123,0,0,123,108,14,1,0,0,0,0
"N00001661",122,122,0,0,122,66,55,1,0,0,0,0
"N00001662",125,125,0,0,124,115,8,1,1,1,0,0
"N00001663",128,128,0,0,128,67,60,1,0,0,0,0
"N00001664",118,118,0,0,118,46,70,2,0,0,0,0
"N00001665",152,152,0,0,145,15,100,30,7,7,0,0
"N00001666",125,125,0,0,125,118,6,1,0,0,0,0
"N00001667",117,117,0,0,117,20,95,2,0,0,0,0
"N00001668",156,156,0,0,120,112,6,2,36,35,1,0
"N00001669",117,117,0,0,117,107,8,2,0,0,0,0
"N00001670",125,125,0,0,97,8,6,83,28,28,0,0
"N00001671",129,129,0,0,116,6,26,84,13,12,1,0
"N00001672",134,134,0,0,130,21,51,58,4,3,1,0
"N00001673",176,176,0,0,158,46,75,37,18,17,1,0
"N00001674",114,114,0,0,93,3,19,71,21,19,2,0
"N00001675",123,123,0,0,121,6,8,107,2,2,0,0
"N00001676",107,107,0,0,98,4,9,85,9,9,0,0
"N00001677",163,163,1,0,162,158,1,3,0,0,0,0
"N00001678",148,148,2,0,145,136,6,3,1,0,1,0
"N00001679",134,134,0,0,134,93,39,2,0,0,0,0
"N00001680",170,170,0,0,170,125,44,1,0,0,0,0
"N00001681",147,147,0,0,113,40,31,42,34,24,2,8
"N00001682",127,127,0,0,126,7,96,23,1,1,0,0
"N00001683",155,155,0,0,143,43,87,13,12,10,2,0
"N00001684",286,286,0,0,286,240,45,1,0,0,0,0
"N00001685",120,120,0,0,120,80,40,0,0,0,0,0
"N00001686",114,114,0,0,113,6,85,22,1,1,0,0
"N00001687",118,118,0,0,118,111,6,1,0,0,0,0
"N00001688",158,158,0,0,123,3,26,94,35,35,0,0
"N00001689",156,156,0,0,64,8,12,44,92,90,2,0
"N00001690",141,141,0,0,136,48,37,51,5,5,0,0
"N00001691",154,154,0,0,89,4,10,75,65,60,5,0
"N00001692",124,124,0,0,85,6,12,67,39,39,0,0
"N00001693",125,125,0,0,92,61,20,11,33,25,8,0
"N00001694",104,104,0,0,103,96,5,2,1,1,0,0
"N00001695",152,152,0,0,125,81,42,2,27,27,0,0
"N00001696",168,168,0,0,137,71,50,16,31,31,0,0
"N00001697",121,121,0,0,109,48,31,30,12,10,2,0
"N00001698",131,131,0,0,110,19,55,36,21,20,1,0
"N00001699",158,158,0,0,130,78,44,8,28,26,2,0
"N00001700",124,124,0,0,102,8,25,69,22,21,1,0
"N00001701",102,102,0,0,82,4,16,62,20,20,0,0
"N00001702",140,140,0,0,111,35,39,37,29,25,4,0
"N00001703",613,613,1,0,318,23,97,198,294,277,11,6
"N00001704",450,450,0,0,209,19,62,128,241,217,11,13
"N00001705",118,118,0,0,107,5,11,91,11,10,1,0
"N00001706",166,166,0,0,166,136,15,15,0,0,0,0
"N00001707",145,145,0,0,144,60,71,13,1,1,0,0
"N00001708",241,241,0,0,232,111,48,73,9,9,0,0
"N00001709",120,120,0,0,105,6,12,87,15,15,0,0
"N00001710",136,136,0,0,136,129,6,1,0,0,0,0
"N00001711",137,137,0,0,136,98,25,13,1,1,0,0
"N00001712",158,158,0,0,139,9,63,67,19,18,0,1
"N00001713",110,110,0,0,69,26,38,5,41,39,2,0
"N00001714",260,260,0,0,219,12,38,169,41,40,1,0
"N00001715",127,127,0,0,111,8,8,95,16,16,0,0
"N00001716",124,124,0,0,124,61,59,4,0,0,0,0
"N00001717",132,132,0,0,131,3,126,2,1,1,0,0
"N00001718",125,125,0,0,124,59,57,8,1,1,0,0
"N00001719",123,123,0,0,120,25,28,67,3,3,0,0
"N00001720",122,122,0,0,121,47,47,27,1,1,0,0
"N00001721",117,117,0,0,112,7,21,84,5,5,0,0
"N00001722",148,148,0,0,126,4,23,99,22,22,0,0
"N00001723",127,127,0,0,123,1,10,112,4,4,0,0
"N00001724",105,105,0,0,105,8,18,79,0,0,0,0
"N00001725",117,117,0,0,113,5,18,90,4,4,0,0
"N00001726",119,119,0,0,116,8,35,73,3,2,0,1
"N00001727",114,114,0,0,112,7,47,58,2,2,0,0
"N00001728",137,137,0,0,116,6,4,106,21,21,0,0
"N00001729",136,136,0,0,125,13,17,95,11,11,0,0
"N00001730",133,133,0,0,51,18,11,22,82,78,1,3
"N00001731",125,125,0,0,86,3,21,62,39,39,0,0
"N00001732",351,351,0,0,328,201,94,33,23,23,0,0
"N00001733",120,120,0,0,117,1,27,89,3,2,1,0
"N00001734",120,120,0,0,118,12,73,33,2,2,0,0
"N00001735",125,125,0,0,125,12,34,79,0,0,0,0
"N00001736",199,199,0,0,112,11,43,58,87,86,1,0
"N00001737",168,168,0,0,129,18,50,61,39,36,3,0
"N00001738",133,133,0,0,133,80,34,19,0,0,0,0
"N00001739",145,145,0,0,136,100,23,13,9,9,0,0
"N00001740",292,292,0,0,281,159,62,60,11,11,0,0
"N00001741",116,116,0,0,102,24,57,21,14,14,0,0
"N00001742",109,109,0,0,94,6,28,60,15,10,3,2
"N00001743",122,122,0,0,78,19,31,28,44,33,10,1
"N00001744",128,128,0,0,128,61,61,6,0,0,0,0
"N00001745",117,117,0,0,117,25,88,4,0,0,0,0
"N00001746",118,118,0,0,118,112,4,2,0,0,0,0
"N00001747",297,297,2,0,274,84,132,58,21,20,0,1
"N00001748",148,148,0,0,148,141,7,0,0,0,0,0
"N00001749",120,120,1,0,119,107,10,2,0,0,0,0
"N00001750",115,115,0,0,94,34,56,4,21,17,4,0
"N00001751",116,116,0,0,111,60,42,9,5,5,0,0
"N00001752",128,128,0,0,127,83,43,1,1,1,0,0
"N00001753",137,137,0,0,133,26,43,64,4,4,0,0
"N00001754",130,130,0,0,129,88,32,9,1,1,0,0
"N00001755",131,131,0,0,130,116,9,5,1,1,0,0
"N00001756",131,131,0,0,131,94,36,1,0,0,0,0
"N00001757",119,119,0,0,80,7,72,1,39,38,1,0
"N00001758",132,132,0,0,132,6,124,2,0,0,0,0
"N00001759",121,121,0,0,119,72,47,0,2,2,0,0
"N00001760",389,389,0,0,377,170,197,10,12,11,0,1
"N00001761",118,118,0,0,118,110,5,3,0,0,0,0
"N00001762",133,133,0,0,83,5,10,68,50,48,1,1
"N00001763",545,545,0,0,490,235,168,87,55,53,2,0
"N00001764",128,128,0,0,66,5,9,52,62,62,0,0
"N00001765",470,470,0,0,309,152,39,118,161,158,3,0
"N00001766",128,128,0,0,109,4,15,90,19,19,0,0
"N00001767",110,110,0,0,110,52,57,1,0,0,0,0
"N00001768",114,114,0,0,112,11,100,1,2,2,0,0
"N00001769",120,120,0,0,120,23,97,0,0,0,0,0
"N00001770",89,89,0,0,89,83,5,1,0,0,0,0
"N00001771",142,142,0,0,142,60,73,9,0,0,0,0
"N00001772",118,118,0,0,117,14,101,2,1,0,1,0
"N00001773",106,106,0,0,104,4,100,0,2,1,1,0
"N00001774",128,128,0,0,97,45,50,2,31,25,6,0
"N00001775",119,119,0,0,116,10,106,0,3,2,1,0
"N00001776",122,122,0,0,116,5,109,2,6,6,0,0
"N00001777",136,136,0,0,135,16,118,1,1,1,0,0
"N00001778",114,114,0,0,112,23,87,2,2,2,0,0
"N00001779",118,118,0,0,100,19,17,64,18,17,1,0
"N00001780",248,248,0,0,226,138,79,9,22,20,2,0
"N00001781",126,126,0,0,124,77,46,1,2,2,0,0
"N00001782",124,124,0,0,123,19,101,3,1,1,0,0
"N00001783",134,134,0,0,130,36,53,41,4,3,1,0
"N00001784",129,129,0,0,86,9,19,58,43,42,1,0
"N00001785",136,136,0,0,129,2,24,103,7,6,0,1
"N00001786",135,135,0,0,129,74,9,46,6,6,0,0
"N00001787",130,130,0,0,95,2,11,82,35,35,0,0
"N00001788",126,126,0,0,126,3,20,103,0,0,0,0
"N00001789",152,152,0,0,133,29,87,17,19,18,1,0
"N00001790",132,132,0,0,131,84,47,0,1,1,0,0
"N00001791",155,155,0,0,155,122,33,0,0,0,0,0
"N00001792",97,97,0,0,97,91,6,0,0,0,0,0
"N00001793",143,143,0,0,132,103,29,0,11,11,0,0
"N00001794",374,374,0,0,330,88,138,104,44,41,3,0
"N00001795",122,122,0,0,122,19,100,3,0,0,0,0
"N00001796",130,130,0,0,129,17,110,2,1,1,0,0
"N00001797",148,148,0,0,118,77,22,19,30,30,0,0
"N00001798",147,147,0,0,142,95,44,3,5,5,0,0
"N00001799",125,125,1,0,124,112,12,0,0,0,0,0
"N00001800",128,128,0,0,128,32,95,1,0,0,0,0
"N00001801",133,133,0,0,133,108,24,1,0,0,0,0
"N00001802",126,126,0,0,126,7,118,1,0,0,0,0
"N00001803",123,123,0,0,123,71,51,1,0,0,0,0
"N00001804",135,135,0,0,134,111,23,0,1,1,0,0
"N00001805",368,368,0,0,312,100,157,55,56,56,0,0
"N00001806",128,128,0,0,107,5,3,99,21,21,0,0
"N00001807",110,110,0,0,95,2,68,25,15,15,0,0
"N00001808",107,107,0,0,90,5,20,65,17,17,0,0
"N00001809",111,111,0,0,95,6,6,83,16,16,0,0
"N00001810",120,120,0,0,77,4,4,69,43,43,0,0
"N00001811",102,102,0,0,91,5,2,84,11,9,2,0
"N00001812",213,213,0,0,75,4,9,62,138,137,1,0
"N00001813",100,100,0,0,49,4,10,35,51,51,0,0
"N00001814",352,352,0,0,212,7,86,119,140,138,2,0
"N00001815",128,128,0,0,127,1,124,2,1,1,0,0
"N00001816",235,235,0,0,177,7,93,77,58,58,0,0
"N00001817",112,112,0,0,111,1,107,3,1,1,0,0
"N00001818",109,109,0,0,104,3,92,9,5,3,0,2
"N00001819",137,137,0,0,127,13,110,4,10,10,0,0
"N00001820",149,149,0,0,112,17,90,5,37,33,3,1
"N00001821",296,293,0,3,210,18,114,78,83,81,0,2
"N00001822",132,132,0,0,113,32,75,6,19,18,0,1
"N00001823",171,171,0,0,156,11,139,6,15,15,0,0
"N00001824",117,117,0,0,117,63,53,1,0,0,0,0
"N00001825",103,103,0,0,102,5,88,9,1,1,0,0
"N00001826",120,120,0,0,120,25,90,5,0,0,0,0
"N00001827",118,118,0,0,118,11,105,2,0,0,0,0
"N00001828",107,107,0,0,107,4,81,22,0,0,0,0
"N00001829",104,104,0,0,104,7,63,34,0,0,0,0
"N00001830",146,146,0,0,134,8,28,98,12,11,1,0
"N00001831",117,117,0,0,116,70,37,9,1,1,0,0
"N00001832",113,113,0,0,74,2,3,69,39,39,0,0
"N00001833",167,167,0,0,90,3,5,82,77,75,2,0
"N00001834",105,105,0,0,98,1,7,90,7,7,0,0
"N00001835",128,128,0,0,105,3,18,84,23,23,0,0
"N00001836",122,122,0,0,117,4,27,86,5,4,1,0
"N00001837",119,119,0,0,110,2,24,84,9,9,0,0
"N00001838",127,127,0,0,99,2,39,58,28,27,0,1
"N00001839",168,168,0,0,144,72,70,2,24,24,0,0
"N00001840",112,112,0,0,112,67,43,2,0,0,0,0
"N00001841",142,142,0,0,142,55,85,2,0,0,0,0
"N00001842",124,124,0,0,123,10,111,2,1,1,0,0
"N00001843",134,134,0,0,100,55,41,4,34,31,3,0
"N00001844",127,127,0,0,127,11,114,2,0,0,0,0
"N00001845",123,123,0,0,123,10,113,0,0,0,0,0
"N00001846",125,125,0,0,123,4,119,0,2,2,0,0
"N00001847",120,120,0,0,119,102,17,0,1,1,0,0
"N00001848",118,118,0,0,117,87,27,3,1,1,0,0
"N00001849",125,125,0,0,120,18,96,6,5,4,0,1
"N00001850",261,261,0,0,217,120,95,2,44,36,1,7
"N00001851",116,116,0,0,110,37,73,0,6,6,0,0
"N00001852",125,125,0,0,123,85,37,1,2,1,1,0
"N00001853",142,142,0,0,132,74,47,11,10,10,0,0
"N00001854",127,127,0,0,50,3,21,26,77,76,1,0
"N00001855",135,135,0,0,114,18,72,24,21,20,1,0
"N00001856",117,117,0,0,98,11,80,7,19,19,0,0
"N00001857",129,129,0,0,83,25,40,18,46,46,0,0
"N00001858",110,110,0,0,100,15,47,38,10,8,0,2
"N00001859",125,125,0,0,88,0,19,69,37,37,0,0
"N00001860",112,112,0,0,82,7,8,67,30,30,0,0
"N00001861",114,114,0,0,78,3,9,66,36,36,0,0
"N00001862",146,146,0,0,136,47,62,27,10,10,0,0
"N00001863",138,138,0,0,90,46,39,5,48,46,1,1
"N00001864",142,142,0,0,140,76,62,2,2,2,0,0
"N00001865",243,243,0,0,239,99,140,0,4,4,0,0
"N00001866",114,114,0,0,112,41,30,41,2,2,0,0
"N00001867",147,147,0,0,147,21,123,3,0,0,0,0
"N00001868",132,132,0,0,132,106,25,1,0,0,0,0
"N00001869",121,121,1,0,113,86,26,1,7,7,0,0
"N00001870",127,127,0,0,127,12,114,1,0,0,0,0
"N00001871",138,138,0,0,138,37,100,1,0,0,0,0
"N00001872",113,113,0,0,80,33,35,12,33,33,0,0
"N00001873",280,280,0,0,280,86,167,27,0,0,0,0
"N00001874",129,129,0,0,128,74,52,2,1,0,1,0
"N00001875",134,134,0,0,131,102,28,1,3,1,0,2
"N00001876",133,133,0,0,132,52,80,0,1,0,1,0
"N00001877",128,128,0,0,128,91,37,0,0,0,0,0
"N00001878",127,127,0,0,125,82,42,1,2,1,1,0
"N00001879",137,137,0,0,136,45,90,1,1,1,0,0
"N00001880",118,118,0,0,117,3,113,1,1,1,0,0
"N00001881",414,414,0,0,363,15,203,145,51,51,0,0
"N00001882",117,117,0,0,117,4,111,2,0,0,0,0
"N00001883",116,116,0,0,116,4,14,98,0,0,0,0
"N00001884",125,125,0,0,124,3,118,3,1,1,0,0
"N00001885",129,129,0,0,87,7,30,50,42,41,1,0
"N00001886",139,139,0,0,53,0,22,31,86,85,1,0
"N00001887",133,133,0,0,78,7,24,47,55,55,0,0
"N00001888",141,141,0,0,111,16,77,18,30,29,0,1
"N00001889",108,108,0,0,68,5,8,55,40,39,1,0
"N00001890",254,254,0,0,211,56,129,26,43,41,0,2
"N00001891",156,156,0,0,141,94,35,12,15,15,0,0
"N00001892",130,130,0,0,128,27,97,4,2,2,0,0
"N00001893",117,117,0,0,69,2,3,64,48,47,1,0
"N00001894",155,155,0,0,123,5,40,78,32,31,1,0
"N00001895",157,157,0,0,139,8,26,105,18,18,0,0
"N00001896",279,279,1,0,215,16,51,148,63,62,1,0
"N00001897",128,128,0,0,101,4,45,52,27,27,0,0
"N00001898",128,128,0,0,98,0,23,75,30,30,0,0
"N00001899",126,126,0,0,51,2,14,35,75,75,0,0
"N00001900",129,129,0,0,128,127,0,1,1,1,0,0
"N00001901",134,134,0,0,133,122,10,1,1,1,0,0
"N00001902",142,142,0,0,142,131,7,4,0,0,0,0
"N00001903",125,125,0,0,125,108,15,2,0,0,0,0
"N00001904",103,103,1,0,96,31,61,4,6,5,1,0
"N00001905",113,113,0,0,112,41,17,54,1,1,0,0
"N00001906",126,126,0,0,125,94,29,2,1,1,0,0
"N00001907",135,135,1,0,134,64,43,27,0,0,0,0
"N00001908",144,144,0,0,142,29,27,86,2,2,0,0
"N00001909",119,119,0,0,112,42,55,15,7,7,0,0
"N00001910",119,119,0,0,117,103,12,2,2,2,0,0
"N00001911",120,120,0,0,96,2,39,55,24,22,2,0
"N00001912",199,199,0,0,91,37,40,14,108,102,6,0
"N00001913",124,124,0,0,124,36,86,2,0,0,0,0
"N00001914",129,129,0,0,127,14,105,8,2,1,0,1
"N00001915",281,281,0,0,256,91,160,5,25,24,1,0
"N00001916",124,124,0,0,119,33,59,27,5,5,0,0
"N00001917",121,121,0,0,118,17,86,15,3,3,0,0
"N00001918",113,113,0,0,113,17,95,1,0,0,0,0
"N00001919",126,126,0,0,124,2,17,105,2,0,2,0
"N00001920",136,136,0,0,135,13,115,7,1,1,0,0
"N00001921",115,115,0,0,110,5,11,94,5,5,0,0
"N00001922",135,135,0,0,107,22,35,50,28,27,1,0
"N00001923",135,135,0,0,50,3,9,38,85,85,0,0
"N00001924",142,142,0,0,139,9,31,99,3,3,0,0
"N00001925",118,118,0,0,97,2,15,80,21,19,2,0
"N00001926",138,138,0,0,119,6,24,89,19,18,1,0
"N00001927",104,104,0,0,90,2,16,72,14,13,1,0
"N00001928",120,120,0,0,92,3,39,50,28,28,0,0
"N00001929",180,180,0,0,169,97,47,25,11,11,0,0
"N00001930",109,109,0,0,80,3,10,67,29,28,1,0
"N00001931",112,112,0,0,104,11,22,71,8,8,0,0
"N00001932",117,117,0,0,117,31,83,3,0,0,0,0
"N00001933",123,123,0,0,123,13,101,9,0,0,0,0
"N00001934",125,125,0,0,106,34,44,28,19,19,0,0
"N00001935",128,128,0,0,128,53,65,10,0,0,0,0
"N00001936",123,123,0,0,123,13,107,3,0,0,0,0
"N00001937",126,126,0,0,126,9,115,2,0,0,0,0
"N00001938",133,133,0,0,111,5,26,80,22,22,0,0
"N00001939",130,130,0,0,117,8,53,56,13,13,0,0
"N00001940",144,144,0,0,143,6,132,5,1,1,0,0
"N00001941",126,126,0,0,126,7,113,6,0,0,0,0
"N00001942",158,158,0,0,157,133,22,2,1,1,0,0
"N00001943",155,155,1,0,153,128,25,0,1,1,0,0
"N00001944",130,130,0,0,130,82,23,25,0,0,0,0
"N00001945",152,152,0,0,152,131,19,2,0,0,0,0
"N00001946",132,132,0,0,132,101,29,2,0,0,0,0
"N00001947",165,165,0,0,165,116,46,3,0,0,0,0
"N00001948",87,87,0,0,80,15,21,44,7,7,0,0
"N00001949",296,296,0,0,278,195,52,31,18,17,1,0
"N00001950",114,114,0,0,100,20,32,48,14,12,2,0
"N00001951",104,104,0,0,96,56,37,3,8,4,4,0
"N00001952",125,125,0,0,124,54,46,24,1,1,0,0
"N00001953",111,111,0,0,74,9,42,23,37,36,0,1
"N00001954",99,99,0,0,99,93,2,4,0,0,0,0
"N00001955",138,138,0,0,98,43,38,17,40,34,6,0
"N00001956",90,90,0,0,76,10,11,55,14,14,0,0
"N00001957",113,113,0,0,110,32,46,32,3,3,0,0
"N00001958",136,136,0,0,104,9,12,83,32,32,0,0
"N00001959",119,119,0,0,94,9,16,69,25,24,0,1
"N00001960",138,138,0,0,117,17,18,82,21,21,0,0
"N00001961",146,146,0,0,146,78,61,7,0,0,0,0
"N00001962",88,88,0,0,80,32,47,1,8,7,1,0
"N00001963",73,73,0,0,59,11,11,37,14,13,1,0
"N00001964",120,120,0,0,110,19,24,67,10,10,0,0
"N00001965",129,129,1,0,127,95,23,9,1,1,0,0
"N00001966",163,163,0,0,163,85,74,4,0,0,0,0
"N00001967",168,168,0,0,165,127,34,4,3,2,1,0
"N00001968",150,150,0,0,149,26,55,68,1,1,0,0
"N00001969",240,240,0,0,195,121,49,25,45,37,7,1
"N00001970",123,123,0,0,116,36,34,46,7,7,0,0
"N00001971",165,165,0,0,165,83,73,9,0,0,0,0
"N00001972",141,141,0,0,139,122,7,10,2,1,1,0
"N00001973",188,188,0,0,99,15,13,71,89,77,9,3
"N00001974",101,101,0,0,76,5,9,62,25,21,1,3
"N00001975",138,138,0,0,116,20,31,65,22,20,2,0
"N00001976",223,223,0,0,152,5,36,111,71,61,9,1
"N00001977",108,108,0,0,98,6,8,84,10,5,1,4
"N00001978",134,134,0,0,133,10,71,52,1,1,0,0
"N00001979",124,124,0,0,109,6,32,71,15,14,1,0
"N00001980",120,120,0,0,111,17,20,74,9,5,4,0
"N00001981",136,136,0,0,57,1,9,47,79,77,0,2
"N00001982",305,305,0,0,276,43,180,53,29,28,1,0
"N00001983",127,127,0,0,111,6,43,62,16,15,0,1
"N00001984",133,133,0,0,133,11,89,33,0,0,0,0
"N00001985",118,118,0,0,88,7,37,44,30,30,0,0
"N00001986",175,175,0,0,142,15,38,89,33,32,1,0
"N00001987",151,151,0,0,148,33,56,59,3,3,0,0
"N00001988",143,143,0,0,137,15,16,106,6,5,0,1
"N00001989",129,129,0,0,129,61,57,11,0,0,0,0
"N00001990",110,110,0,0,107,7,18,82,3,3,0,0
"N00001991",135,135,0,0,134,12,13,109,1,1,0,0
"N00001992",132,132,0,0,92,6,9,77,40,37,2,1
"N00001993",117,117,0,0,114,13,24,77,3,3,0,0
"N00001994",131,131,1,0,129,74,46,9,1,1,0,0
"N00001995",138,138,0,0,137,67,57,13,1,1,0,0
"N00001996",126,126,0,0,126,60,35,31,0,0,0,0
"N00001997",145,145,1,0,143,106,34,3,1,1,0,0
"N00001998",110,110,0,0,103,17,82,4,7,7,0,0
"N00001999",409,409,0,0,382,237,114,31,27,25,2,0
"N00002000",128,128,0,0,126,108,14,4,2,1,0,1
"N00002001",137,137,0,0,136,113,23,0,1,0,1,0
"N00002002",116,116,0,0,116,76,30,10,0,0,0,0
"N00002003",113,113,0,0,109,73,34,2,4,2,2,0
"N00002004",144,144,0,0,143,108,30,5,1,0,1,0
"N00002005",97,97,1,0,92,59,29,4,4,4,0,0
"N00002006",119,119,0,0,115,31,72,12,4,4,0,0
"N00002007",113,113,0,0,111,84,21,6,2,2,0,0
"N00002008",273,272,0,1,239,134,58,47,33,28,1,4
"N00002009",135,135,0,0,130,33,41,56,5,5,0,0
"N00002010",155,155,0,0,154,133,14,7,1,1,0,0
"N00002011",177,177,2,0,174,149,15,10,1,1,0,0
"N00002012",164,164,0,0,164,129,19,16,0,0,0,0
"N00002013",123,123,0,0,123,55,29,39,0,0,0,0
"N00002014",356,356,0,0,352,225,73,54,4,4,0,0
"N00002015",126,126,0,0,126,82,44,0,0,0,0,0
"N00002016",115,115,0,0,92,12,56,24,23,22,1,0
"N00002017",127,127,0,0,127,111,14,2,0,0,0,0
"N00002018",573,573,0,0,564,387,156,21,9,8,1,0
"N00002019",122,122,0,0,110,34,54,22,12,12,0,0
"N00002020",123,123,1,0,122,77,45,0,0,0,0,0
"N00002021",150,150,1,0,148,113,23,12,1,1,0,0
"N00002022",146,146,0,0,136,78,33,25,10,5,0,5
"N00002023",153,153,2,0,148,114,26,8,3,2,1,0
"N00002024",159,159,0,0,157,107,47,3,2,1,1,0
"N00002025",121,121,0,0,79,11,37,31,42,34,1,7
"N00002026",168,168,0,0,163,19,77,67,5,4,1,0
"N00002027",105,105,0,0,88,21,11,56,17,14,1,2
"N00002028",430,430,0,0,429,308,111,10,1,1,0,0
"N00002029",229,229,0,0,228,106,113,9,1,1,0,0
"N00002030",120,120,0,0,119,14,45,60,1,1,0,0
"N00002031",123,123,0,0,123,88,35,0,0,0,0,0
"N00002032",194,194,0,0,181,115,61,5,13,12,1,0
"N00002033",105,105,0,0,104,75,27,2,1,1,0,0
"N00002034",120,120,0,0,119,106,11,2,1,1,0,0
"N00002035",136,136,0,0,129,49,69,11,7,6,0,1
"N00002036",136,136,0,0,135,82,38,15,1,1,0,0
"N00002037",184,184,1,0,183,162,20,1,0,0,0,0
"N00002038",157,157,0,0,156,107,42,7,1,0,0,1
"N00002039",126,126,0,0,126,22,49,55,0,0,0,0
"N00002040",125,125,0,0,125,78,37,10,0,0,0,0
"N00002041",121,121,0,0,121,85,24,12,0,0,0,0
"N00002042",123,123,0,0,116,98,12,6,7,6,0,1
"N00002043",141,141,0,0,102,15,18,69,39,31,6,2
"N00002044",272,272,0,0,199,85,26,88,73,71,2,0
"N00002045",133,133,0,0,125,71,45,9,8,7,1,0
"N00002046",110,110,0,0,106,66,39,1,4,4,0,0
"N00002047",122,122,0,0,108,27,53,28,14,12,2,0
"N00002048",107,107,0,0,68,14,48,6,39,38,1,0
"N00002049",117,117,0,0,87,43,39,5,30,29,1,0
"N00002050",104,104,0,0,72,8,35,29,32,31,1,0
"N00002051",249,246,1,3,138,19,41,78,107,86,12,9
"N00002052",108,108,0,0,96,15,46,35,12,10,1,1
"N00002053",109,109,0,0,96,15,25,56,13,11,1,1
"N00002054",161,161,0,0,160,140,19,1,1,0,1,0
"N00002055",166,166,0,0,164,97,44,23,2,2,0,0
"N00002056",167,167,0,0,167,144,22,1,0,0,0,0
"N00002057",139,139,0,0,139,121,14,4,0,0,0,0
"N00002058",191,191,1,0,186,169,15,2,4,2,2,0
"N00002059",126,126,0,0,101,8,33,60,25,23,2,0
"N00002060",430,430,0,0,209,35,37,137,221,161,43,17
"N00002061",307,307,0,0,248,120,70,58,59,55,3,1
"N00002062",112,112,0,0,108,12,39,57,4,0,2,2
"N00002063",129,129,0,0,128,101,26,1,1,1,0,0
"N00002064",293,293,0,0,281,178,84,19,12,10,1,1
"N00002065",105,105,0,0,98,73,22,3,7,7,0,0
"N00002066",125,125,0,0,124,81,35,8,1,0,1,0
"N00002067",372,372,0,0,319,189,82,48,53,52,1,0
"N00002068",104,104,0,0,102,84,17,1,2,1,0,1
"N00002069",162,162,0,0,157,71,50,36,5,5,0,0
"N00002070",422,422,0,0,420,265,152,3,2,2,0,0
"N00002071",136,136,0,0,136,100,23,13,0,0,0,0
"N00002072",113,113,0,0,112,13,96,3,1,1,0,0
"N00002073",119,119,0,0,96,2,24,70,23,22,1,0
"N00002074",324,324,0,0,312,171,77,64,12,12,0,0
"N00002075",130,130,0,0,130,116,8,6,0,0,0,0
"N00002076",104,104,0,0,94,12,51,31,10,10,0,0
"N00002077",108,108,0,0,107,9,98,0,1,1,0,0
"N00002078",119,119,0,0,119,9,71,39,0,0,0,0
"N00002079",289,289,0,0,275,73,114,88,14,13,0,1
"N00002080",131,131,0,0,117,11,41,65,14,14,0,0
"N00002081",129,129,0,0,108,15,46,47,21,21,0,0
"N00002082",294,294,0,0,264,177,66,21,30,29,0,1
"N00002083",130,130,0,0,130,112,17,1,0,0,0,0
"N00002084",171,171,0,0,167,79,84,4,4,4,0,0
"N00002085",208,208,0,0,200,183,12,5,8,8,0,0
"N00002086",177,177,0,0,175,150,24,1,2,2,0,0
"N00002087",123,123,0,0,66,17,30,19,57,47,6,4
"N00002088",143,143,0,0,130,34,25,71,13,13,0,0
"N00002089",136,136,0,0,136,108,27,1,0,0,0,0
"N00002090",154,154,1,0,153,134,18,1,0,0,0,0
"N00002091",314,314,7,0,306,271,29,6,1,0,0,1
"N00002092",177,177,1,0,176,92,53,31,0,0,0,0
