"Geography_Code","NM_1558_1_0","NM_1558_1_1","NM_1558_1_2","NM_1558_1_3","NM_1558_1_4","NM_1558_1_5","NM_1558_1_6","NM_1558_1_7"
"N00001897",128,1,38,18,65,3,1,2
"N00001898",128,1,36,11,74,2,0,4
"N00001899",126,4,53,38,20,5,1,5
"N00001900",129,2,7,0,97,5,1,17
"N00001901",134,1,6,2,112,4,1,8
"N00001902",142,2,1,3,115,0,0,21
"N00001903",125,1,7,0,107,0,0,10
"N00001904",103,0,4,14,75,1,1,8
"N00001905",113,0,20,3,79,2,0,9
"N00001906",126,2,2,1,101,2,0,18
"N00001907",135,1,5,2,108,4,0,15
"N00001908",144,1,5,2,115,9,1,11
"N00001909",119,0,5,1,90,3,0,20
"N00001910",119,0,0,1,111,0,0,7
"N00001911",120,0,60,4,52,1,0,3
"N00001912",199,0,75,64,53,1,3,3
"N00001913",124,0,36,1,78,1,0,8
"N00001914",129,0,27,2,93,1,0,6
"N00001915",281,1,77,10,176,0,1,16
"N00001916",124,1,44,1,66,2,0,10
"N00001917",121,0,30,0,85,0,1,5
"N00001918",113,2,23,0,82,1,0,5
"N00001919",126,0,42,0,66,17,0,1
"N00001920",136,1,33,6,92,1,0,3
"N00001921",115,0,25,4,82,2,1,1
"N00001922",135,1,44,4,79,3,0,4
"N00001923",135,0,14,80,32,4,4,1
"N00001924",142,0,55,2,58,20,0,7
"N00001925",118,0,43,7,65,2,0,1
"N00001926",138,0,49,2,77,4,4,2
"N00001927",104,0,27,5,67,1,0,4
"N00001928",120,0,27,24,64,1,0,4
"N00001929",180,2,75,1,93,0,0,9
"N00001930",109,2,25,14,59,3,1,5
"N00001931",112,0,29,8,73,2,0,0
"N00001932",117,0,16,1,98,0,1,1
"N00001933",123,0,25,2,91,0,0,5
"N00001934",125,1,34,17,71,0,0,2
"N00001935",128,0,53,0,68,1,0,6
"N00001936",123,0,29,3,82,1,0,8
"N00001937",126,2,29,2,88,1,0,4
"N00001938",133,0,55,12,62,3,1,0
"N00001939",130,0,54,9,64,1,0,2
"N00001940",144,0,42,1,94,0,0,7
"N00001941",126,0,21,2,95,1,1,6
"N00001942",158,2,3,0,116,5,0,32
"N00001943",155,0,1,1,109,4,1,39
"N00001944",130,0,1,0,94,5,0,30
"N00001945",152,1,0,0,92,6,2,51
"N00001946",132,1,3,0,92,4,3,29
"N00001947",165,2,3,1,124,4,0,31
"N00001948",87,0,2,9,44,21,1,10
"N00001949",296,0,40,7,215,7,0,27
"N00001950",114,0,0,17,75,11,0,11
"N00001951",104,0,5,3,78,2,0,16
"N00001952",125,2,0,5,88,5,1,24
"N00001953",111,1,2,16,69,3,0,20
"N00001954",99,0,1,1,74,1,0,22
"N00001955",138,1,29,10,77,1,1,19
"N00001956",90,0,1,17,64,2,2,4
"N00001957",113,0,13,2,79,2,0,17
"N00001958",136,0,1,23,101,5,0,6
"N00001959",119,2,0,25,71,9,0,12
"N00001960",138,0,1,20,106,5,3,3
"N00001961",146,0,0,0,114,2,1,29
"N00001962",88,0,0,5,68,1,1,13
"N00001963",73,0,1,12,54,1,2,3
"N00001964",120,0,0,10,93,7,0,10
"N00001965",129,5,2,1,95,2,1,23
"N00001966",163,3,0,0,127,2,0,31
"N00001967",168,1,2,0,107,4,1,53
"N00001968",150,0,0,0,129,3,2,16
"N00001969",240,1,21,15,159,4,3,37
"N00001970",123,1,0,4,95,2,0,21
"N00001971",165,0,0,1,139,1,0,24
"N00001972",141,1,2,2,120,1,0,15
"N00001973",188,2,45,7,100,18,0,16
"N00001974",101,1,4,11,62,11,1,11
"N00001975",138,0,17,19,79,3,2,18
"N00001976",223,1,9,1,170,15,3,24
"N00001977",108,2,3,8,75,5,1,14
"N00001978",134,2,1,0,105,3,0,23
"N00001979",124,2,0,11,84,15,0,12
"N00001980",120,0,0,3,79,34,0,4
"N00001981",136,0,13,59,50,7,2,5
"N00001982",305,0,47,4,174,27,0,53
"N00001983",127,0,2,14,92,7,0,12
"N00001984",133,0,0,1,101,5,0,26
"N00001985",118,1,1,25,62,15,1,13
"N00001986",175,0,37,14,106,9,1,8
"N00001987",151,1,2,3,115,8,2,20
"N00001988",143,0,1,3,122,4,0,13
"N00001989",129,0,2,2,104,0,1,20
"N00001990",110,1,29,1,62,8,0,9
"N00001991",135,0,4,8,114,3,1,5
"N00001992",132,0,38,20,69,4,0,1
"N00001993",117,0,3,15,90,6,0,3
"N00001994",131,0,0,1,92,6,2,30
"N00001995",138,1,2,1,102,9,0,23
"N00001996",126,0,0,0,91,9,0,26
"N00001997",145,2,3,2,118,2,0,18
"N00001998",110,0,13,0,73,0,0,24
"N00001999",409,1,33,0,327,1,0,47
"N00002000",128,0,2,1,106,1,1,17
"N00002001",137,2,1,1,90,6,1,36
"N00002002",116,1,2,1,81,3,0,28
"N00002003",113,2,3,3,79,5,1,20
"N00002004",144,4,0,0,93,9,1,37
"N00002005",97,0,3,5,69,8,0,12
"N00002006",119,0,3,2,94,4,1,15
"N00002007",113,0,5,2,82,0,0,24
"N00002008",273,3,0,8,188,12,2,60
"N00002009",135,0,0,6,93,5,0,31
"N00002010",155,0,3,1,109,4,2,36
"N00002011",177,2,2,1,118,6,4,44
"N00002012",164,1,0,1,110,4,0,48
"N00002013",123,1,0,0,88,3,1,30
"N00002014",356,1,1,3,276,21,1,53
"N00002015",126,0,0,0,96,2,0,28
"N00002016",115,0,1,17,74,6,1,16
"N00002017",127,0,2,1,103,2,0,19
"N00002018",573,0,6,7,475,7,1,77
"N00002019",122,2,16,2,69,6,0,27
"N00002020",123,1,2,0,88,1,0,31
"N00002021",150,3,0,1,99,4,0,43
"N00002022",146,0,0,2,113,2,0,29
"N00002023",153,0,3,1,105,2,0,42
"N00002024",159,0,5,0,100,5,4,45
"N00002025",121,3,1,10,82,4,1,20
"N00002026",168,0,0,5,130,10,0,23
"N00002027",105,0,0,14,65,2,1,23
"N00002028",430,1,7,0,369,4,2,47
"N00002029",229,1,19,0,168,2,1,38
"N00002030",120,1,2,1,97,4,1,14
"N00002031",123,0,2,0,73,2,0,46
"N00002032",194,0,35,0,123,2,0,34
"N00002033",105,0,3,0,84,1,0,17
"N00002034",120,0,3,0,93,0,0,24
"N00002035",136,0,12,1,91,6,2,24
"N00002036",136,0,1,1,87,7,0,40
"N00002037",184,0,1,2,118,6,5,52
"N00002038",157,1,0,0,114,5,3,34
"N00002039",126,0,0,0,104,9,2,11
"N00002040",125,0,0,0,91,4,3,27
"N00002041",121,1,2,0,81,5,1,31
"N00002042",123,0,10,7,89,0,0,17
"N00002043",141,2,11,22,78,3,0,25
"N00002044",272,0,71,17,150,3,0,31
"N00002045",133,0,11,1,94,1,0,26
"N00002046",110,0,2,0,95,0,0,13
"N00002047",122,0,10,14,72,7,0,19
"N00002048",107,0,0,2,90,1,1,13
"N00002049",117,0,5,24,69,1,1,17
"N00002050",104,0,1,18,62,12,1,10
"N00002051",249,1,43,51,122,5,2,25
"N00002052",108,0,3,4,74,4,3,20
"N00002053",109,1,0,7,81,3,1,16
"N00002054",161,1,1,0,112,7,1,39
"N00002055",166,2,0,2,132,9,1,20
"N00002056",167,2,1,2,118,6,1,37
"N00002057",139,2,0,0,99,4,1,33
"N00002058",191,1,1,2,103,5,1,78
"N00002059",126,1,1,17,81,4,3,19
"N00002060",430,8,28,103,220,19,4,48
"N00002061",307,1,17,8,239,4,2,36
"N00002062",112,2,0,4,81,6,0,19
"N00002063",129,0,6,1,103,0,1,18
"N00002064",293,1,9,1,236,1,2,43
"N00002065",105,2,5,3,84,1,1,9
"N00002066",125,0,3,0,98,0,0,24
"N00002067",372,2,9,39,295,0,3,24
"N00002068",104,0,2,0,86,0,0,16
"N00002069",162,0,15,0,123,5,0,19
"N00002070",422,0,2,0,356,2,0,62
"N00002071",136,0,2,0,114,0,0,20
"N00002072",113,0,2,1,83,4,0,23
"N00002073",119,1,1,18,78,11,1,9
"N00002074",324,3,1,11,231,8,1,69
"N00002075",130,0,0,1,100,1,0,28
"N00002076",104,0,0,0,90,2,0,12
"N00002077",108,0,1,3,87,0,1,16
"N00002078",119,1,1,2,78,15,0,22
"N00002079",289,0,19,18,204,10,0,38
"N00002080",131,0,0,13,79,12,1,26
"N00002081",129,2,0,13,89,12,1,12
"N00002082",294,0,8,5,203,7,2,69
"N00002083",130,0,0,1,117,0,0,12
"N00002084",171,0,1,1,137,1,2,29
"N00002085",208,0,3,2,184,0,0,19
"N00002086",177,0,0,1,149,0,0,27
"N00002087",123,1,34,17,58,1,1,11
"N00002088",143,3,5,8,103,7,0,17
"N00002089",136,1,1,0,104,4,0,26
"N00002090",154,3,1,0,107,8,2,33
"N00002091",314,1,1,1,209,12,7,83
"N00002092",177,0,1,0,138,6,3,29
"N00002093",191,0,0,1,153,4,1,32
"N00002094",277,2,1,4,218,2,1,49
"N00002095",155,0,2,0,109,5,2,37
"N00002096",161,3,1,0,121,2,6,28
"N00002097",129,0,2,0,86,2,4,35
"N00002098",132,2,0,1,78,12,0,39
"N00002099",139,0,0,1,86,5,2,45
"N00002100",147,2,0,1,94,7,2,41
"N00002101",153,2,0,0,95,6,7,43
"N00002102",133,1,1,0,72,8,1,50
"N00002103",267,2,0,3,193,16,0,53
"N00002104",114,2,1,1,87,4,1,18
"N00002105",149,0,1,0,117,3,2,26
"N00002106",118,1,0,0,81,4,2,30
"N00002107",172,0,1,3,138,1,2,27
"N00002108",154,0,0,0,119,3,5,27
"N00002109",162,2,1,0,121,3,1,34
"N00002110",175,1,0,1,137,1,1,34
"N00002111",155,0,2,0,103,4,3,43
"N00002112",144,0,2,0,111,2,0,29
"N00002113",167,1,1,0,113,4,5,43
"N00002114",145,0,0,2,112,4,0,27
"N00002115",111,1,0,3,83,3,0,21
"N00002116",118,1,0,3,94,6,1,13
"N00002117",119,0,0,0,84,3,3,29
"N00002118",135,0,2,0,89,6,0,38
"N00002119",109,0,0,2,96,1,1,9
"N00002120",110,0,2,0,80,3,0,25
"N00002121",149,2,0,1,99,7,3,37
"N00002122",157,1,1,0,103,4,4,44
"N00002123",148,3,0,0,89,5,3,48
"N00002124",118,0,0,0,78,7,1,32
"N00002125",481,6,2,1,370,10,5,87
"N00002126",170,0,0,1,127,5,0,37
"N00002127",316,5,2,2,215,12,0,80
"N00002128",321,1,1,9,256,9,2,43
"N00002129",460,3,0,28,348,20,3,58
"N00002130",166,2,13,5,113,8,3,22
"N00002131",136,0,0,1,98,3,1,33
"N00002132",111,0,0,0,71,6,4,30
"N00002133",172,0,2,0,119,4,1,46
"N00002134",121,1,0,0,79,5,2,34
"N00002135",159,2,0,0,77,13,3,64
"N00002136",149,0,1,7,99,11,0,31
"N00002137",112,1,0,0,79,17,0,15
"N00002138",132,1,1,3,109,1,0,17
"N00002139",245,0,0,0,181,4,2,58
"N00002140",113,0,1,1,92,1,1,17
"N00002141",120,3,1,1,79,18,0,18
"N00002142",111,2,0,0,77,15,1,16
"N00002143",146,3,0,0,98,3,1,41
"N00002144",190,0,0,0,120,7,2,61
"N00002145",144,0,2,0,82,5,4,51
"N00002146",143,1,5,1,98,6,1,31
"N00002147",153,0,0,0,104,13,1,35
"N00002148",134,1,1,2,83,7,1,39
"N00002149",143,1,0,2,92,3,2,43
"N00002150",133,0,1,1,79,5,2,45
"N00002151",103,1,0,1,68,3,0,30
"N00002152",129,1,0,3,91,9,1,24
"N00002153",143,0,0,0,98,6,1,38
"N00002154",132,2,0,0,88,5,2,35
"N00002155",152,0,0,0,110,3,0,39
"N00002156",143,1,0,2,97,4,1,38
"N00002157",133,0,1,2,94,12,1,23
"N00002158",139,0,0,0,89,2,3,45
"N00002159",160,1,1,0,109,8,5,36
"N00002160",125,1,0,0,83,4,5,32
"N00002161",148,1,0,0,89,3,2,53
"N00002162",143,2,0,0,93,5,2,41
"N00002163",206,2,0,0,150,4,1,49
"N00002164",126,3,2,0,95,6,1,19
"N00002165",118,0,5,1,81,0,0,31
"N00002166",123,0,0,0,97,2,0,24
"N00002167",149,1,1,7,113,1,1,25
"N00002168",110,0,1,2,84,1,0,22
"N00002169",183,0,14,4,126,2,1,36
"N00002170",128,1,0,0,91,4,0,32
"N00002171",161,0,3,0,116,2,2,38
"N00002172",192,2,0,2,139,4,1,44
"N00002173",148,4,2,1,111,3,1,26
"N00002174",173,0,2,0,128,5,2,36
"N00002175",249,0,2,0,206,2,1,38
"N00002176",178,0,0,6,132,2,0,38
"N00002177",183,1,1,0,125,4,4,48
"N00002178",167,0,0,4,110,5,3,45
"N00002179",139,0,0,3,110,2,1,23
"N00002180",105,1,1,4,71,6,0,22
"N00002181",243,0,2,0,211,1,1,28
"N00002182",136,0,2,2,86,5,0,41
"N00002183",162,3,2,78,63,7,0,9
"N00002184",130,6,0,26,79,5,2,12
"N00002185",217,7,14,28,131,9,0,28
"N00002186",116,1,1,2,88,6,0,18
"N00002187",119,1,0,15,83,3,1,16
"N00002188",108,1,22,10,58,8,2,7
"N00002189",108,1,0,16,77,9,1,4
"N00002190",217,1,1,33,139,14,3,26
"N00002191",101,0,0,22,56,14,1,8
"N00002192",196,0,2,2,152,3,0,37
"N00002193",115,0,0,10,71,22,0,12
"N00002194",120,0,1,28,56,22,1,12
"N00002195",127,2,0,18,81,5,1,20
"N00002196",204,1,1,0,167,4,0,31
"N00002197",212,0,0,2,172,5,1,32
"N00002198",118,0,5,9,97,3,1,3
"N00002199",122,0,0,0,112,6,0,4
"N00002200",161,0,0,1,137,4,1,18
"N00002201",120,0,1,1,113,1,0,4
"N00002202",153,0,1,2,122,6,0,22
"N00002203",421,2,23,1,298,3,1,93
"N00002204",156,2,0,0,128,2,3,21
"N00002205",249,1,0,0,212,4,1,31
"N00002206",129,0,0,2,97,5,0,25
"N00002207",118,0,0,0,77,10,2,29
"N00002208",123,0,0,2,102,4,0,15
"N00002209",122,0,0,1,92,1,0,28
"N00002210",136,0,1,0,100,8,0,27
"N00002211",131,0,1,26,97,1,0,6
"N00002212",107,0,2,1,78,2,1,23
"N00002213",278,0,75,3,150,4,0,46
"N00002214",138,0,0,0,114,0,0,24
"N00002215",120,0,1,15,86,13,0,5
"N00002216",124,0,0,9,98,7,1,9
"N00002217",111,1,20,3,73,1,0,13
"N00002218",109,0,1,1,77,1,1,28
"N00002219",114,0,2,2,100,2,0,8
"N00002220",176,1,0,0,131,5,0,39
"N00002221",197,1,14,8,154,5,2,13
"N00002222",120,0,12,7,87,0,2,12
"N00002223",71,0,2,12,51,4,1,1
"N00002224",89,0,1,11,62,2,0,13
"N00002225",193,1,23,29,128,5,0,7
"N00002226",99,0,2,3,92,1,0,1
"N00002227",112,4,14,6,74,2,0,12
"N00002228",120,2,11,1,91,5,0,10
"N00002229",340,0,14,4,281,3,1,37
"N00002230",120,0,49,5,52,6,1,7
"N00002231",145,0,1,1,130,4,3,6
"N00002232",324,6,22,15,213,17,6,45
"N00002233",140,0,4,0,115,2,1,18
"N00002234",120,2,1,23,71,7,0,16
"N00002235",137,0,0,5,122,2,1,7
"N00002236",328,5,28,65,206,8,5,11
"N00002237",123,1,8,8,82,4,2,18
"N00002238",98,0,1,5,81,5,0,6
"N00002239",108,2,2,11,77,5,0,11
"N00002240",145,1,7,32,87,2,2,14
"N00002241",116,0,22,10,68,1,0,15
"N00002242",113,1,4,4,89,3,0,12
"N00002243",122,2,5,48,47,4,2,14
"N00002244",114,0,1,1,95,2,0,15
"N00002245",128,1,5,26,88,3,0,5
"N00002246",150,0,2,0,109,5,1,33
"N00002247",146,0,1,0,98,1,0,46
"N00002248",248,0,1,2,206,5,0,34
"N00002249",179,0,5,0,143,0,0,31
"N00002250",115,0,0,0,87,1,0,27
"N00002251",136,0,6,0,101,3,0,26
"N00002252",264,3,1,0,185,9,4,62
"N00002253",129,1,0,0,83,3,0,42
"N00002254",197,0,67,1,88,1,0,40
"N00002255",177,0,1,1,132,2,1,40
"N00002256",166,0,2,2,103,7,3,49
"N00002257",140,1,0,0,115,6,0,18
"N00002258",126,0,1,1,92,3,2,27
"N00002259",153,0,6,0,117,2,1,27
"N00002260",299,0,5,2,247,5,2,38
"N00002261",225,0,2,0,168,4,1,50
"N00002262",156,1,4,1,113,8,0,29
"N00002263",159,0,3,2,108,7,2,37
"N00002264",257,1,5,21,205,4,4,17
"N00002265",216,0,8,1,192,0,0,15
"N00002266",108,0,25,0,75,3,0,5
"N00002267",172,0,2,1,154,3,0,12
"N00002268",290,0,19,2,242,3,0,24
"N00002269",117,2,2,0,106,5,0,2
"N00002270",120,0,27,0,88,1,1,3
"N00002271",113,0,16,0,92,1,0,4
"N00002272",99,0,14,1,78,4,0,2
"N00002273",214,0,3,0,193,2,1,15
"N00002274",98,0,1,7,82,6,0,2
"N00002275",103,0,1,5,89,4,2,2
"N00002276",124,1,0,0,104,1,1,17
"N00002277",194,0,2,6,174,2,1,9
"N00002278",137,0,0,6,121,5,1,4
"N00002279",111,0,1,26,76,3,2,3
"N00002280",116,0,0,8,98,2,0,8
"N00002281",127,0,0,1,114,0,0,12
"N00002282",114,0,1,10,97,1,1,4
"N00002283",106,0,4,1,94,0,0,7
"N00002284",128,2,0,8,102,7,1,8
"N00002285",128,1,1,0,111,1,1,13
"N00002286",127,0,0,2,104,3,0,18
"N00002287",122,0,1,0,109,3,0,9
"N00002288",118,0,0,0,105,4,2,7
"N00002289",107,0,1,4,90,2,1,9
"N00002290",238,0,32,6,168,6,0,26
"N00002291",227,0,13,23,148,3,2,38
"N00002292",118,0,2,5,96,0,0,15
"N00002293",113,2,16,15,67,5,0,8
"N00002294",123,0,1,3,94,0,0,25
"N00002295",137,1,1,1,112,3,1,18
"N00002296",143,1,12,0,92,5,0,33
"N00002297",124,0,0,1,98,1,0,24
"N00002298",137,0,2,2,106,0,0,27
"N00002299",149,0,1,5,129,1,0,13
"N00002300",318,0,33,1,237,2,2,43
"N00002301",242,0,1,1,220,1,1,18
"N00002302",221,0,7,1,180,2,1,30
"N00002303",158,0,0,3,116,5,0,34
"N00002304",88,0,0,3,78,3,1,3
"N00002305",311,0,2,6,259,7,1,36
"N00002306",524,1,3,2,447,5,3,63
"N00002307",134,3,0,0,109,4,0,18
"N00002308",124,1,1,3,92,5,0,22
"N00002309",101,1,12,6,73,2,0,7
"N00002310",103,1,6,11,72,2,2,9
"N00002311",119,0,6,8,100,1,0,4
"N00002312",137,1,8,10,101,3,1,13
"N00002313",140,1,7,7,110,4,1,10
"N00002314",121,1,5,2,88,0,0,25
"N00002315",145,0,29,23,74,1,0,18
"N00002316",116,0,5,5,92,1,2,11
"N00002317",118,0,0,0,90,2,0,26
"N00002318",169,0,2,6,138,1,0,22
"N00002319",260,0,13,0,216,2,1,28
"N00002320",131,4,1,1,102,5,0,18
"N00002321",117,0,0,0,93,4,1,19
"N00002322",125,0,12,2,89,3,1,18
"N00002323",132,1,0,1,108,1,0,21
"N00002324",106,0,2,3,84,2,0,15
"N00002325",173,0,10,1,134,3,0,25
"N00002326",130,0,1,1,102,3,0,23
"N00002327",460,0,3,2,379,3,3,70
"N00002328",130,0,3,1,107,1,0,18
"N00002329",135,0,8,2,108,3,0,14
"N00002330",215,1,2,1,181,1,2,27
"N00002331",199,2,0,0,157,4,3,33
"N00002332",159,0,26,2,95,3,0,33
"N00002333",149,0,5,1,117,3,0,23
"N00002334",125,1,7,1,104,2,1,9
"N00002335",202,1,21,2,146,4,1,27
"N00002336",132,0,0,3,109,2,0,18
"N00002337",139,0,1,8,121,3,0,6
"N00002338",109,0,1,1,96,3,1,7
"N00002339",116,0,1,0,89,2,0,24
"N00002340",114,0,1,2,103,2,1,5
"N00002341",100,0,0,1,85,4,0,10
"N00002342",115,0,0,28,73,2,4,8
"N00002343",117,0,1,1,86,0,1,28
"N00002344",182,1,30,6,123,7,1,14
"N00002345",153,2,14,13,115,1,1,7
"N00002346",114,0,6,15,71,5,4,13
"N00002347",280,1,4,6,210,12,1,46
"N00002348",169,0,1,25,130,3,0,10
"N00002349",113,1,1,2,91,4,1,13
"N00002350",96,0,0,1,75,4,0,16
"N00002351",418,0,1,1,367,3,1,45
"N00002352",137,0,4,3,120,1,0,9
"N00002353",647,0,16,2,560,2,1,66
"N00002354",151,0,1,17,122,2,1,8
"N00002355",112,0,1,25,70,5,1,10
"N00002356",140,0,1,4,127,1,0,7
"N00002357",146,0,1,30,96,2,2,15
"N00002358",110,0,0,4,89,6,1,10
"N00002359",118,1,1,21,76,8,0,11
"N00002360",115,0,0,19,79,1,1,15
"N00002361",116,0,0,11,99,4,0,2
"N00002362",113,0,0,1,73,31,0,8
"N00002363",108,1,0,8,66,21,0,12
"N00002364",118,2,2,24,66,13,2,9
"N00002365",121,0,1,13,91,5,0,11
"N00002366",118,2,0,3,86,15,0,12
"N00002367",164,0,0,0,131,4,1,28
"N00002368",141,1,2,0,90,5,0,43
"N00002369",289,0,0,1,220,6,1,61
"N00002370",128,3,0,2,82,3,1,37
"N00002371",146,1,0,1,105,2,2,35
"N00002372",211,0,0,3,156,3,0,49
"N00002373",139,2,0,1,95,6,3,32
"N00002374",126,3,0,0,91,6,1,25
"N00002375",132,0,1,2,78,5,2,44
"N00002376",148,0,0,2,108,1,0,37
"N00002377",169,2,1,3,134,0,1,28
"N00002378",306,0,2,5,251,7,0,41
"N00002379",251,0,15,4,190,5,0,37
"N00002380",133,2,4,2,91,7,2,25
"N00002381",149,1,3,1,107,1,0,36
"N00002382",181,1,1,1,139,2,0,37
"N00002383",150,0,0,1,121,2,2,24
"N00002384",144,1,1,2,91,4,1,44
"N00002385",108,0,1,0,79,1,0,27
"N00002386",127,0,4,3,89,8,0,23
"N00002387",266,1,9,41,155,16,7,37
"N00002388",92,1,1,0,60,10,2,18
"N00002389",134,0,19,3,89,7,0,16
"N00002390",142,1,8,3,98,3,1,28
"N00002391",136,1,10,0,105,0,0,20
"N00002392",116,0,10,0,76,0,0,30
"N00002393",197,0,10,0,147,2,0,38
"N00002394",154,0,25,3,108,1,0,17
"N00002395",126,0,1,0,91,3,0,31
"N00002396",132,0,25,0,82,7,1,17
"N00002397",147,0,15,0,109,13,0,10
"N00002398",137,0,52,1,74,4,0,6
"N00002399",117,0,38,0,62,5,1,11
"N00002400",70,0,4,0,48,3,0,15
"N00002401",555,0,34,3,409,2,4,103
"N00002402",96,0,0,1,77,3,0,15
"N00002403",176,0,30,0,124,0,0,22
"N00002404",339,0,4,10,230,13,0,82
"N00002405",128,0,22,0,85,1,2,18
"N00002406",109,0,1,1,84,1,1,21
"N00002407",112,0,8,1,84,0,0,19
"N00002408",129,0,8,1,101,0,1,18
"N00002409",131,0,11,4,94,2,1,19
"N00002410",117,1,10,2,82,2,1,19
"N00002411",107,0,1,0,84,2,2,18
"N00002412",110,0,1,0,89,1,0,19
"N00002413",123,0,1,0,86,0,0,36
"N00002414",103,1,0,1,71,1,1,28
"N00002415",103,0,3,1,86,0,0,13
"N00002416",180,4,0,0,104,24,1,47
"N00002417",120,0,0,1,70,7,0,42
"N00002418",169,0,0,0,103,2,0,64
"N00002419",230,1,1,0,164,3,1,60
"N00002420",163,1,0,2,110,7,2,41
"N00002421",131,2,1,1,79,4,2,42
"N00002422",162,2,2,0,93,15,2,48
"N00002423",115,0,0,3,98,5,0,9
"N00002424",129,1,2,3,83,0,2,38
"N00002425",127,0,0,2,94,2,3,26
"N00002426",132,4,0,1,103,2,0,22
"N00002427",127,0,0,1,101,11,2,12
"N00002428",125,1,0,1,93,13,0,17
"N00002429",135,7,0,7,109,6,1,5
"N00002430",131,0,10,1,116,2,0,2
"N00002431",423,2,37,39,312,10,3,20
"N00002432",119,0,52,13,45,4,0,5
"N00002433",135,1,3,0,118,2,0,11
"N00002434",102,0,59,1,38,0,1,3
"N00002435",152,0,57,6,75,4,0,10
"N00002436",154,1,1,0,137,4,0,11
"N00002437",88,0,0,0,80,1,0,7
"N00002438",127,1,0,15,102,6,1,2
"N00002439",120,0,0,11,101,4,1,3
"N00002440",110,0,0,5,96,3,1,5
"N00002441",112,0,0,32,75,0,1,4
"N00002442",110,0,8,7,82,6,0,7
"N00002443",128,0,0,1,110,2,0,15
"N00002444",372,1,58,44,206,2,9,52
"N00002445",147,2,3,2,118,0,0,22
"N00002446",133,0,2,0,120,0,0,11
"N00002447",153,0,46,0,98,3,0,6
"N00002448",131,0,18,2,104,1,0,6
"N00002449",134,0,2,0,116,2,0,14
"N00002450",131,0,1,2,116,1,0,11
"N00002451",284,3,40,12,190,21,1,17
"N00002452",121,0,3,2,96,2,0,18
"N00002453",157,1,42,0,79,5,2,28
"N00002454",200,0,63,4,108,0,1,24
"N00002455",128,0,0,1,90,0,0,37
"N00002456",146,1,2,5,106,1,1,30
"N00002457",202,1,0,2,162,3,0,34
"N00002458",134,1,1,1,88,14,0,29
"N00002459",296,0,2,2,215,12,4,61
"N00002460",154,0,0,1,113,2,0,38
"N00002461",180,0,0,1,126,5,0,48
"N00002462",178,0,0,0,101,5,3,69
"N00002463",136,1,0,1,75,5,0,54
"N00002464",142,1,0,0,86,5,0,50
"N00002465",270,1,1,1,233,14,2,18
"N00002466",110,0,0,1,75,22,1,11
"N00002467",115,0,3,0,81,21,0,10
"N00002468",116,0,0,6,97,8,0,5
"N00002469",232,2,2,5,196,11,1,15
"N00002470",144,0,0,3,118,8,0,15
"N00002471",118,1,1,1,97,11,0,7
"N00002472",167,0,1,14,127,13,1,11
"N00002473",125,0,1,16,62,23,3,20
"N00002474",135,0,0,6,97,16,1,15
"N00002475",164,0,3,14,121,13,2,11
"N00002476",146,0,14,3,96,10,0,23
"N00002477",115,0,0,0,82,8,2,23
"N00002478",191,1,26,1,144,7,1,11
"N00002479",140,1,0,0,105,2,0,32
"N00002480",216,1,2,0,153,11,1,48
"N00002481",127,0,38,4,75,2,2,6
"N00002482",118,0,33,0,70,3,0,12
"N00002483",125,1,25,2,89,3,0,5
"N00002484",129,1,6,13,93,5,5,6
"N00002485",103,0,0,0,95,1,1,6
"N00002486",153,0,0,5,129,10,0,9
"N00002487",142,0,1,0,109,2,1,29
"N00002488",417,0,61,2,282,5,2,65
"N00002489",263,4,3,2,168,3,0,83
"N00002490",138,2,8,0,77,7,1,43
"N00002491",138,0,5,18,98,11,0,6
"N00002492",114,0,0,17,75,12,2,8
"N00002493",136,0,14,22,84,8,1,7
"N00002494",105,0,14,18,62,8,1,2
"N00002495",208,0,19,2,163,5,0,19
"N00002496",121,1,1,8,94,10,0,7
"N00002497",222,0,1,7,189,13,0,12
"N00002498",431,0,2,2,351,30,2,44
"N00002499",239,0,1,0,205,3,2,28
"N00002500",179,0,7,1,125,0,1,45
"N00002501",523,0,24,2,401,5,0,91
"N00002502",173,0,0,0,138,5,0,30
"N00002503",106,1,1,12,73,1,0,18
"N00002504",136,0,39,6,84,1,0,6
"N00002505",129,2,2,4,85,3,1,32
"N00002506",128,2,2,5,78,8,1,32
"N00002507",114,0,34,2,65,4,0,9
"N00002508",102,2,17,15,56,1,0,11
"N00002509",151,5,28,32,73,5,0,8
"N00002510",216,3,23,16,141,4,0,29
"N00002511",94,0,17,40,30,4,1,2
"N00002512",311,2,25,8,221,7,1,47
"N00002513",116,0,2,0,76,0,0,38
"N00002514",122,2,0,0,82,3,0,35
"N00002515",107,1,1,0,74,2,0,29
"N00002516",125,1,1,0,83,4,0,36
"N00002517",133,0,0,8,98,1,0,26
"N00002518",251,1,11,2,183,9,1,44
"N00002519",131,0,0,2,91,4,1,33
"N00002520",274,0,0,1,173,0,0,100
"N00002521",505,0,127,4,331,3,1,39
"N00002522",122,0,26,2,80,4,2,8
"N00002523",123,0,11,1,93,1,0,17
"N00002524",163,0,26,0,112,6,0,19
"N00002525",634,0,7,2,500,10,3,112
"N00002526",381,0,42,1,285,1,1,51
"N00002527",151,0,10,2,116,1,0,22
"N00002528",95,0,0,0,55,0,0,40
