"Geography_Code","NM_1546_1_0","NM_1546_1_1","NM_1546_1_2","NM_1546_1_3","NM_1546_1_4","NM_1546_1_5"
"N00003069",258,94,94,57,11,2
"N00003070",261,97,84,52,23,5
"N00003071",247,95,91,45,16,0
"N00003072",212,73,60,63,11,5
"N00003073",399,201,140,44,8,6
"N00003074",487,259,143,68,15,2
"N00003075",286,101,107,63,13,2
"N00003076",521,261,181,60,16,3
"N00003077",366,191,111,55,7,2
"N00003078",523,263,182,68,9,1
"N00003079",298,125,116,41,11,5
"N00003080",234,93,81,46,9,5
"N00003081",118,49,39,21,6,3
"N00003082",231,70,84,53,19,5
"N00003083",215,81,78,42,11,3
"N00003084",320,138,109,52,19,2
"N00003085",264,103,81,60,18,2
"N00003086",250,85,81,67,15,2
"N00003087",343,161,109,48,19,6
"N00003088",148,69,40,22,9,8
"N00003089",310,132,124,42,10,2
"N00003090",344,142,136,55,10,1
"N00003091",401,230,119,47,5,0
"N00003092",235,106,69,48,8,4
"N00003093",484,264,153,53,13,1
"N00003094",273,134,106,27,5,1
"N00003095",301,130,112,50,7,2
"N00003096",270,108,92,50,18,2
"N00003097",567,286,211,57,8,5
"N00003098",747,353,249,104,35,6
"N00003099",322,128,95,82,15,2
"N00003100",331,145,108,59,10,9
"N00003101",301,125,107,49,16,4
"N00003102",340,148,110,72,8,2
"N00003103",264,116,91,44,11,2
"N00003104",254,94,79,56,18,7
"N00003105",382,85,128,115,40,14
"N00003106",198,63,58,58,14,5
"N00003107",202,49,63,59,26,5
"N00003108",251,98,115,29,7,2
"N00003109",266,95,114,50,7,0
"N00003110",221,81,70,54,13,3
"N00003111",199,67,50,61,19,2
"N00003112",254,98,92,45,18,1
"N00003113",264,93,87,63,17,4
"N00003114",281,70,89,88,28,6
"N00003115",236,104,79,42,11,0
"N00003116",313,132,89,60,23,9
"N00003117",265,101,109,47,7,1
"N00003118",196,57,52,58,25,4
"N00003119",251,72,83,70,17,9
"N00003120",323,144,129,40,7,3
"N00003121",315,124,133,41,13,4
"N00003122",253,98,95,48,10,2
"N00003123",364,162,142,45,13,2
"N00003124",314,157,96,45,13,3
"N00003125",292,142,102,38,9,1
"N00003126",447,237,142,49,13,6
"N00003127",434,209,172,43,9,1
"N00003128",283,102,115,48,14,4
"N00003129",322,172,89,53,8,0
"N00003130",302,171,86,38,7,0
"N00003131",823,400,276,123,16,8
"N00003132",297,143,97,40,11,6
"N00003133",379,184,139,47,8,1
"N00003134",298,119,102,56,17,4
"N00003135",149,65,44,26,11,3
"N00003136",369,170,129,53,13,4
"N00003137",320,93,99,109,18,1
"N00003138",296,136,107,40,9,4
"N00003139",414,178,157,64,11,4
"N00003140",330,143,117,55,12,3
"N00003141",357,156,137,48,15,1
"N00003142",896,424,344,98,24,6
"N00003143",293,141,101,39,12,0
"N00003144",278,90,132,44,10,2
"N00003145",1350,757,423,120,46,4
"N00003146",403,212,124,49,14,4
"N00003147",1029,627,313,76,11,2
"N00003148",327,176,115,25,7,4
"N00003149",551,290,184,59,15,3
"N00003150",368,160,151,45,10,2
"N00003151",269,89,107,52,16,5
"N00003152",399,217,131,43,7,1
"N00003153",369,187,137,37,6,2
"N00003154",365,155,152,48,6,4
"N00003155",249,92,96,45,13,3
"N00003156",232,83,91,42,14,2
"N00003157",237,89,94,44,9,1
"N00003158",228,81,81,53,13,0
"N00003159",410,162,164,63,19,2
"N00003160",237,79,74,62,18,4
"N00003161",1523,906,414,160,37,6
"N00003162",968,537,291,107,26,7
"N00003163",462,240,155,54,9,4
"N00003164",542,285,170,60,25,2
"N00003165",314,146,87,64,16,1
"N00003166",558,315,154,72,15,2
"N00003167",286,131,101,45,7,2
"N00003168",377,169,121,67,16,4
"N00003169",331,139,106,62,20,4
"N00003170",759,321,279,124,29,6
"N00003171",284,100,85,73,19,7
"N00003172",245,82,81,59,18,5
"N00003173",302,124,111,45,19,3
"N00003174",233,86,67,50,24,6
"N00003175",358,127,128,76,26,1
"N00003176",478,231,179,54,13,1
"N00003177",673,324,189,115,37,8
"N00003178",328,164,84,58,19,3
"N00003179",543,241,158,110,24,10
"N00003180",240,92,78,50,14,6
"N00003181",307,131,106,55,14,1
"N00003182",297,160,84,42,8,3
"N00003183",431,219,146,52,11,3
"N00003184",326,153,88,51,29,5
"N00003185",250,113,74,41,19,3
"N00003186",300,131,95,53,13,8
"N00003187",336,141,104,70,16,5
"N00003188",612,314,205,70,17,6
"N00003189",407,223,111,57,11,5
"N00003190",409,205,141,41,19,3
"N00003191",368,160,104,74,26,4
"N00003192",410,193,131,62,19,5
"N00003193",378,193,110,54,21,0
"N00003194",426,194,142,65,20,5
"N00003195",545,264,161,86,27,7
"N00003196",439,228,153,34,21,3
"N00003197",347,165,120,48,12,2
"N00003198",314,151,104,50,8,1
"N00003199",471,244,163,46,14,4
"N00003200",399,197,116,63,21,2
"N00003201",444,229,140,51,19,5
"N00003202",436,223,120,63,26,4
"N00003203",356,166,106,65,17,2
"N00003204",520,261,129,94,28,8
"N00003205",507,273,142,59,24,9
"N00003206",318,143,101,60,12,2
"N00003207",408,192,150,54,9,3
"N00003208",393,188,123,51,22,9
"N00003209",1247,737,372,96,34,8
"N00003210",278,142,97,26,10,3
"N00003211",266,100,97,44,21,4
"N00003212",355,157,105,66,22,5
"N00003213",237,88,76,56,16,1
"N00003214",219,83,63,59,10,4
"N00003215",261,100,91,44,16,10
"N00003216",384,171,124,70,14,5
"N00003217",325,132,139,43,7,4
"N00003218",534,211,152,73,83,15
"N00003219",810,280,283,181,48,18
"N00003220",354,171,107,45,26,5
"N00003221",285,131,102,44,7,1
"N00003222",329,140,125,45,14,5
"N00003223",290,101,106,60,20,3
"N00003224",257,84,93,60,17,3
"N00003225",291,116,116,41,15,3
"N00003226",269,115,112,36,5,1
"N00003227",228,91,81,44,11,1
"N00003228",318,112,119,66,19,2
"N00003229",217,63,77,53,19,5
"N00003230",218,74,66,58,17,3
"N00003231",179,59,44,55,18,3
"N00003232",480,234,167,64,14,1
"N00003233",375,146,125,85,14,5
"N00003234",546,285,157,77,20,7
"N00003235",568,295,182,66,20,5
"N00003236",456,244,155,46,11,0
"N00003237",995,512,291,139,44,9
"N00003238",569,312,172,63,16,6
"N00003239",438,234,131,55,18,0
"N00003240",792,340,266,144,34,8
"N00003241",377,193,127,43,10,4
"N00003242",319,144,108,54,11,2
"N00003243",444,253,127,50,13,1
"N00003244",331,169,101,51,8,2
"N00003245",476,258,136,66,6,10
"N00003246",810,419,259,100,27,5
"N00003247",820,453,293,55,14,5
"N00003248",347,181,114,36,11,5
"N00003249",412,245,123,35,8,1
"N00003250",309,122,135,34,11,7
"N00003251",308,161,114,23,8,2
"N00003252",346,180,114,40,12,0
"N00003253",299,122,114,52,9,2
"N00003254",247,89,106,42,7,3
"N00003255",354,203,88,51,9,3
"N00003256",370,180,147,37,6,0
"N00003257",344,214,100,24,5,1
"N00003258",547,363,159,20,5,0
"N00003259",323,143,137,34,8,1
"N00003260",384,168,129,56,28,3
"N00003261",456,292,125,28,9,2
"N00003262",364,181,126,49,8,0
"N00003263",417,227,132,43,12,3
"N00003264",418,225,138,44,8,3
"N00003265",381,194,119,58,8,2
"N00003266",356,176,135,34,8,3
"N00003267",408,231,117,48,11,1
"N00003268",344,196,98,43,6,1
"N00003269",354,171,125,46,8,4
"N00003270",330,185,109,27,6,3
"N00003271",603,263,188,100,38,14
"N00003272",613,250,217,105,32,9
"N00003273",832,458,294,63,12,5
"N00003274",277,103,90,51,28,5
"N00003275",202,79,66,45,6,6
"N00003276",557,322,174,41,15,5
"N00003277",457,241,146,57,10,3
"N00003278",430,194,156,59,18,3
"N00003279",239,119,76,28,14,2
"N00003280",895,569,226,79,20,1
"N00003281",355,150,114,67,22,2
"N00003282",2112,1122,718,207,52,13
"N00003283",253,100,67,58,25,3
"N00003284",284,109,116,42,15,2
"N00003285",241,89,92,43,14,3
"N00003286",250,104,89,51,6,0
"N00003287",257,89,106,49,12,1
"N00003288",287,137,91,49,8,2
"N00003289",311,139,121,40,9,2
"N00003290",499,263,149,62,19,6
"N00003291",694,414,209,54,14,3
"N00003292",299,127,125,39,4,4
"N00003293",350,167,115,55,10,3
"N00003294",344,153,102,49,28,12
"N00003295",871,422,243,132,62,12
"N00003296",373,177,105,57,24,10
"N00003297",402,217,82,58,33,12
"N00003298",616,299,156,86,62,13
"N00003299",720,354,199,101,47,19
"N00003300",254,106,63,44,36,5
"N00003301",308,105,83,77,33,10
"N00003302",498,234,129,85,38,12
"N00003303",396,154,149,62,22,9
"N00003304",293,127,68,60,29,9
"N00003305",474,230,127,77,30,10
"N00003306",700,389,222,59,24,6
"N00003307",562,317,162,59,18,6
"N00003308",3075,1876,819,256,86,38
"N00003309",303,137,111,35,16,4
"N00003310",321,117,130,54,15,5
"N00003311",1274,736,363,121,44,10
"N00003312",423,206,147,48,16,6
"N00003313",1435,580,458,256,125,16
"N00003314",777,471,221,69,12,4
"N00003315",201,107,53,31,7,3
"N00003316",393,207,115,54,13,4
"N00003317",333,156,107,53,14,3
"N00003318",965,596,264,86,13,6
"N00003319",372,196,99,65,9,3
"N00003320",304,156,97,37,10,4
"N00003321",411,216,125,51,13,6
"N00003322",410,192,148,55,14,1
"N00003323",455,260,129,52,11,3
"N00003324",358,167,123,52,14,2
"N00003325",429,215,137,62,13,2
"N00003326",661,350,197,83,26,5
"N00003327",375,221,105,40,9,0
"N00003328",214,125,58,25,1,5
"N00003329",338,186,109,37,4,2
"N00003330",328,197,91,33,6,1
"N00003331",442,272,127,36,6,1
"N00003332",395,235,111,35,10,4
"N00003333",305,165,89,38,10,3
"N00003334",321,171,104,41,3,2
"N00003335",244,126,76,27,10,5
"N00003336",402,203,126,61,10,2
"N00003337",302,167,87,36,9,3
"N00003338",248,152,72,15,8,1
"N00003339",414,215,135,56,7,1
"N00003340",272,140,59,57,12,4
"N00003341",302,144,92,51,11,4
"N00003342",367,233,86,43,5,0
"N00003343",294,133,99,48,10,4
"N00003344",288,138,89,48,13,0
"N00003345",360,226,98,25,7,4
"N00003346",480,315,117,39,9,0
"N00003347",453,285,122,31,12,3
"N00003348",599,344,142,90,18,5
"N00003349",1063,638,289,102,25,9
"N00003350",595,329,173,70,20,3
"N00003351",413,190,150,53,17,3
"N00003352",461,267,135,46,11,2
"N00003353",414,251,116,26,17,4
"N00003354",508,283,156,54,11,4
"N00003355",492,291,114,64,20,3
"N00003356",618,340,206,56,14,2
"N00003357",336,181,104,40,10,1
"N00003358",423,183,172,55,9,4
"N00003359",374,186,109,64,11,4
"N00003360",212,74,83,34,16,5
"N00003361",279,117,99,51,10,2
"N00003362",358,199,108,41,7,3
"N00003363",706,282,251,137,29,7
"N00003364",408,220,122,57,9,0
"N00003365",470,252,161,44,11,2
"N00003366",293,137,115,34,4,3
"N00003367",328,175,103,43,5,2
"N00003368",289,137,93,46,11,2
"N00003369",284,123,87,60,13,1
"N00003370",283,124,75,56,21,7
"N00003371",321,129,112,56,21,3
"N00003372",351,137,132,60,17,5
"N00003373",309,133,97,60,17,2
"N00003374",272,74,102,63,23,10
"N00003375",243,97,87,40,18,1
"N00003376",300,134,102,42,21,1
"N00003377",252,105,86,45,15,1
"N00003378",244,93,83,48,19,1
"N00003379",283,108,101,54,16,4
"N00003380",338,119,113,75,23,8
"N00003381",330,134,101,72,20,3
"N00003382",225,78,75,57,9,6
"N00003383",263,99,100,48,14,2
"N00003384",405,209,128,53,15,0
"N00003385",448,266,120,48,13,1
"N00003386",369,178,123,49,18,1
"N00003387",341,202,114,20,3,2
"N00003388",346,152,126,47,18,3
"N00003389",376,237,113,21,5,0
"N00003390",358,169,119,52,16,2
"N00003391",372,178,119,51,22,2
"N00003392",434,230,139,53,10,2
"N00003393",424,220,115,68,14,7
"N00003394",392,216,146,20,9,1
"N00003395",279,127,87,49,13,3
"N00003396",436,241,149,39,6,1
"N00003397",258,114,68,40,28,8
"N00003398",378,199,120,41,13,5
"N00003399",416,181,119,64,40,12
"N00003400",424,247,113,50,13,1
"N00003401",369,203,99,43,24,0
"N00003402",411,173,117,69,38,14
"N00003403",269,105,66,63,27,8
"N00003404",296,119,62,67,32,16
"N00003405",343,151,82,61,31,18
"N00003406",384,142,149,61,28,4
"N00003407",558,285,189,65,18,1
"N00003408",531,240,162,91,34,4
"N00003409",341,166,109,52,11,3
"N00003410",652,353,218,69,11,1
"N00003411",283,157,85,32,6,3
"N00003412",292,97,100,61,23,11
"N00003413",271,108,92,54,15,2
"N00003414",377,178,140,49,6,4
"N00003415",309,96,135,50,22,6
"N00003416",300,130,85,53,22,10
"N00003417",253,97,86,49,15,6
"N00003418",254,98,78,57,17,4
"N00003419",314,157,95,47,15,0
"N00003420",299,128,93,56,19,3
"N00003421",295,127,102,51,14,1
"N00003422",632,238,171,153,48,22
"N00003423",516,184,178,109,32,13
"N00003424",294,115,105,58,10,6
"N00003425",196,63,74,48,10,1
"N00003426",728,309,269,116,28,6
"N00003427",300,117,109,54,20,0
"N00003428",277,133,88,44,11,1
"N00003429",285,122,83,52,19,9
"N00003430",277,118,109,47,3,0
"N00003431",308,126,106,55,16,5
"N00003432",283,132,111,32,7,1
"N00003433",279,139,91,36,11,2
"N00003434",278,131,89,45,10,3
"N00003435",209,67,68,55,14,5
"N00003436",316,148,111,42,12,3
"N00003437",339,147,132,49,9,2
"N00003438",354,202,107,39,4,2
"N00003439",272,102,104,54,11,1
"N00003440",283,112,105,49,13,4
"N00003441",340,159,120,48,11,2
"N00003442",214,60,81,58,11,4
"N00003443",713,425,212,64,10,2
"N00003444",424,211,147,58,6,2
"N00003445",509,314,160,31,4,0
"N00003446",413,212,134,51,12,4
"N00003447",273,109,87,59,15,3
"N00003448",540,273,184,66,13,4
"N00003449",431,222,135,63,9,2
"N00003450",353,189,102,50,10,2
"N00003451",620,341,204,57,13,5
"N00003452",440,218,151,58,11,2
"N00003453",376,236,124,12,3,1
"N00003454",328,157,99,56,14,2
"N00003455",305,156,98,45,6,0
"N00003456",305,211,83,8,1,2
"N00003457",289,146,94,40,7,2
"N00003458",338,168,117,38,14,1
"N00003459",240,101,88,35,12,4
"N00003460",403,224,127,43,6,3
"N00003461",329,125,90,90,18,6
"N00003462",377,224,115,32,5,1
"N00003463",491,289,137,51,10,4
"N00003464",364,190,129,38,6,1
"N00003465",267,108,86,55,16,2
"N00003466",310,192,82,27,8,1
"N00003467",473,250,162,50,9,2
"N00003468",253,134,90,23,6,0
"N00003469",373,195,122,42,9,5
"N00003470",336,174,104,47,7,4
"N00003471",274,112,88,55,10,9
"N00003472",310,161,106,30,9,4
"N00003473",365,182,112,50,16,5
"N00003474",449,251,144,46,5,3
"N00003475",1177,687,336,94,53,7
"N00003476",734,423,226,67,17,1
"N00003477",462,244,140,68,8,2
"N00003478",817,434,264,101,16,2
"N00003479",814,536,208,58,12,0
"N00003480",258,113,74,50,17,4
"N00003481",175,107,55,9,4,0
"N00003482",253,103,75,58,14,3
"N00003483",341,130,109,70,25,7
"N00003484",313,139,102,47,23,2
"N00003485",265,83,89,68,23,2
"N00003486",355,128,128,66,30,3
"N00003487",327,118,123,63,19,4
"N00003488",284,115,107,37,19,6
"N00003489",704,257,253,145,43,6
"N00003490",265,116,59,53,30,7
"N00003491",636,283,189,98,50,16
"N00003492",370,166,97,65,32,10
"N00003493",715,349,198,93,60,15
"N00003494",763,401,225,97,29,11
"N00003495",395,194,134,45,17,5
"N00003496",637,325,211,64,27,10
"N00003497",393,124,126,99,33,11
"N00003498",234,82,88,44,15,5
"N00003499",231,87,84,47,9,4
"N00003500",295,138,102,43,9,3
"N00003501",276,121,97,49,6,3
"N00003502",202,58,62,54,22,6
"N00003503",349,157,116,59,12,5
"N00003504",324,142,122,52,6,2
"N00003505",198,70,66,43,13,6
"N00003506",396,165,122,78,26,5
"N00003507",248,98,78,52,14,6
"N00003508",293,141,87,42,18,5
"N00003509",303,128,116,52,7,0
"N00003510",312,117,113,60,17,5
"N00003511",259,103,63,81,9,3
"N00003512",304,137,90,53,19,5
"N00003513",479,188,183,68,25,15
"N00003514",666,278,193,118,51,26
"N00003515",261,103,66,57,27,8
"N00003516",334,147,119,43,23,2
"N00003517",615,227,183,122,57,26
"N00003518",280,119,85,39,29,8
"N00003519",206,102,42,34,24,4
"N00003520",285,125,73,52,25,10
"N00003521",687,464,168,49,5,1
"N00003522",408,190,133,64,10,11
"N00003523",444,207,168,55,10,4
"N00003524",1204,629,430,121,21,3
"N00003525",350,185,112,39,13,1
"N00003526",285,128,109,44,2,2
"N00003527",527,285,159,67,15,1
"N00003528",898,485,264,115,23,11
"N00003529",442,227,133,60,13,9
"N00003530",460,241,144,62,10,3
"N00003531",421,229,135,43,8,6
"N00003532",461,281,101,62,12,5
"N00003533",618,330,201,67,13,7
"N00003534",304,132,112,46,12,2
"N00003535",459,259,121,60,15,4
"N00003536",504,269,141,67,22,5
"N00003537",339,156,101,60,17,5
"N00003538",448,239,138,55,15,1
"N00003539",348,203,109,17,18,1
"N00003540",252,101,85,49,12,5
"N00003541",278,125,101,41,9,2
"N00003542",260,95,93,54,14,4
"N00003543",574,334,165,63,6,6
"N00003544",388,191,107,71,16,3
"N00003545",467,267,120,59,16,5
"N00003546",314,138,128,37,11,0
"N00003547",665,357,215,73,14,6
"N00003548",1769,845,540,278,86,20
"N00003549",550,305,155,69,15,6
"N00003550",520,271,150,56,29,14
"N00003551",465,234,154,62,10,5
"N00003552",418,197,145,58,17,1
"N00003553",396,232,133,24,6,1
"N00003554",243,107,76,38,16,6
"N00003555",351,142,119,64,22,4
"N00003556",686,266,240,135,32,13
"N00003557",249,80,82,68,17,2
"N00003558",496,235,162,81,12,6
"N00003559",565,310,175,64,14,2
"N00003560",533,295,161,64,9,4
"N00003561",459,263,127,53,13,3
"N00003562",421,217,126,59,15,4
"N00003563",467,228,144,66,23,6
"N00003564",401,200,123,64,11,3
"N00003565",435,237,133,47,14,4
"N00003566",541,299,162,66,12,2
"N00003567",491,219,183,69,16,4
"N00003568",412,207,135,61,8,1
"N00003569",488,248,170,58,6,6
"N00003570",526,291,139,72,20,4
"N00003571",308,137,95,58,14,4
"N00003572",491,247,158,62,21,3
"N00003573",450,244,139,50,14,3
"N00003574",461,208,163,70,17,3
"N00003575",511,271,159,70,8,3
"N00003576",518,290,145,61,20,2
"N00003577",409,207,121,62,14,5
"N00003578",551,276,179,73,23,0
"N00003579",503,289,139,63,11,1
"N00003580",425,245,119,44,14,3
"N00003581",698,398,214,57,20,9
"N00003582",557,284,165,83,19,6
"N00003583",666,303,198,129,31,5
"N00003584",298,116,99,64,15,4
"N00003585",333,133,120,55,16,9
"N00003586",300,120,93,67,15,5
"N00003587",507,228,188,72,16,3
"N00003588",622,390,136,70,22,4
"N00003589",570,292,158,85,25,10
"N00003590",658,406,160,80,11,1
"N00003591",565,303,183,69,10,0
"N00003592",369,193,107,59,6,4
"N00003593",587,316,165,81,18,7
"N00003594",914,449,270,145,41,9
"N00003595",363,166,135,48,14,0
"N00003596",301,141,85,57,16,2
"N00003597",476,240,142,77,17,0
"N00003598",382,243,100,32,5,2
"N00003599",403,188,121,67,17,10
"N00003600",367,137,150,58,20,2
"N00003601",368,174,132,43,16,3
"N00003602",392,187,137,51,15,2
"N00003603",356,177,102,56,17,4
"N00003604",330,144,95,62,23,6
"N00003605",320,119,102,65,27,7
"N00003606",353,186,113,38,15,1
"N00003607",502,249,175,65,11,2
"N00003608",475,236,151,70,13,5
"N00003609",324,111,133,50,19,11
"N00003610",294,116,99,59,12,8
"N00003611",263,83,94,68,14,4
"N00003612",472,250,140,68,8,6
"N00003613",450,220,145,65,15,5
"N00003614",507,277,140,67,15,8
"N00003615",361,183,106,55,16,1
"N00003616",367,166,111,69,17,4
"N00003617",341,120,112,66,34,9
"N00003618",448,214,159,57,16,2
"N00003619",420,227,112,65,13,3
"N00003620",494,223,180,79,9,3
"N00003621",427,216,142,59,8,2
"N00003622",601,358,171,50,14,8
"N00003623",301,136,100,38,16,11
"N00003624",666,317,209,98,30,12
"N00003625",431,216,131,61,20,3
"N00003626",390,180,144,59,5,2
"N00003627",340,137,133,52,16,2
"N00003628",313,126,114,59,12,2
"N00003629",284,126,76,45,16,21
"N00003630",595,228,230,105,24,8
"N00003631",205,74,75,45,9,2
"N00003632",274,115,98,47,10,4
"N00003633",259,105,80,58,10,6
"N00003634",315,136,86,64,25,4
"N00003635",337,173,103,39,19,3
"N00003636",341,176,110,40,14,1
"N00003637",380,186,125,53,11,5
"N00003638",441,221,153,49,13,5
"N00003639",312,132,116,53,10,1
"N00003640",319,132,106,58,18,5
"N00003641",472,219,172,63,15,3
"N00003642",341,172,100,59,7,3
"N00003643",416,221,126,58,10,1
"N00003644",301,144,99,45,8,5
"N00003645",488,195,173,96,11,13
"N00003646",548,337,136,56,15,4
"N00003647",678,341,202,112,18,5
"N00003648",464,258,127,60,14,5
"N00003649",448,209,167,59,10,3
"N00003650",414,214,134,53,9,4
"N00003651",354,151,107,69,19,8
"N00003652",642,333,194,96,13,6
"N00003653",351,186,112,45,6,2
"N00003654",250,96,83,53,13,5
"N00003655",208,67,68,53,14,6
"N00003656",514,280,150,66,12,6
"N00003657",382,132,154,65,26,5
"N00003658",527,229,186,79,29,4
"N00003659",370,154,131,71,9,5
"N00003660",374,180,116,61,12,5
"N00003661",359,153,114,60,27,5
"N00003662",210,84,65,39,19,3
"N00003663",267,117,98,39,8,5
"N00003664",522,254,180,69,16,3
"N00003665",481,217,151,92,19,2
"N00003666",467,195,159,85,26,2
"N00003667",395,185,141,59,9,1
"N00003668",425,212,142,54,10,7
"N00003669",451,240,150,44,9,8
"N00003670",385,187,127,49,17,5
"N00003671",296,117,87,66,23,3
"N00003672",289,127,90,56,10,6
"N00003673",249,105,70,50,22,2
"N00003674",413,212,133,54,12,2
"N00003675",308,129,109,53,13,4
"N00003676",303,118,95,60,26,4
"N00003677",295,137,91,41,19,7
"N00003678",378,152,123,62,31,10
"N00003679",327,145,96,54,21,11
"N00003680",254,67,96,53,29,9
"N00003681",409,181,132,65,19,12
"N00003682",226,64,69,65,20,8
"N00003683",403,197,119,57,24,6
"N00003684",329,157,91,54,24,3
"N00003685",371,165,120,56,22,8
"N00003686",364,138,98,83,19,26
"N00003687",454,226,122,76,24,6
"N00003688",365,162,130,46,19,8
"N00003689",293,117,92,56,23,5
"N00003690",543,275,168,76,19,5
"N00003691",467,284,126,45,10,2
"N00003692",379,198,109,52,16,4
"N00003693",423,209,131,59,19,5
"N00003694",516,286,172,44,13,1
"N00003695",379,180,136,45,13,5
"N00003696",431,207,156,46,18,4
"N00003697",454,244,138,57,11,4
"N00003698",704,417,190,73,18,6
"N00003699",406,239,109,44,13,1
"N00003700",400,218,127,42,9,4
"N00003701",624,373,187,44,14,6
"N00003702",862,552,229,60,18,3
"N00003703",629,377,185,53,12,2
"N00003704",427,221,141,53,12,0
"N00003705",429,205,132,71,17,4
"N00003706",575,302,182,73,12,6
"N00003707",562,309,156,75,20,2
"N00003708",510,265,160,60,19,6
"N00003709",386,171,131,56,25,3
"N00003710",475,264,120,60,26,5
"N00003711",545,323,124,72,18,8
"N00003712",384,195,116,53,19,1
"N00003713",381,200,117,41,18,5
"N00003714",401,156,120,89,26,10
"N00003715",291,101,120,58,9,3
"N00003716",324,147,98,62,11,6
"N00003717",271,122,96,41,11,1
"N00003718",1470,871,410,148,33,8
"N00003719",460,273,152,26,7,2
"N00003720",411,224,118,48,14,7
"N00003721",579,294,146,117,18,4
"N00003722",488,263,143,57,19,6
"N00003723",421,241,114,50,14,2
"N00003724",419,227,107,57,26,2
"N00003725",303,149,88,42,20,4
"N00003726",472,282,122,58,8,2
"N00003727",406,198,118,63,23,4
"N00003728",357,197,94,48,12,6
"N00003729",404,185,116,69,31,3
"N00003730",464,279,122,43,14,6
"N00003731",374,190,123,46,11,4
"N00003732",709,269,204,149,68,19
"N00003733",357,141,122,67,22,5
"N00003734",380,178,117,62,22,1
"N00003735",306,113,102,64,23,4
"N00003736",350,152,109,55,26,8
"N00003737",544,276,156,71,31,10
"N00003738",292,117,86,55,24,10
"N00003739",440,207,146,64,16,7
"N00003740",283,121,107,37,17,1
"N00003741",244,80,78,49,26,11
"N00003742",316,144,86,65,17,4
"N00003743",539,344,137,44,11,3
"N00003744",393,216,105,43,19,10
"N00003745",462,254,142,54,9,3
"N00003746",338,190,99,37,10,2
"N00003747",314,141,104,52,17,0
"N00003748",392,208,117,50,12,5
"N00003749",514,316,143,45,10,0
"N00003750",491,295,130,47,16,3
"N00003751",559,319,154,67,12,7
"N00003752",456,291,114,37,12,2
"N00003753",495,263,145,52,28,7
"N00003754",347,172,111,48,12,4
"N00003755",457,233,133,69,15,7
"N00003756",353,156,102,58,27,10
"N00003757",356,191,98,52,13,2
"N00003758",547,305,154,61,23,4
"N00003759",321,141,88,61,25,6
"N00003760",319,154,86,47,28,4
"N00003761",439,250,120,52,15,2
"N00003762",494,290,138,50,11,5
"N00003763",511,315,139,45,10,2
"N00003764",613,369,159,70,13,2
"N00003765",426,235,126,51,11,3
"N00003766",495,288,123,60,17,7
"N00003767",495,297,130,56,12,0
"N00003768",609,356,173,52,24,4
"N00003769",351,180,100,52,15,4
"N00003770",494,217,165,78,25,9
"N00003771",512,268,157,67,18,2
"N00003772",186,54,49,47,28,8
"N00003773",323,143,87,69,18,6
"N00003774",338,176,107,38,11,6
"N00003775",539,306,155,60,14,4
"N00003776",384,172,115,61,25,11
"N00003777",289,122,80,58,24,5
"N00003778",391,166,137,47,31,10
"N00003779",355,185,81,54,27,8
"N00003780",380,217,107,42,13,1
"N00003781",388,200,110,51,22,5
"N00003782",581,321,176,48,25,11
"N00003783",330,147,110,41,25,7
"N00003784",501,292,136,54,13,6
"N00003785",570,330,143,74,16,7
"N00003786",495,269,158,51,14,3
"N00003787",402,230,107,55,7,3
"N00003788",337,152,107,51,19,8
"N00003789",442,236,130,56,15,5
"N00003790",363,175,117,51,14,6
"N00003791",769,418,231,85,26,9
"N00003792",313,131,119,40,18,5
"N00003793",722,393,217,82,30,0
"N00003794",401,200,106,69,23,3
"N00003795",507,281,142,62,16,6
"N00003796",654,356,196,70,27,5
"N00003797",516,259,163,78,12,4
"N00003798",474,257,137,67,12,1
"N00003799",329,167,111,40,8,3
"N00003800",464,272,139,42,10,1
"N00003801",414,189,144,69,11,1
"N00003802",282,137,100,31,10,4
"N00003803",373,185,120,55,8,5
"N00003804",436,233,148,43,11,1
"N00003805",289,145,56,64,18,6
"N00003806",460,181,142,90,35,12
"N00003807",305,128,104,50,19,4
"N00003808",335,138,112,66,17,2
"N00003809",395,185,127,72,10,1
"N00003810",188,58,61,54,11,4
"N00003811",377,176,127,55,18,1
"N00003812",342,153,108,60,17,4
"N00003813",334,153,128,46,5,2
"N00003814",350,126,120,69,25,10
"N00003815",605,336,162,71,30,6
"N00003816",392,161,126,70,24,11
"N00003817",505,262,168,49,16,10
"N00003818",533,267,156,78,28,4
"N00003819",388,179,138,57,11,3
"N00003820",593,331,171,68,18,5
"N00003821",414,212,126,59,11,6
"N00003822",557,289,193,63,11,1
"N00003823",588,341,174,59,8,6
"N00003824",749,433,230,64,18,4
"N00003825",965,519,287,100,37,22
"N00003826",675,391,215,51,14,4
"N00003827",1060,568,326,133,25,8
"N00003828",463,247,155,48,10,3
"N00003829",519,285,139,67,25,3
"N00003830",537,271,179,60,20,7
"N00003831",292,144,89,42,14,3
"N00003832",558,303,166,67,17,5
"N00003833",467,205,151,77,26,8
"N00003834",428,199,137,66,22,4
"N00003835",539,235,175,101,19,9
"N00003836",343,181,100,43,17,2
"N00003837",337,180,101,44,12,0
"N00003838",409,225,103,62,14,5
"N00003839",409,212,137,46,10,4
"N00003840",428,244,113,51,19,1
"N00003841",256,121,79,45,10,1
