"Geography_Code","NM_1554_1_0","NM_1554_1_1","NM_1554_1_2","NM_1554_1_3","NM_1554_1_4","NM_1554_1_5","NM_1554_1_6","NM_1554_1_7","NM_1554_1_8","NM_1554_1_9"
"N00002642",172,0,1,3,2,35,37,28,32,34
"N00002643",131,0,0,2,3,12,27,20,25,42
"N00002644",134,0,5,5,27,69,17,2,6,3
"N00002645",134,0,6,2,33,39,23,16,14,1
"N00002646",173,1,2,30,46,45,19,15,5,10
"N00002647",299,0,22,18,29,91,50,30,28,31
"N00002648",94,0,2,5,20,17,15,13,7,15
"N00002649",145,0,0,1,6,52,39,21,14,12
"N00002650",124,0,2,22,5,46,39,7,2,1
"N00002651",167,0,0,1,5,18,62,31,27,23
"N00002652",131,0,6,4,41,56,17,3,3,1
"N00002653",184,1,1,8,18,78,40,18,9,11
"N00002654",109,0,1,5,5,55,30,4,1,8
"N00002655",155,2,8,28,54,40,16,4,2,1
"N00002656",261,1,2,11,36,135,48,10,13,5
"N00002657",146,0,0,6,14,64,41,12,4,5
"N00002658",169,3,6,9,34,81,22,10,3,1
"N00002659",151,0,7,25,19,81,12,4,2,1
"N00002660",164,1,0,11,17,36,36,22,23,18
"N00002661",232,0,11,27,60,98,27,7,1,1
"N00002662",185,2,3,24,24,65,44,14,4,5
"N00002663",127,0,2,3,8,64,35,11,4,0
"N00002664",144,0,4,27,43,34,28,3,3,2
"N00002665",114,0,0,4,2,67,27,7,3,4
"N00002666",109,0,2,3,10,35,22,11,8,18
"N00002667",334,0,12,27,69,133,48,26,11,8
"N00002668",116,0,2,4,25,35,22,15,6,7
"N00002669",187,1,4,8,19,46,30,29,28,22
"N00002670",600,2,7,17,67,183,168,79,41,36
"N00002671",466,0,6,21,30,195,133,42,19,20
"N00002672",129,1,0,23,9,75,15,2,3,1
"N00002673",536,10,10,63,73,160,132,50,20,18
"N00002674",115,1,1,13,7,64,21,5,3,0
"N00002675",131,0,0,4,3,27,28,19,24,26
"N00002676",283,1,3,10,45,108,72,21,9,14
"N00002677",152,0,1,3,8,34,32,17,26,31
"N00002678",139,0,0,14,8,25,31,18,24,19
"N00002679",199,0,3,8,25,76,38,24,13,12
"N00002680",138,0,0,2,5,10,20,25,24,52
"N00002681",154,0,0,4,6,29,18,28,22,47
"N00002682",160,0,0,1,4,46,42,29,13,25
"N00002683",136,0,0,2,5,24,29,19,29,28
"N00002684",165,0,1,4,17,39,41,17,20,26
"N00002685",126,0,0,0,9,28,16,21,20,32
"N00002686",130,0,1,0,17,16,24,24,20,28
"N00002687",120,0,1,3,21,36,20,15,15,9
"N00002688",129,0,0,1,9,20,21,19,25,34
"N00002689",126,0,0,7,29,48,32,6,3,1
"N00002690",97,2,6,12,19,14,8,15,11,10
"N00002691",125,0,0,2,14,38,31,13,16,11
"N00002692",133,0,2,10,32,40,23,8,10,8
"N00002693",190,7,26,84,25,11,9,5,6,17
"N00002694",124,0,0,3,19,36,28,21,12,5
"N00002695",145,0,0,3,7,26,31,35,22,21
"N00002696",129,0,0,2,14,48,28,20,10,7
"N00002697",139,0,0,2,11,43,50,15,11,7
"N00002698",208,0,3,24,18,32,32,32,36,31
"N00002699",136,0,1,6,43,41,29,11,3,2
"N00002700",191,0,0,3,19,79,53,17,9,11
"N00002701",174,0,2,2,9,35,32,35,26,33
"N00002702",136,0,3,7,21,56,23,16,9,1
"N00002703",189,0,2,4,10,25,25,34,39,50
"N00002704",173,0,0,0,6,29,40,16,33,49
"N00002705",150,0,2,0,6,31,31,34,26,20
"N00002706",148,0,0,3,17,36,25,20,20,27
"N00002707",192,0,1,5,10,49,53,29,28,17
"N00002708",118,1,11,16,29,41,15,2,1,2
"N00002709",185,0,5,15,18,44,33,19,21,30
"N00002710",177,2,1,13,24,84,42,5,4,2
"N00002711",327,0,6,29,70,99,45,25,27,26
"N00002712",129,0,0,5,10,30,23,23,18,20
"N00002713",143,1,0,2,12,41,22,28,15,22
"N00002714",155,0,3,3,8,13,23,32,23,50
"N00002715",150,0,0,2,8,18,28,32,23,39
"N00002716",136,0,0,0,12,26,34,27,23,14
"N00002717",181,1,3,8,17,30,33,34,23,32
"N00002718",173,1,0,0,11,31,46,33,33,18
"N00002719",126,0,0,2,5,17,25,19,19,39
"N00002720",128,0,0,2,17,25,35,17,15,17
"N00002721",126,0,1,2,7,30,29,20,14,23
"N00002722",137,0,2,1,5,16,32,26,15,40
"N00002723",154,0,1,4,11,73,36,13,5,11
"N00002724",107,0,1,9,18,37,16,10,5,11
"N00002725",139,0,1,1,6,24,32,30,15,30
"N00002726",414,1,6,12,35,136,91,77,32,24
"N00002727",129,0,1,3,6,59,29,12,11,8
"N00002728",411,0,5,13,64,148,92,44,25,20
"N00002729",122,0,2,10,28,63,16,3,0,0
"N00002730",125,1,6,8,43,50,6,7,2,2
"N00002731",126,0,3,4,55,51,7,3,1,2
"N00002732",121,0,1,7,26,48,25,5,4,5
"N00002733",196,0,3,24,54,61,30,13,7,4
"N00002734",156,0,1,2,10,27,31,32,25,28
"N00002735",137,0,1,2,10,14,21,19,30,40
"N00002736",126,0,2,1,8,18,13,27,18,39
"N00002737",128,0,0,1,8,16,22,29,25,27
"N00002738",148,0,0,3,8,19,27,23,26,42
"N00002739",138,0,0,1,9,18,21,31,29,29
"N00002740",136,0,0,2,4,33,40,23,10,24
"N00002741",159,0,3,3,15,47,41,17,8,25
"N00002742",148,1,0,11,32,46,26,13,5,14
"N00002743",159,0,2,28,19,37,29,21,14,9
"N00002744",121,1,1,8,28,55,19,3,2,4
"N00002745",136,2,3,4,32,63,21,9,1,1
"N00002746",115,1,0,1,8,42,40,15,6,2
"N00002747",121,0,0,7,10,38,34,14,13,5
"N00002748",128,0,0,2,18,41,19,12,20,16
"N00002749",138,0,16,6,4,59,29,13,6,5
"N00002750",119,0,1,8,21,54,20,5,3,7
"N00002751",154,0,10,26,24,45,19,14,8,8
"N00002752",123,0,3,7,5,18,38,26,8,18
"N00002753",181,0,0,1,11,22,24,29,46,48
"N00002754",140,0,0,2,4,22,38,26,18,30
"N00002755",168,0,0,4,3,13,35,43,33,37
"N00002756",131,0,0,1,6,42,28,25,17,12
"N00002757",203,1,5,5,50,41,45,19,16,21
"N00002758",115,0,3,9,27,45,17,5,5,4
"N00002759",125,0,0,1,24,38,24,19,14,5
"N00002760",112,0,0,2,2,52,24,14,13,5
"N00002761",380,0,1,27,42,74,63,55,47,71
"N00002762",132,0,0,1,2,9,20,22,29,49
"N00002763",138,0,0,1,12,20,25,18,20,42
"N00002764",160,0,1,7,12,34,26,27,15,38
"N00002765",148,0,1,0,11,34,30,22,20,30
"N00002766",162,0,1,5,9,38,30,30,21,28
"N00002767",135,0,0,4,4,31,23,21,20,32
"N00002768",146,0,3,4,18,45,45,17,7,7
"N00002769",173,0,1,1,12,41,30,30,23,35
"N00002770",149,0,0,6,5,17,27,34,19,41
"N00002771",124,1,0,20,11,65,21,2,4,0
"N00002772",140,0,2,9,12,29,38,21,13,16
"N00002773",107,0,0,16,20,39,18,10,2,2
"N00002774",220,0,2,14,13,27,24,41,41,58
"N00002775",186,0,0,11,6,39,28,32,36,34
"N00002776",124,0,1,4,10,39,27,25,12,6
"N00002777",100,0,3,9,9,44,15,11,7,2
"N00002778",150,1,11,30,25,26,35,9,5,8
"N00002779",165,1,1,6,8,29,40,23,24,33
"N00002780",165,0,1,3,37,57,35,12,10,10
"N00002781",168,1,3,7,17,48,36,23,16,17
"N00002782",174,0,1,7,16,38,29,33,28,22
"N00002783",144,0,2,1,13,26,27,28,26,21
"N00002784",187,0,2,9,14,43,39,29,23,28
"N00002785",222,1,3,5,23,86,45,28,10,21
"N00002786",154,1,2,7,8,26,33,22,26,29
"N00002787",137,0,2,4,10,35,34,19,12,21
"N00002788",132,0,1,4,11,33,28,17,13,25
"N00002789",193,0,5,15,33,62,32,17,14,15
"N00002790",163,0,0,8,13,36,40,18,22,26
"N00002791",158,1,1,2,4,37,34,28,24,27
"N00002792",147,1,0,1,12,20,28,37,20,28
"N00002793",164,0,2,5,15,43,46,13,18,22
"N00002794",165,0,1,4,12,29,34,26,25,34
"N00002795",159,0,2,7,7,25,38,37,23,20
"N00002796",174,2,1,6,9,20,41,27,33,35
"N00002797",159,1,1,1,7,19,19,28,50,33
"N00002798",133,0,1,4,9,25,13,26,20,35
"N00002799",122,0,0,10,9,49,19,11,11,13
"N00002800",134,0,0,1,10,38,21,25,17,22
"N00002801",155,0,0,5,12,23,30,22,25,38
"N00002802",143,0,2,2,10,24,23,26,33,23
"N00002803",174,0,1,6,23,42,34,23,18,27
"N00002804",153,1,4,6,30,46,33,16,11,6
"N00002805",161,0,2,4,33,61,29,19,5,8
"N00002806",157,1,1,4,6,28,33,23,21,40
"N00002807",126,0,0,2,4,23,26,22,15,34
"N00002808",166,0,2,3,10,30,43,26,26,26
"N00002809",155,0,1,0,10,29,41,24,22,28
"N00002810",129,0,3,12,15,40,15,12,17,15
"N00002811",132,0,2,5,14,48,30,12,7,14
"N00002812",135,1,2,4,16,35,31,23,10,13
"N00002813",160,1,0,8,13,50,37,27,7,17
"N00002814",168,0,3,22,21,66,31,12,6,7
"N00002815",133,0,10,21,31,56,8,1,0,6
"N00002816",151,1,7,6,24,58,23,13,9,10
"N00002817",213,0,2,18,21,91,32,21,13,15
"N00002818",190,1,13,27,45,60,26,13,2,3
"N00002819",166,0,6,16,19,90,22,5,5,3
"N00002820",187,0,0,3,8,34,35,36,45,26
"N00002821",148,0,1,4,6,15,32,24,36,30
"N00002822",136,0,1,5,21,48,24,12,11,14
"N00002823",137,0,4,14,10,40,32,15,13,9
"N00002824",129,0,5,3,10,46,13,17,14,21
"N00002825",204,0,0,8,7,38,57,36,26,32
"N00002826",141,0,1,4,10,22,28,20,32,24
"N00002827",140,0,3,4,10,42,23,23,14,21
"N00002828",144,0,2,14,16,70,15,13,5,9
"N00002829",144,1,0,4,3,36,35,21,19,25
"N00002830",136,0,2,1,8,27,23,28,25,22
"N00002831",149,0,1,1,15,21,34,25,18,34
"N00002832",132,0,0,5,8,34,33,21,11,20
"N00002833",146,0,0,11,7,28,34,28,22,16
"N00002834",170,0,1,2,13,17,24,27,34,52
"N00002835",156,1,3,5,12,19,33,33,18,32
"N00002836",149,0,1,4,9,31,39,20,21,24
"N00002837",134,0,3,2,24,45,26,11,13,10
"N00002838",149,0,2,5,7,19,35,26,22,33
"N00002839",127,0,0,3,18,26,18,19,20,23
"N00002840",468,0,6,8,41,117,128,76,39,53
"N00002841",160,0,1,5,16,32,33,28,20,25
"N00002842",206,1,3,12,11,90,36,21,24,8
"N00002843",123,0,1,6,5,39,41,13,8,10
"N00002844",126,0,4,5,25,46,13,15,11,7
"N00002845",143,4,1,14,35,32,43,8,3,3
"N00002846",197,3,1,8,5,80,63,16,13,8
"N00002847",208,0,0,4,14,42,49,31,28,40
"N00002848",444,1,5,13,27,153,134,63,23,25
"N00002849",98,1,5,26,14,35,7,4,4,2
"N00002850",130,1,4,9,22,65,20,2,3,4
"N00002851",154,1,8,11,22,68,20,10,8,6
"N00002852",130,1,0,5,10,56,35,18,5,0
"N00002853",354,1,0,22,13,111,105,51,21,30
"N00002854",160,0,0,10,6,41,24,27,26,26
"N00002855",169,0,1,12,13,32,34,35,20,22
"N00002856",132,0,3,6,13,55,12,17,12,14
"N00002857",184,0,0,12,11,44,44,27,18,28
"N00002858",145,1,0,15,14,58,36,7,7,7
"N00002859",206,0,0,7,12,53,61,30,18,25
"N00002860",138,0,1,8,15,58,19,12,13,12
"N00002861",135,0,1,6,12,45,45,11,10,5
"N00002862",109,0,1,11,17,44,20,9,0,7
"N00002863",121,0,1,2,4,52,32,15,10,5
"N00002864",122,1,1,4,4,43,32,18,7,12
"N00002865",189,0,0,6,7,34,26,40,38,38
"N00002866",166,0,1,5,9,23,30,24,35,39
"N00002867",195,1,3,4,10,36,45,35,32,29
"N00002868",172,0,1,19,20,66,25,13,8,20
"N00002869",144,1,1,3,11,51,32,16,15,14
"N00002870",205,0,1,6,11,56,60,25,26,20
"N00002871",282,0,2,25,30,102,56,28,17,22
"N00002872",133,0,4,6,12,69,35,3,2,2
"N00002873",126,0,2,5,20,49,35,10,3,2
"N00002874",124,3,3,14,21,52,24,2,2,3
"N00002875",420,0,14,21,42,78,90,67,54,54
"N00002876",197,0,0,10,9,48,51,18,24,37
"N00002877",131,2,4,7,30,60,17,6,4,1
"N00002878",105,0,3,9,28,18,30,10,2,5
"N00002879",154,0,0,7,10,26,33,20,23,35
"N00002880",151,0,0,9,9,26,35,25,21,26
"N00002881",206,0,4,0,10,65,60,28,22,17
"N00002882",134,0,0,2,16,49,22,22,10,13
"N00002883",178,0,3,4,19,66,26,20,17,23
"N00002884",155,0,1,1,10,36,35,23,23,26
"N00002885",302,3,34,33,59,77,45,20,13,18
"N00002886",268,0,3,30,16,87,44,26,25,37
"N00002887",247,1,6,16,18,51,54,29,33,39
"N00002888",140,0,2,1,1,20,14,25,20,57
"N00002889",142,0,1,17,27,41,19,9,8,20
"N00002890",137,0,1,6,5,30,27,17,17,34
"N00002891",204,0,1,1,9,53,35,41,35,29
"N00002892",154,0,0,3,5,32,33,22,25,34
"N00002893",114,1,6,6,29,41,16,7,3,5
"N00002894",147,0,2,16,13,61,31,10,8,6
"N00002895",170,0,3,6,18,36,32,25,35,15
"N00002896",120,0,1,3,4,23,19,15,20,35
"N00002897",323,0,3,16,8,88,67,36,45,60
"N00002898",134,1,2,9,20,28,18,10,15,31
"N00002899",132,0,3,3,32,50,20,11,3,10
"N00002900",139,0,2,5,40,45,35,7,3,2
"N00002901",126,0,0,4,16,62,19,13,2,10
"N00002902",149,0,7,11,29,46,30,11,7,8
"N00002903",320,9,30,67,55,62,47,24,16,10
"N00002904",138,0,1,5,8,29,29,30,20,16
"N00002905",153,0,1,4,10,37,31,29,21,20
"N00002906",144,0,1,4,6,37,33,34,12,17
"N00002907",186,1,1,3,14,41,32,26,31,37
"N00002908",164,1,0,11,10,84,19,19,7,13
"N00002909",173,0,2,1,13,28,41,34,25,29
"N00002910",211,0,0,8,11,41,46,35,26,44
"N00002911",222,0,0,6,7,38,52,41,40,38
"N00002912",134,0,1,3,6,28,25,18,17,36
"N00002913",127,0,0,6,9,28,37,18,6,23
"N00002914",441,0,4,15,39,79,105,75,54,70
"N00002915",96,0,0,3,7,20,23,18,14,11
"N00002916",152,1,1,2,6,7,32,37,26,40
"N00002917",127,0,2,4,13,27,24,26,12,19
"N00002918",127,0,2,3,15,39,33,14,13,8
"N00002919",131,0,0,4,10,21,25,29,23,19
"N00002920",151,0,4,5,23,49,24,26,10,10
"N00002921",110,1,1,3,8,29,26,20,15,7
"N00002922",149,3,1,6,10,31,36,27,16,19
"N00002923",138,0,2,4,27,36,21,21,18,9
"N00002924",158,0,3,12,33,65,21,8,9,7
"N00002925",119,0,1,6,5,30,28,17,13,19
"N00002926",156,0,2,8,33,48,20,24,12,9
"N00002927",141,0,1,0,9,31,38,21,24,17
"N00002928",123,1,0,2,7,25,30,22,25,11
"N00002929",274,0,3,11,29,47,55,43,36,50
"N00002930",143,0,0,3,2,38,29,21,26,24
"N00002931",225,1,0,7,10,43,52,61,29,22
"N00002932",127,1,0,1,6,21,31,23,13,31
"N00002933",171,0,1,5,10,33,39,31,19,33
"N00002934",132,0,0,2,6,25,45,21,18,15
"N00002935",140,0,0,4,11,26,40,22,17,20
"N00002936",143,0,0,2,9,28,32,23,23,26
"N00002937",148,0,2,6,25,37,25,23,12,18
"N00002938",137,0,1,1,4,16,35,29,18,33
"N00002939",143,1,0,2,7,29,27,20,24,33
"N00002940",140,0,0,5,9,22,44,19,16,25
"N00002941",120,0,0,3,22,30,33,12,8,12
"N00002942",134,0,0,3,6,22,27,20,22,34
"N00002943",116,0,0,7,9,43,37,14,4,2
"N00002944",216,0,2,5,8,101,68,18,7,7
"N00002945",162,0,1,7,6,56,53,21,6,12
"N00002946",130,0,2,4,17,94,8,2,2,1
"N00002947",156,0,5,6,26,77,29,4,7,2
"N00002948",124,0,1,1,4,18,29,22,22,27
"N00002949",145,1,1,17,11,40,30,16,18,11
"N00002950",148,1,1,10,28,20,15,10,22,41
"N00002951",112,1,1,3,29,21,18,15,11,13
"N00002952",129,0,0,8,9,16,25,26,17,28
"N00002953",116,0,4,13,14,47,15,8,7,8
"N00002954",196,0,1,4,13,29,37,31,33,48
"N00002955",157,0,4,5,5,24,35,21,25,38
"N00002956",131,2,2,4,11,30,31,19,12,20
"N00002957",157,0,1,4,34,63,17,18,8,12
"N00002958",156,0,0,6,11,30,42,29,22,16
"N00002959",190,0,2,2,12,44,52,29,25,24
"N00002960",126,1,1,3,7,25,36,20,18,15
"N00002961",119,1,1,2,7,27,31,13,18,19
"N00002962",156,1,3,10,37,46,15,21,14,9
"N00002963",133,0,1,2,12,29,34,14,17,24
"N00002964",120,0,0,3,3,20,24,23,14,33
"N00002965",120,2,1,5,4,22,25,18,21,22
"N00002966",186,0,1,4,4,30,38,51,29,29
"N00002967",116,0,0,5,4,90,13,3,1,0
"N00002968",121,0,1,10,13,70,18,6,2,1
"N00002969",118,2,4,7,32,43,18,6,3,3
"N00002970",151,2,4,28,34,56,25,1,0,1
"N00002971",128,0,4,8,45,37,20,10,2,2
"N00002972",123,0,3,14,36,54,9,1,4,2
"N00002973",133,0,0,3,7,24,37,28,21,13
"N00002974",103,0,2,3,4,13,25,19,15,22
"N00002975",164,0,2,5,8,28,38,29,20,34
"N00002976",110,0,1,6,14,39,21,13,10,6
"N00002977",152,0,3,3,8,37,33,20,22,26
"N00002978",136,0,2,2,6,29,33,22,22,20
"N00002979",170,0,1,11,16,77,45,10,5,5
"N00002980",139,1,2,3,12,16,21,27,20,37
"N00002981",130,0,5,7,27,41,15,16,5,14
"N00002982",194,0,1,3,36,59,30,30,15,20
"N00002983",112,0,0,2,5,28,30,16,17,14
"N00002984",79,0,0,2,29,33,7,6,1,1
"N00002985",59,0,2,8,11,23,10,3,2,0
"N00002986",157,1,1,5,21,78,26,9,3,13
"N00002987",155,2,0,3,27,30,24,32,22,15
"N00002988",158,1,0,6,9,25,41,35,23,18
"N00002989",157,0,0,5,10,23,40,31,24,24
"N00002990",133,0,0,4,7,20,35,23,17,27
"N00002991",135,0,2,4,12,39,27,20,17,14
"N00002992",153,0,3,5,7,24,34,33,23,24
"N00002993",104,0,0,12,15,52,10,6,2,7
"N00002994",222,0,1,7,13,78,51,15,36,21
"N00002995",248,0,1,4,13,80,56,38,32,24
"N00002996",137,2,19,25,28,46,11,2,2,2
"N00002997",123,2,2,6,17,44,27,5,8,12
"N00002998",110,0,2,4,13,54,14,7,10,6
"N00002999",116,1,3,11,24,42,15,9,6,5
"N00003000",154,1,2,1,5,26,39,35,25,20
"N00003001",99,0,1,3,16,14,31,15,11,8
"N00003002",303,0,6,14,48,84,54,48,19,30
"N00003003",525,0,3,8,49,92,142,97,66,68
"N00003004",111,0,1,9,26,24,21,9,14,7
"N00003005",155,0,0,1,6,35,26,26,21,40
"N00003006",133,0,1,0,5,18,22,29,32,26
"N00003007",149,1,0,2,10,15,31,31,23,36
"N00003008",235,0,1,7,28,41,38,45,35,40
"N00003009",164,2,0,0,7,20,36,30,23,46
"N00003010",161,0,1,4,12,93,25,9,10,7
"N00003011",114,0,1,0,17,36,27,15,11,7
"N00003012",133,0,0,3,8,19,39,28,15,21
"N00003013",148,0,3,9,6,26,29,23,24,28
"N00003014",142,0,0,2,13,26,23,33,15,30
"N00003015",147,0,0,4,3,30,35,24,28,23
"N00003016",113,0,0,5,5,24,17,9,19,34
"N00003017",155,0,0,5,9,39,38,28,21,15
"N00003018",108,1,1,8,8,41,23,9,8,9
"N00003019",215,2,5,13,45,111,25,10,3,1
"N00003020",148,2,3,6,15,48,36,13,15,10
"N00003021",143,1,1,6,10,54,39,11,12,9
"N00003022",119,0,1,1,12,25,22,17,18,23
"N00003023",109,0,3,8,22,60,7,6,1,2
"N00003024",186,2,2,11,7,76,43,18,14,13
"N00003025",121,0,0,2,0,32,50,20,10,7
"N00003026",180,0,0,0,3,37,46,27,32,35
"N00003027",140,0,1,1,6,19,37,23,21,32
"N00003028",153,0,1,4,6,20,27,37,25,33
"N00003029",193,0,0,2,7,33,59,31,24,37
"N00003030",150,0,1,11,31,63,29,7,6,2
"N00003031",156,0,1,2,16,23,35,31,22,26
"N00003032",117,0,1,1,7,16,25,21,22,24
"N00003033",155,1,1,5,14,29,30,34,16,25
"N00003034",108,0,3,5,33,40,18,4,5,0
"N00003035",142,0,1,7,15,51,37,17,9,5
"N00003036",137,0,1,6,11,29,37,16,19,18
"N00003037",147,0,1,5,4,59,42,14,11,11
"N00003038",127,0,0,1,9,25,31,23,22,16
"N00003039",134,0,5,7,29,36,25,14,7,11
"N00003040",256,1,36,77,65,30,20,7,6,14
"N00003041",180,0,1,5,22,85,29,27,7,4
"N00003042",129,0,1,4,37,63,8,7,5,4
"N00003043",97,0,2,6,31,40,12,5,1,0
"N00003044",158,0,1,3,20,37,27,33,17,20
"N00003045",306,0,3,31,20,70,103,32,25,22
"N00003046",119,0,0,2,9,27,30,13,22,16
"N00003047",133,0,1,7,3,21,31,21,26,23
"N00003048",147,0,1,3,8,19,28,31,23,34
"N00003049",131,0,6,3,12,38,19,15,21,17
"N00003050",123,0,1,3,10,25,41,18,13,12
"N00003051",124,0,3,3,9,25,30,20,17,17
"N00003052",125,0,7,15,23,41,23,10,5,1
"N00003053",102,0,0,6,10,17,28,10,10,21
"N00003054",137,0,1,3,9,37,32,19,17,19
"N00003055",135,0,1,4,17,23,25,14,18,33
"N00003056",133,0,0,2,9,53,29,12,18,10
"N00003057",118,0,2,7,29,55,8,8,5,4
"N00003058",116,0,0,3,11,51,22,16,10,3
"N00003059",114,0,0,2,6,29,41,13,11,12
"N00003060",155,2,3,32,35,50,17,11,0,5
"N00003061",136,0,0,2,4,18,23,31,30,28
"N00003062",147,0,0,7,1,23,35,34,22,25
"N00003063",173,0,1,2,7,30,46,39,20,28
"N00003064",157,0,2,2,18,25,41,20,23,26
"N00003065",138,1,4,8,31,59,20,7,6,2
"N00003066",147,0,5,9,20,37,31,18,9,18
"N00003067",131,0,0,2,8,38,40,23,15,5
"N00003068",113,0,3,12,50,24,15,3,6,0
"N00003069",113,0,2,3,13,44,45,3,1,2
"N00003070",123,0,2,12,14,54,24,8,4,5
"N00003071",108,0,0,4,17,42,42,1,1,1
"N00003072",119,0,5,14,50,40,9,1,0,0
"N00003073",139,0,1,2,7,26,16,20,27,40
"N00003074",193,0,2,5,14,35,55,28,27,27
"N00003075",114,0,0,4,10,23,26,15,7,29
"N00003076",202,0,1,13,43,42,33,28,20,22
"N00003077",142,1,2,10,14,60,26,19,3,7
"N00003078",206,0,1,6,4,29,57,40,32,37
"N00003079",135,0,0,4,8,78,43,2,0,0
"N00003080",105,0,0,6,15,33,43,5,1,2
"N00003081",62,0,3,4,17,20,12,4,0,2
"N00003082",105,0,2,7,21,36,37,1,1,0
"N00003083",100,0,2,3,19,27,40,7,0,2
"N00003084",130,0,5,8,10,56,38,9,3,1
"N00003085",123,0,1,4,40,61,16,0,0,1
"N00003086",120,2,3,5,35,49,21,3,2,0
"N00003087",139,0,0,11,11,30,27,15,15,30
"N00003088",65,0,0,11,8,22,19,4,1,0
"N00003089",115,0,0,3,11,32,44,16,8,1
"N00003090",139,0,0,1,6,60,53,11,6,2
"N00003091",142,0,0,0,6,42,40,24,14,16
"N00003092",98,0,0,6,11,24,41,8,4,4
"N00003093",181,0,1,0,8,33,43,33,32,31
"N00003094",114,0,0,0,4,17,24,19,15,35
"N00003095",132,0,0,5,8,19,25,26,25,24
"N00003096",122,0,1,7,17,30,18,18,16,15
"N00003097",199,0,0,0,2,8,35,36,60,58
"N00003098",265,0,5,14,45,113,44,26,13,5
"N00003099",116,0,0,4,17,31,24,16,13,11
"N00003100",140,1,0,5,18,42,34,13,18,9
"N00003101",115,1,0,15,4,54,30,6,1,4
"N00003102",118,0,0,3,3,20,40,26,10,16
"N00003103",127,0,6,20,9,18,24,16,13,21
"N00003104",89,0,1,4,12,15,28,16,8,5
"N00003105",238,2,17,82,52,43,10,10,8,14
"N00003106",106,0,0,1,48,30,14,2,7,4
"N00003107",140,2,4,31,59,36,2,4,0,2
"N00003108",99,0,3,5,16,33,21,12,7,2
"N00003109",120,1,2,4,26,14,24,25,14,10
"N00003110",115,0,3,10,24,25,48,3,2,0
"N00003111",95,0,0,10,12,41,27,3,1,1
"N00003112",107,0,0,11,12,37,42,3,1,1
"N00003113",114,0,2,15,4,40,43,8,2,0
"N00003114",158,1,1,16,46,49,37,7,1,0
"N00003115",109,1,0,9,13,43,40,3,0,0
"N00003116",114,0,3,12,3,29,22,16,12,17
"N00003117",120,0,0,9,24,31,29,14,9,4
"N00003118",116,1,5,34,26,33,8,3,1,5
"N00003119",110,0,7,10,24,30,13,6,2,18
"N00003120",128,0,0,2,0,40,34,17,14,21
"N00003121",129,0,0,2,4,37,44,19,13,10
"N00003122",121,0,0,4,3,58,40,9,5,2
"N00003123",128,0,1,3,5,17,33,30,19,20
"N00003124",141,2,8,22,23,30,31,11,8,6
"N00003125",118,1,2,6,12,42,20,16,13,6
"N00003126",154,1,0,2,9,28,41,23,28,22
"N00003127",147,0,0,5,11,21,36,26,19,29
"N00003128",134,0,3,14,39,51,17,6,3,1
"N00003129",122,0,1,0,3,18,30,23,23,24
"N00003130",118,0,0,0,5,35,30,23,12,13
"N00003131",277,0,1,11,13,38,56,45,34,79
"N00003132",125,0,0,1,12,22,35,31,13,11
"N00003133",152,0,0,9,12,13,24,33,30,31
"N00003134",134,0,0,14,46,33,18,8,4,11
"N00003135",65,0,0,9,21,4,12,9,4,6
"N00003136",168,0,2,10,37,33,40,16,17,13
"N00003137",114,0,1,5,23,25,33,11,4,12
"N00003138",125,0,0,1,5,47,52,14,3,3
"N00003139",160,0,2,2,11,25,35,32,26,27
"N00003140",134,1,0,7,8,32,30,21,15,20
"N00003141",149,1,1,3,12,20,26,31,17,38
"N00003142",337,0,1,6,20,90,77,53,43,47
"N00003143",126,0,0,9,21,52,26,7,8,3
"N00003144",125,0,1,0,18,31,26,19,12,18
"N00003145",549,0,4,20,111,171,157,52,20,14
"N00003146",155,0,0,6,25,59,45,13,2,5
"N00003147",342,0,1,4,11,83,47,56,73,67
"N00003148",116,0,1,4,8,19,30,18,24,12
"N00003149",204,0,0,1,11,75,40,38,18,21
"N00003150",130,0,0,1,9,8,25,31,25,31
"N00003151",130,0,3,9,26,66,16,5,2,3
"N00003152",157,0,0,4,6,38,33,32,22,22
"N00003153",129,0,0,3,5,17,26,19,20,39
"N00003154",133,0,0,0,5,17,29,31,18,33
"N00003155",125,0,1,6,38,47,26,2,4,1
"N00003156",115,0,8,7,24,30,18,16,7,5
"N00003157",113,0,4,4,26,35,25,8,4,7
"N00003158",124,1,0,1,38,61,11,6,3,3
"N00003159",165,1,0,7,10,71,47,19,4,6
"N00003160",119,1,2,9,25,53,16,7,4,2
"N00003161",495,0,0,2,19,81,130,77,95,91
"N00003162",358,0,4,12,43,148,65,57,21,8
"N00003163",169,0,2,7,8,26,26,27,33,40
"N00003164",181,0,2,2,8,40,20,26,42,41
"N00003165",114,0,2,5,7,45,36,7,7,5
"N00003166",185,0,0,2,6,31,41,29,34,42
"N00003167",106,0,0,1,2,17,26,21,18,21
"N00003168",138,0,1,5,9,47,42,15,14,5
"N00003169",122,0,2,1,13,50,20,6,6,24
"N00003170",281,2,4,5,38,114,70,22,12,14
"N00003171",116,1,5,11,5,68,25,0,1,0
"N00003172",117,2,1,15,32,44,18,3,1,1
"N00003173",119,1,2,5,12,57,23,8,5,6
"N00003174",120,1,7,19,32,42,15,2,1,1
"N00003175",145,0,2,4,10,87,34,6,1,1
