"Geography_Code","NM_160_1_0","NM_160_1_1","NM_160_1_2"
"N00004026",327,20,16.4
"N00004027",305,8,38.1
"N00004028",307,18,17.1
"N00004029",283,8,35.4
"N00004030",281,7,40.1
"N00004031",261,5,52.2
"N00004032",233,3,77.7
"N00004033",269,6,44.8
"N00004034",237,9,26.3
"N00004035",288,10,28.8
"N00004036",261,5,52.2
"N00004037",307,7,43.9
"N00004038",255,5,51
"N00004039",285,6,47.5
"N00004040",300,6,50
"N00004041",304,6,50.7
"N00004042",586,13,45.1
"N00004043",357,9,39.7
"N00004044",290,17,17.1
"N00004045",347,10,34.7
"N00004046",292,7,41.7
"N00004047",1081,23,47
"N00004048",474,14,33.9
"N00004049",492,11,44.7
"N00004050",984,29,33.9
"N00004051",992,40,24.8
"N00004052",330,14,23.6
"N00004053",300,560,0.5
"N00004054",483,134,3.6
"N00004055",235,95,2.5
"N00004056",427,192,2.2
"N00004057",382,379,1
"N00004058",1248,553,2.3
"N00004059",1463,239,6.1
"N00004060",1223,84,14.6
"N00004061",640,10,64
"N00004062",493,49,10.1
"N00004063",832,50,16.6
"N00004064",612,11,55.6
"N00004065",260,14,18.6
"N00004066",245,35,7
"N00004067",259,3,86.3
"N00004068",289,31,9.3
"N00004069",251,3,83.7
"N00004070",213,4,53.2
"N00004071",282,6,47
"N00004072",341,13,26.2
"N00004073",1068,29,36.8
"N00004074",335,5,67
"N00004075",427,12,35.6
"N00004076",319,10,31.9
"N00004077",359,5,71.8
"N00004078",309,8,38.6
"N00004079",282,52,5.4
"N00004080",306,9,34
"N00004081",299,6,49.8
"N00004082",376,20,18.8
"N00004083",308,18,17.1
"N00004084",317,17,18.6
"N00004085",919,36,25.5
"N00004086",231,4,57.8
"N00004087",783,14,55.9
"N00004088",407,18,22.6
"N00004089",303,8,37.9
"N00004090",990,66,15
"N00004091",944,31,30.5
"N00004092",277,10,27.7
"N00004093",373,13,28.7
"N00004094",563,39,14.4
"N00004095",355,11,32.3
"N00004096",246,4,61.5
"N00004097",539,93,5.8
"N00004098",278,4,69.5
"N00004099",544,17,32
"N00004100",319,6,53.2
"N00004101",207,12,17.2
"N00004102",347,6,57.8
"N00004103",182,10,18.2
"N00004104",191,4,47.8
"N00004105",193,10,19.3
"N00004106",217,5,43.4
"N00004107",207,7,29.6
"N00004108",268,6,44.7
"N00004109",259,9,28.8
"N00004110",313,6,52.2
"N00004111",341,11,31
"N00004112",413,13,31.8
"N00004113",663,57,11.6
"N00004114",305,6,50.8
"N00004115",404,5,80.8
"N00004116",706,13,54.3
"N00004117",515,11,46.8
"N00004118",300,7,42.9
"N00004119",326,5,65.2
"N00004120",259,4,64.8
"N00004121",370,5,74
"N00004122",379,7,54.1
"N00004123",351,9,39
"N00004124",308,6,51.3
"N00004125",354,8,44.2
"N00004126",292,6,48.7
"N00004127",324,8,40.5
"N00004128",425,18,23.6
"N00004129",308,16,19.2
"N00004130",290,7,41.4
"N00004131",289,9,32.1
"N00004132",328,27,12.1
"N00004133",312,6,52
"N00004134",317,10,31.7
"N00004135",345,7,49.3
"N00004136",402,98,4.1
"N00004137",376,18,20.9
"N00004138",352,52,6.8
"N00004139",686,19,36.1
"N00004140",410,11,37.3
"N00004141",296,6,49.3
"N00004142",356,6,59.3
"N00004143",327,8,40.9
"N00004144",590,13,45.4
"N00004145",305,7,43.6
"N00004146",360,6,60
"N00004147",352,4,88
"N00004148",215,46,4.7
"N00004149",276,9,30.7
"N00004150",499,56,8.9
"N00004151",273,9,30.3
"N00004152",237,4,59.2
"N00004153",352,13,27.1
"N00004154",253,6,42.2
"N00004155",290,15,19.3
"N00004156",232,9,25.8
"N00004157",473,16,29.6
"N00004158",418,23,18.2
"N00004159",130,17,7.6
"N00004160",202,15,13.5
"N00004161",299,5,59.8
"N00004162",202,12,16.8
"N00004163",388,13,29.8
"N00004164",407,6,67.8
"N00004165",424,7,60.6
"N00004166",252,15,16.8
"N00004167",379,9,42.1
"N00004168",204,7,29.1
"N00004169",313,8,39.1
"N00004170",292,6,48.7
"N00004171",309,22,14
"N00004172",247,9,27.4
"N00004173",259,6,43.2
"N00004174",273,27,10.1
"N00004175",280,12,23.3
"N00004176",406,15,27.1
"N00004177",156,3,52
"N00004178",310,5,62
"N00004179",344,8,43
"N00004180",273,7,39
"N00004181",267,6,44.5
"N00004182",341,8,42.6
"N00004183",98,1,98
"N00004184",260,7,37.1
"N00004185",702,23,30.5
"N00004186",305,9,33.9
"N00004187",382,14,27.3
"N00004188",289,6,48.2
"N00004189",212,8,26.5
"N00004190",486,11,44.2
"N00004191",598,14,42.7
"N00004192",295,10,29.5
"N00004193",290,8,36.2
"N00004194",265,9,29.4
"N00004195",276,10,27.6
"N00004196",1009,505,2
"N00004197",245,4,61.2
"N00004198",247,4,61.8
"N00004199",798,61,13.1
"N00004200",395,11,35.9
"N00004201",327,8,40.9
"N00004202",342,6,57
"N00004203",373,7,53.3
"N00004204",314,6,52.3
"N00004205",285,8,35.6
"N00004206",283,4,70.8
"N00004207",331,55,6
"N00004208",484,9,53.8
"N00004209",648,33,19.6
"N00004210",312,160,1.9
"N00004211",674,236,2.9
"N00004212",1948,313,6.2
"N00004213",321,58,5.5
"N00004214",280,8,35
"N00004215",324,5,64.8
"N00004216",420,7,60
"N00004217",247,6,41.2
"N00004218",274,3,91.3
"N00004219",318,71,4.5
"N00004220",298,125,2.4
"N00004221",325,444,0.7
"N00004222",335,63,5.3
"N00004223",261,1073,0.2
"N00004224",302,23,13.1
"N00004225",270,14,19.3
"N00004226",431,85,5.1
"N00004227",265,42,6.3
"N00004228",732,216,3.4
"N00004229",326,210,1.6
"N00004230",286,74,3.9
"N00004231",306,40,7.7
"N00004232",246,41,6
"N00004233",347,12,28.9
"N00004234",262,8,32.8
"N00004235",294,404,0.7
"N00004236",309,36,8.6
"N00004237",278,20,13.9
"N00004238",346,29,11.9
"N00004239",272,23,11.8
"N00004240",340,16,21.2
"N00004241",274,7,39.1
"N00004242",364,96,3.8
"N00004243",279,7,39.9
"N00004244",194,5,38.8
"N00004245",334,25,13.4
"N00004246",322,10,32.2
"N00004247",315,9,35
"N00004248",236,7,33.7
"N00004249",258,7,36.9
"N00004250",244,7,34.9
"N00004251",267,6,44.5
"N00004252",302,17,17.8
"N00004253",293,10,29.3
"N00004254",284,425,0.7
"N00004255",219,6,36.5
"N00004256",860,122,7
"N00004257",226,22,10.3
"N00004258",308,6,51.3
"N00004259",199,100,2
"N00004260",314,29,10.8
"N00004261",233,5,46.6
"N00004262",281,3,93.7
"N00004263",226,3,75.3
"N00004264",533,23,23.2
"N00004265",222,3,74
"N00004266",324,10,32.4
"N00004267",562,9,62.4
"N00004268",324,10,32.4
"N00004269",317,5,63.4
"N00004270",461,49,9.4
"N00004271",291,4,72.8
"N00004272",252,2,126
"N00004273",397,27,14.7
"N00004274",296,3,98.7
"N00004275",277,5,55.4
"N00004276",458,20,22.9
"N00004277",309,59,5.2
"N00004278",271,7,38.7
"N00004279",325,22,14.8
"N00004280",318,12,26.5
"N00004281",424,25,17
"N00004282",229,9,25.4
"N00004283",340,10,34
"N00004284",364,11,33.1
"N00004285",358,16,22.4
"N00004286",317,339,0.9
"N00004287",615,12,51.2
"N00004288",220,3,73.3
"N00004289",220,3,73.3
"N00004290",583,183,3.2
"N00004291",343,61,5.6
"N00004292",204,3,68
"N00004293",236,20,11.8
"N00004294",1013,55,18.4
"N00004295",271,31,8.7
"N00004296",348,15,23.2
"N00004297",329,9,36.6
"N00004298",391,13,30.1
"N00004299",540,17,31.8
"N00004300",175,29,6
"N00004301",362,18,20.1
"N00004302",430,30,14.3
"N00004303",270,6,45
"N00004304",308,8,38.5
"N00004305",253,5,50.6
"N00004306",390,7,55.7
"N00004307",254,4,63.5
"N00004308",262,7,37.4
"N00004309",235,6,39.2
"N00004310",243,5,48.6
"N00004311",215,3,71.7
"N00004312",304,4,76
"N00004313",323,4,80.8
"N00004314",616,13,47.4
"N00004315",240,4,60
"N00004316",285,5,57
"N00004317",269,4,67.2
"N00004318",256,3,85.3
"N00004319",285,8,35.6
"N00004320",362,7,51.7
"N00004321",650,50,13
"N00004322",324,6,54
"N00004323",362,12,30.2
"N00004324",247,6,41.2
"N00004325",271,7,38.7
"N00004326",287,8,35.9
"N00004327",274,7,39.1
"N00004328",290,6,48.3
"N00004329",274,3,91.3
"N00004330",290,7,41.4
"N00004331",299,5,59.8
"N00004332",331,6,55.2
"N00004333",257,9,28.6
"N00004334",231,4,57.8
"N00004335",220,4,55
"N00004336",318,3,106
"N00004337",249,7,35.6
"N00004338",369,688,0.5
"N00004339",539,1496,0.4
"N00004340",440,1788,0.2
"N00004341",433,1449,0.3
"N00004342",727,679,1.1
"N00004343",269,9,29.9
"N00004344",273,18,15.2
"N00004345",438,29,15.1
"N00004346",378,54,7
"N00004347",459,45,10.2
"N00004348",214,13,16.5
"N00004349",252,4,63
"N00004350",1152,2462,0.5
"N00004351",539,1351,0.4
"N00004352",607,1258,0.5
"N00004353",492,1663,0.3
"N00004354",387,2031,0.2
"N00004355",353,12,29.4
"N00004356",286,22,13
"N00004357",1457,62,23.5
"N00004358",298,9,33.1
"N00004359",1095,114,9.6
"N00004360",494,42,11.8
"N00004361",505,37,13.6
"N00004362",676,63,10.7
"N00004363",472,1613,0.3
"N00004364",418,1228,0.3
"N00004365",548,214,2.6
"N00004366",268,25,10.7
"N00004367",688,945,0.7
"N00004368",494,2200,0.2
"N00004369",403,670,0.6
"N00004370",601,746,0.8
"N00004371",442,1080,0.4
"N00004372",486,1228,0.4
"N00004373",490,1354,0.4
"N00004374",469,7087,0.1
"N00004375",849,713,1.2
"N00004376",448,2323,0.2
"N00004377",465,3192,0.1
"N00004378",211,8,26.4
"N00004379",267,6,44.5
"N00004380",310,29,10.7
"N00004381",292,18,16.2
"N00004382",438,147,3
"N00004383",275,9,30.6
"N00004384",251,14,17.9
"N00004385",271,172,1.6
"N00004386",438,1952,0.2
"N00004387",348,1171,0.3
"N00004388",427,1343,0.3
"N00004389",490,2240,0.2
"N00004390",439,2723,0.2
"N00004391",497,2158,0.2
"N00004392",352,167,2.1
"N00004393",314,113,2.8
"N00004394",205,10,20.5
"N00004395",232,60,3.9
"N00004396",446,1369,0.3
"N00004397",342,416,0.8
"N00004398",539,3398,0.2
"N00004399",672,2773,0.2
"N00004400",531,1511,0.4
"N00004401",752,947,0.8
"N00004402",1134,40,28.4
"N00004403",354,13,27.2
"N00004404",709,166,4.3
"N00004405",636,23,27.7
"N00004406",421,12,35.1
"N00004407",344,21,16.4
"N00004408",317,23,13.8
"N00004409",450,34,13.2
"N00004410",656,92,7.1
"N00004411",476,21,22.7
"N00004412",432,15,28.8
"N00004413",210,26,8.1
"N00004414",154,55,2.8
"N00004415",1041,68,15.3
"N00004416",628,36,17.4
"N00004417",506,1232,0.4
"N00004418",517,1897,0.3
"N00004419",468,1286,0.4
"N00004420",527,1744,0.3
"N00004421",374,986,0.4
"N00004422",493,2288,0.2
"N00004423",466,2999,0.2
"N00004424",400,2710,0.1
"N00004425",513,1286,0.4
"N00004426",478,8198,0.1
"N00004427",397,602,0.7
"N00004428",394,1377,0.3
"N00004429",539,1816,0.3
"N00004430",539,2123,0.3
"N00004431",505,1944,0.3
"N00004432",130,12,10.8
"N00004433",610,39,15.6
"N00004434",412,33,12.5
"N00004435",344,86,4
"N00004436",377,341,1.1
"N00004437",317,724,0.4
"N00004438",548,2839,0.2
"N00004439",561,3292,0.2
"N00004440",527,1239,0.4
"N00004441",550,1829,0.3
"N00004442",545,2613,0.2
"N00004443",612,2229,0.3
"N00004444",328,266,1.2
"N00004445",405,1464,0.3
"N00004446",448,34,13.2
"N00004447",359,89,4
"N00004448",489,699,0.7
"N00004449",439,352,1.2
"N00004450",388,924,0.4
"N00004451",637,2561,0.2
"N00004452",298,6,49.7
"N00004453",322,16,20.1
"N00004454",300,11,27.3
"N00004455",309,4,77.2
"N00004456",298,5,59.6
"N00004457",300,14,21.4
"N00004458",311,147,2.1
"N00004459",861,302,2.9
"N00004460",243,7,34.7
"N00004461",395,77,5.1
"N00004462",299,8,37.4
"N00004463",461,1749,0.3
"N00004464",374,543,0.7
"N00004465",490,801,0.6
"N00004466",413,1783,0.2
"N00004467",426,1992,0.2
"N00004468",506,2091,0.2
"N00004469",378,280,1.4
"N00004470",299,72,4.2
"N00004471",394,1239,0.3
"N00004472",751,6288,0.1
"N00004473",365,1534,0.2
"N00004474",865,26,33.3
"N00004475",267,9,29.7
"N00004476",266,33,8.1
"N00004477",316,20,15.8
"N00004478",562,2119,0.3
"N00004479",536,302,1.8
"N00004480",471,318,1.5
"N00004481",565,977,0.6
"N00004482",300,54,5.6
"N00004483",373,38,9.8
"N00004484",611,1016,0.6
"N00004485",409,10126,0
"N00004486",333,32,10.4
"N00004487",447,2018,0.2
"N00004488",446,1815,0.2
"N00004489",347,2076,0.2
"N00004490",511,1387,0.4
"N00004491",376,35,10.7
"N00004492",332,487,0.7
"N00004493",411,2791,0.1
"N00004494",300,13,23.1
"N00004495",339,6,56.5
"N00004496",906,239,3.8
"N00004497",380,61,6.2
"N00004498",1524,141,10.8
"N00004499",197,9,21.9
"N00004500",172,14,12.3
"N00004501",444,3691,0.1
"N00004502",328,8372,0
"N00004503",411,3633,0.1
"N00004504",265,691,0.4
"N00004505",413,2003,0.2
"N00004506",362,2122,0.2
"N00004507",285,9,31.7
"N00004508",671,202,3.3
"N00004509",275,43,6.4
"N00004510",322,32,10.1
"N00004511",225,3,75
"N00004512",412,408,1
"N00004513",434,531,0.8
"N00004514",617,1162,0.5
"N00004515",395,1401,0.3
"N00004516",391,1081,0.4
"N00004517",410,2137,0.2
"N00004518",286,44,6.5
"N00004519",340,5,68
"N00004520",1202,47,25.6
"N00004521",334,22,15.2
"N00004522",337,24,14
"N00004523",378,29,13
"N00004524",253,16,15.8
"N00004525",388,26,14.9
"N00004526",420,1977,0.2
"N00004527",338,673,0.5
"N00004528",478,3031,0.2
"N00004529",292,1421,0.2
"N00004530",357,706,0.5
"N00004531",403,340,1.2
"N00004532",399,28,14.2
"N00004533",304,5,60.8
"N00004534",1208,24,50.3
"N00004535",839,53,15.8
"N00004536",290,7,41.4
"N00004537",222,7,31.7
