"Geography_Code","NM_1508_1_0","NM_1508_1_1","NM_1508_1_2","NM_1508_1_3","NM_1508_1_4","NM_1508_1_5","NM_1508_1_6"
"N00003464",147,2,63,62,15,5,252
"N00003465",117,20,55,29,12,1,153
"N00003466",119,10,42,56,8,3,192
"N00003467",220,13,93,86,21,7,357
"N00003468",123,5,60,49,9,0,185
"N00003469",136,12,53,58,11,2,210
"N00003470",133,7,45,55,19,7,243
"N00003471",112,26,46,32,3,5,142
"N00003472",128,4,59,45,14,6,220
"N00003473",129,16,36,55,16,6,218
"N00003474",166,11,59,71,19,6,285
"N00003475",376,20,104,197,38,17,688
"N00003476",263,9,99,113,27,15,470
"N00003477",220,32,109,63,14,2,290
"N00003478",294,15,111,130,31,7,494
"N00003479",286,8,102,140,25,11,505
"N00003480",117,36,62,16,3,0,103
"N00003481",70,4,33,30,2,1,103
"N00003482",122,22,67,24,7,2,144
"N00003483",161,73,67,19,2,0,111
"N00003484",123,38,67,17,1,0,104
"N00003485",114,37,58,19,0,0,96
"N00003486",143,55,68,17,1,2,113
"N00003487",153,78,56,16,1,2,99
"N00003488",121,63,48,10,0,0,68
"N00003489",302,156,123,22,0,1,172
"N00003490",97,44,43,7,2,1,67
"N00003491",249,126,102,17,3,1,150
"N00003492",117,47,56,10,3,1,90
"N00003493",245,102,126,13,2,2,166
"N00003494",261,43,125,70,20,3,337
"N00003495",138,7,67,54,10,0,205
"N00003496",207,61,100,38,8,0,200
"N00003497",216,110,82,19,4,1,136
"N00003498",119,43,55,17,2,2,104
"N00003499",104,32,61,9,1,1,86
"N00003500",130,20,74,33,3,0,149
"N00003501",122,43,54,19,5,1,111
"N00003502",131,57,64,8,0,2,89
"N00003503",143,40,68,34,1,0,139
"N00003504",128,4,79,36,6,3,181
"N00003505",101,39,54,8,0,0,70
"N00003506",169,74,75,13,6,1,123
"N00003507",107,53,37,14,2,1,75
"N00003508",119,51,50,17,0,1,88
"N00003509",119,20,55,32,11,1,156
"N00003510",120,39,57,20,3,1,118
"N00003511",99,33,41,19,5,1,98
"N00003512",120,46,59,14,1,0,90
"N00003513",218,89,97,27,5,0,166
"N00003514",241,113,95,29,4,0,165
"N00003515",92,38,37,13,3,1,76
"N00003516",126,68,47,10,1,0,70
"N00003517",246,117,106,21,0,2,162
"N00003518",116,60,52,3,1,0,61
"N00003519",87,46,33,8,0,0,49
"N00003520",123,64,51,6,2,0,69
"N00003521",120,16,65,29,5,5,159
"N00003522",146,22,62,51,10,1,198
"N00003523",146,6,61,63,15,1,236
"N00003524",449,22,215,166,39,7,693
"N00003525",134,15,64,44,8,3,188
"N00003526",130,12,66,46,6,0,176
"N00003527",159,10,56,59,25,9,288
"N00003528",280,18,90,106,38,28,534
"N00003529",136,14,41,47,29,5,246
"N00003530",138,6,38,54,26,14,285
"N00003531",125,13,44,47,14,7,212
"N00003532",143,13,42,54,25,9,267
"N00003533",196,24,85,60,21,6,293
"N00003534",109,25,41,33,7,3,141
"N00003535",141,12,42,43,24,20,285
"N00003536",149,12,47,51,29,10,280
"N00003537",119,37,53,23,4,2,128
"N00003538",156,18,53,61,16,8,260
"N00003539",113,3,47,53,8,2,185
"N00003540",109,27,45,34,2,1,123
"N00003541",115,25,56,28,3,3,139
"N00003542",108,38,50,18,2,0,92
"N00003543",192,16,81,77,11,7,304
"N00003544",121,4,58,40,15,4,200
"N00003545",138,8,48,51,18,13,265
"N00003546",123,16,54,41,7,5,179
"N00003547",230,11,95,92,17,15,402
"N00003548",631,120,264,181,48,18,844
"N00003549",157,9,52,51,18,27,326
"N00003550",145,4,46,65,20,10,281
"N00003551",169,20,69,63,8,9,257
"N00003552",178,38,80,41,17,2,222
"N00003553",119,10,44,52,8,5,194
"N00003554",91,31,39,18,2,1,85
"N00003555",157,64,65,21,6,1,135
"N00003556",270,105,121,38,6,0,215
"N00003557",122,43,58,14,5,2,109
"N00003558",154,19,39,66,17,13,278
"N00003559",184,24,67,75,11,7,282
"N00003560",157,11,43,70,15,18,313
"N00003561",134,5,38,55,26,10,271
"N00003562",135,8,40,60,19,8,250
"N00003563",150,19,52,53,16,10,252
"N00003564",127,5,52,43,15,12,242
"N00003565",143,6,40,56,31,10,294
"N00003566",165,13,58,68,13,13,291
"N00003567",155,14,43,63,25,10,285
"N00003568",134,15,43,52,19,5,228
"N00003569",147,7,36,64,24,16,311
"N00003570",153,13,51,53,18,18,294
"N00003571",111,24,38,31,11,7,163
"N00003572",154,9,44,65,21,15,300
"N00003573",134,10,44,49,14,17,257
"N00003574",152,10,47,54,25,16,299
"N00003575",147,15,32,62,17,21,308
"N00003576",153,9,47,67,12,18,298
"N00003577",139,11,54,55,12,7,233
"N00003578",157,13,40,57,29,18,328
"N00003579",150,14,51,53,14,18,282
"N00003580",128,8,43,53,14,10,239
"N00003581",232,31,111,78,9,3,310
"N00003582",199,38,79,59,16,7,274
"N00003583",252,77,80,78,11,6,296
"N00003584",117,41,58,10,5,3,105
"N00003585",123,37,50,29,5,2,133
"N00003586",133,47,61,19,4,2,120
"N00003587",141,4,41,61,23,12,288
"N00003588",170,4,50,87,19,10,325
"N00003589",177,27,63,51,18,18,298
"N00003590",171,10,39,75,27,20,361
"N00003591",163,14,54,61,19,15,302
"N00003592",123,16,52,34,12,9,202
"N00003593",171,14,48,69,25,15,324
"N00003594",323,37,139,118,22,7,470
"N00003595",130,17,55,41,12,5,194
"N00003596",118,11,44,43,14,6,200
"N00003597",156,8,47,64,23,14,305
"N00003598",129,8,40,64,15,2,221
"N00003599",152,27,65,42,12,6,209
"N00003600",137,42,60,25,6,4,149
"N00003601",134,11,56,52,10,5,212
"N00003602",144,31,83,23,6,1,151
"N00003603",124,18,56,38,11,1,169
"N00003604",154,51,69,29,3,2,144
"N00003605",133,74,46,9,2,2,78
"N00003606",118,6,44,38,21,9,222
"N00003607",174,9,67,75,16,7,297
"N00003608",170,20,78,59,12,1,236
"N00003609",127,41,63,13,7,3,122
"N00003610",122,45,42,26,8,1,122
"N00003611",119,45,44,26,3,1,109
"N00003612",142,8,42,63,10,19,276
"N00003613",161,22,55,58,18,8,258
"N00003614",152,6,53,70,17,6,271
"N00003615",128,30,45,34,10,9,183
"N00003616",125,15,47,42,15,6,201
"N00003617",125,26,54,33,8,4,160
"N00003618",138,16,33,47,23,19,282
"N00003619",136,19,42,42,22,11,240
"N00003620",168,16,64,70,10,8,270
"N00003621",146,15,49,59,15,8,245
"N00003622",166,13,42,79,14,18,317
"N00003623",112,29,55,22,3,3,120
"N00003624",228,21,78,86,30,13,395
"N00003625",156,56,50,33,12,5,175
"N00003626",141,7,70,45,14,5,223
"N00003627",147,36,76,30,5,0,151
"N00003628",151,38,73,31,9,0,162
"N00003629",105,25,45,26,8,1,128
"N00003630",276,59,123,65,22,7,349
"N00003631",99,35,43,17,3,1,90
"N00003632",134,24,59,39,10,2,177
"N00003633",117,66,41,10,0,0,61
"N00003634",136,26,70,33,2,5,163
"N00003635",113,7,45,46,11,4,188
"N00003636",124,11,37,53,15,8,231
"N00003637",140,18,62,42,14,4,210
"N00003638",166,17,76,57,8,8,247
"N00003639",130,23,53,42,6,6,180
"N00003640",133,40,72,15,4,2,122
"N00003641",168,10,57,72,20,9,304
"N00003642",139,21,62,35,14,7,208
"N00003643",132,27,47,38,15,5,190
"N00003644",126,9,59,38,13,7,203
"N00003645",203,56,78,48,15,6,248
"N00003646",179,17,68,63,22,9,298
"N00003647",258,39,133,68,11,7,333
"N00003648",157,15,58,63,10,11,260
"N00003649",143,14,43,53,16,17,273
"N00003650",154,10,69,55,15,5,244
"N00003651",123,20,63,25,10,5,163
"N00003652",218,20,75,76,28,19,396
"N00003653",137,21,63,38,9,6,193
"N00003654",101,46,35,17,2,1,79
"N00003655",113,58,39,13,1,2,77
"N00003656",185,33,80,68,4,0,228
"N00003657",165,68,66,23,6,2,138
"N00003658",188,26,71,60,24,7,295
"N00003659",145,20,68,45,7,5,199
"N00003660",147,25,65,43,10,4,197
"N00003661",161,42,79,32,7,1,168
"N00003662",110,42,54,11,3,0,85
"N00003663",106,39,46,16,4,1,94
"N00003664",194,27,114,47,2,4,231
"N00003665",177,10,95,57,10,5,261
"N00003666",183,38,72,60,7,6,237
"N00003667",138,13,50,51,12,12,245
"N00003668",146,25,50,47,12,12,239
"N00003669",144,14,52,48,18,12,262
"N00003670",135,22,43,44,13,13,233
"N00003671",117,42,52,18,1,4,108
"N00003672",118,19,50,40,6,3,162
"N00003673",107,21,51,26,5,4,134
"N00003674",141,17,51,53,14,6,225
"N00003675",125,31,54,25,8,7,159
"N00003676",132,49,63,15,4,1,109
"N00003677",125,56,54,7,5,3,95
"N00003678",144,59,60,17,5,3,121
"N00003679",132,57,50,22,3,0,103
"N00003680",123,56,53,11,3,0,84
"N00003681",185,89,70,21,3,2,129
"N00003682",144,94,40,6,4,0,64
"N00003683",156,49,73,26,4,4,158
"N00003684",124,44,55,22,3,0,108
"N00003685",131,22,62,38,9,0,165
"N00003686",137,49,57,21,9,1,130
"N00003687",161,25,65,46,17,8,243
"N00003688",149,41,70,30,7,1,155
"N00003689",138,66,60,10,2,0,86
"N00003690",172,14,60,68,20,10,301
"N00003691",141,16,43,52,19,11,252
"N00003692",143,16,54,53,10,10,236
"N00003693",149,26,57,47,11,8,223
"N00003694",156,10,48,61,22,15,302
"N00003695",147,11,77,31,19,9,237
"N00003696",144,22,42,44,22,14,259
"N00003697",135,15,42,54,16,8,237
"N00003698",208,21,66,84,29,8,355
"N00003699",134,5,58,48,18,5,229
"N00003700",134,21,37,51,16,9,229
"N00003701",177,3,57,85,17,15,343
"N00003702",239,8,71,119,27,14,452
"N00003703",185,6,59,100,14,6,327
"N00003704",152,16,66,48,16,6,238
"N00003705",170,34,76,44,10,6,224
"N00003706",193,29,82,70,8,4,264
"N00003707",157,9,52,62,21,13,295
"N00003708",164,8,63,57,24,12,306
"N00003709",143,21,73,33,12,4,192
"N00003710",161,32,78,38,9,4,198
"N00003711",165,11,52,78,14,10,298
"N00003712",147,21,66,46,12,2,203
"N00003713",157,38,79,37,1,2,164
"N00003714",157,57,76,15,6,3,138
"N00003715",122,38,58,17,5,4,123
"N00003716",150,38,81,24,6,1,153
"N00003717",144,66,53,22,3,0,106
"N00003718",487,63,190,175,42,17,735
"N00003719",150,11,61,67,9,2,230
"N00003720",143,7,69,41,16,10,243
"N00003721",170,18,66,62,11,13,288
"N00003722",152,12,63,51,18,8,254
"N00003723",135,18,48,46,11,12,223
"N00003724",136,14,52,48,13,9,229
"N00003725",118,22,60,30,3,3,141
"N00003726",148,11,66,47,16,8,244
"N00003727",147,37,66,37,6,1,162
"N00003728",120,14,53,36,13,4,183
"N00003729",150,28,65,40,10,7,206
"N00003730",133,11,50,49,9,14,237
"N00003731",126,22,49,27,11,17,206
"N00003732",299,105,143,32,14,5,271
"N00003733",139,44,69,22,1,3,128
"N00003734",134,39,60,26,8,1,140
"N00003735",124,68,43,10,3,0,72
"N00003736",128,48,61,18,1,0,100
"N00003737",174,47,91,31,5,0,168
"N00003738",120,54,48,16,1,1,87
"N00003739",153,28,100,20,4,1,156
"N00003740",106,34,47,20,5,0,102
"N00003741",114,61,46,5,0,2,64
"N00003742",133,52,68,8,2,3,102
"N00003743",165,12,64,61,18,10,283
"N00003744",128,15,70,32,10,1,168
"N00003745",152,15,49,63,18,7,259
"N00003746",111,7,49,39,12,4,180
"N00003747",122,14,58,37,8,5,177
"N00003748",137,16,65,41,10,5,199
"N00003749",179,9,83,70,13,4,278
"N00003750",158,6,61,81,6,4,257
"N00003751",187,12,79,68,16,12,312
"N00003752",145,5,61,65,7,7,246
"N00003753",181,42,80,48,7,4,213
"N00003754",128,17,46,46,14,5,205
"N00003755",162,21,68,55,12,6,244
"N00003756",113,60,39,9,4,1,74
"N00003757",112,24,48,30,7,3,142
"N00003758",207,32,97,65,9,4,272
"N00003759",140,35,70,26,6,3,153
"N00003760",121,34,66,20,1,0,109
"N00003761",136,13,40,71,9,3,222
"N00003762",160,6,32,82,29,11,328
"N00003763",156,10,49,70,19,8,281
"N00003764",178,9,48,83,22,16,357
"N00003765",134,10,48,47,18,11,241
"N00003766",145,9,34,74,15,13,283
"N00003767",145,7,42,51,32,13,295
"N00003768",216,17,107,67,17,8,328
"N00003769",132,31,59,34,7,1,152
"N00003770",182,59,100,18,3,2,155
"N00003771",188,31,91,56,8,2,235
"N00003772",113,63,40,8,2,0,62
"N00003773",142,50,64,24,1,3,128
"N00003774",122,20,53,37,9,3,167
"N00003775",192,14,67,81,17,13,333
"N00003776",140,37,72,24,6,1,142
"N00003777",111,39,57,11,4,0,91
"N00003778",167,75,75,15,2,0,111
"N00003779",137,84,46,7,0,0,60
"N00003780",117,15,66,30,4,2,146
"N00003781",135,35,52,35,7,6,172
"N00003782",193,21,84,67,15,6,290
"N00003783",140,48,65,22,5,0,124
"N00003784",152,20,54,48,22,8,253
"N00003785",163,15,38,78,20,12,307
"N00003786",159,11,70,65,7,6,245
"N00003787",135,8,54,45,22,6,235
"N00003788",155,27,98,21,6,3,171
"N00003789",140,14,50,52,17,7,239
"N00003790",139,29,73,26,9,2,161
"N00003791",251,28,99,97,18,9,384
"N00003792",122,32,55,31,2,2,131
"N00003793",202,15,59,80,29,19,397
"N00003794",144,35,64,31,8,6,175
"N00003795",146,8,47,61,21,9,269
"N00003796",199,14,63,91,17,14,360
"N00003797",177,32,76,49,15,5,245
"N00003798",169,26,86,40,11,6,224
"N00003799",126,16,62,32,11,5,184
"N00003800",153,17,62,46,15,13,255
"N00003801",174,47,73,34,13,7,208
"N00003802",107,12,44,40,10,1,158
"N00003803",145,24,72,31,10,8,204
"N00003804",140,13,48,48,18,13,252
"N00003805",117,29,51,25,9,3,140
"N00003806",169,60,71,28,7,3,160
"N00003807",128,52,54,20,1,1,101
"N00003808",143,53,56,28,5,1,131
"N00003809",147,16,82,37,8,4,196
"N00003810",109,49,50,7,2,1,74
"N00003811",141,16,63,42,14,6,218
"N00003812",127,30,68,16,11,2,142
"N00003813",127,21,60,32,6,8,177
"N00003814",151,28,69,41,10,3,195
"N00003815",227,41,118,64,4,0,258
"N00003816",143,40,75,22,3,3,140
"N00003817",149,13,41,72,12,11,268
"N00003818",156,13,64,46,16,17,302
"N00003819",135,15,55,43,14,8,217
"N00003820",179,7,59,80,22,11,337
"N00003821",139,20,55,35,19,10,229
"N00003822",167,17,46,64,21,19,333
"N00003823",190,14,67,78,16,15,338
"N00003824",226,20,53,100,38,15,429
"N00003825",325,32,148,121,16,8,475
"N00003826",201,12,60,96,22,11,364
"N00003827",311,21,88,131,38,33,610
"N00003828",139,9,36,60,23,11,273
"N00003829",150,8,51,62,18,11,275
"N00003830",166,19,50,73,17,7,280
"N00003831",125,32,51,32,7,3,150
"N00003832",183,15,64,79,16,9,316
"N00003833",193,56,87,37,8,5,208
"N00003834",157,46,68,31,8,4,172
"N00003835",243,64,102,61,13,3,275
"N00003836",147,17,72,40,15,3,212
"N00003837",113,10,41,47,13,2,183
"N00003838",179,33,96,40,6,4,213
"N00003839",132,16,42,47,21,6,224
"N00003840",152,11,52,66,14,9,265
"N00003841",114,28,57,23,6,0,121
"N00003842",165,12,75,64,12,2,248
"N00003843",130,42,44,36,5,3,143
"N00003844",182,10,58,83,22,9,331
"N00003845",121,23,53,35,9,1,154
"N00003846",294,126,125,37,4,2,220
"N00003847",114,35,55,19,3,2,111
"N00003848",138,38,66,28,4,2,144
"N00003849",181,20,63,71,16,11,303
"N00003850",143,18,61,42,13,9,225
"N00003851",149,14,54,55,19,7,251
"N00003852",141,40,65,31,3,2,145
"N00003853",167,9,75,68,11,4,260
"N00003854",137,8,41,57,20,11,270
"N00003855",150,6,57,56,17,14,277
"N00003856",159,19,58,58,16,8,258
"N00003857",169,17,58,68,18,8,286
"N00003858",159,14,59,50,28,8,275
"N00003859",179,45,75,46,10,3,209
"N00003860",360,41,140,149,20,10,544
"N00003861",169,12,55,68,21,13,307
"N00003862",136,8,41,57,18,12,262
"N00003863",117,69,40,7,0,1,58
"N00003864",130,35,58,32,4,1,138
"N00003865",100,58,26,8,6,2,68
"N00003866",147,56,71,17,2,1,115
"N00003867",276,61,144,51,14,6,312
"N00003868",142,51,71,15,3,2,119
"N00003869",445,132,202,86,20,5,455
"N00003870",117,53,51,10,2,1,84
"N00003871",239,12,77,124,14,12,418
"N00003872",129,63,54,11,1,0,79
"N00003873",413,145,186,62,13,7,377
"N00003874",173,8,50,82,19,14,333
"N00003875",140,23,66,39,7,5,185
"N00003876",167,8,43,77,22,17,339
"N00003877",129,18,43,50,10,8,206
"N00003878",142,12,37,51,23,19,295
"N00003879",147,7,42,68,16,14,284
"N00003880",173,18,73,67,11,4,258
"N00003881",149,4,35,86,13,11,297
"N00003882",125,7,75,35,5,3,172
"N00003883",299,28,141,97,28,5,439
"N00003884",289,56,160,56,15,2,327
"N00003885",119,15,69,26,8,1,149
"N00003886",117,25,66,20,6,0,124
"N00003887",254,86,115,34,12,7,253
"N00003888",98,12,39,34,10,3,151
"N00003889",157,38,72,34,8,5,186
"N00003890",127,49,58,18,1,1,102
"N00003891",136,35,74,25,2,0,130
"N00003892",123,37,67,16,2,1,109
"N00003893",116,28,67,19,2,0,111
"N00003894",122,40,51,27,2,2,120
"N00003895",124,35,68,21,0,0,110
"N00003896",381,175,143,52,8,3,286
"N00003897",103,45,34,17,7,0,89
"N00003898",127,5,33,73,14,2,230
"N00003899",131,11,27,78,14,1,229
"N00003900",132,46,60,21,3,2,120
"N00003901",116,54,51,10,1,0,74
"N00003902",130,14,52,50,10,4,198
"N00003903",211,7,61,120,18,5,375
"N00003904",202,19,92,66,19,6,308
"N00003905",153,69,66,18,0,0,102
"N00003906",111,42,50,16,3,0,91
"N00003907",136,22,70,31,10,3,175
"N00003908",110,51,47,12,0,0,71
"N00003909",144,40,66,33,4,1,149
"N00003910",113,27,55,25,4,2,125
"N00003911",507,48,201,220,30,8,766
"N00003912",188,14,83,77,8,6,285
"N00003913",121,44,60,12,4,1,100
"N00003914",130,14,62,43,8,3,184
"N00003915",122,35,68,16,2,1,110
"N00003916",129,6,60,55,7,1,195
"N00003917",112,19,62,30,1,0,125
"N00003918",121,35,72,12,2,0,102
"N00003919",122,8,61,47,4,2,175
"N00003920",118,8,62,39,7,2,169
"N00003921",121,9,62,45,4,1,168
"N00003922",123,11,67,39,5,1,164
"N00003923",119,8,60,37,14,0,176
"N00003924",127,25,65,32,5,0,144
"N00003925",114,11,68,27,6,2,148
"N00003926",109,9,37,42,14,7,192
"N00003927",111,3,52,37,14,5,188
"N00003928",204,63,89,37,13,2,211
"N00003929",113,20,57,28,6,2,139
"N00003930",137,21,69,42,5,0,168
"N00003931",123,48,61,13,1,0,90
"N00003932",150,13,60,61,9,7,238
"N00003933",314,13,97,141,36,27,608
"N00003934",116,6,27,49,23,11,244
"N00003935",136,11,35,64,18,8,249
"N00003936",358,24,135,171,24,4,568
"N00003937",124,5,33,61,21,4,236
"N00003938",113,7,50,41,11,4,182
"N00003939",140,7,40,60,26,7,271
"N00003940",128,9,47,47,16,9,225
"N00003941",138,7,46,45,25,15,276
"N00003942",158,7,52,82,15,2,270
"N00003943",284,39,131,88,19,7,398
"N00003944",131,10,52,49,16,4,214
"N00003945",122,12,55,38,12,5,187
"N00003946",156,7,40,94,13,2,276
"N00003947",232,12,108,96,11,5,357
"N00003948",123,15,58,40,7,3,171
"N00003949",120,12,59,47,2,0,159
"N00003950",113,14,51,38,10,0,157
"N00003951",109,16,61,24,4,4,138
"N00003952",114,16,61,31,4,2,146
"N00003953",111,11,61,30,8,1,149
"N00003954",116,34,55,21,6,0,115
"N00003955",114,16,56,33,8,1,153
"N00003956",117,11,58,41,4,3,166
"N00003957",108,54,40,8,6,0,74
"N00003958",240,93,118,22,6,1,186
"N00003959",119,31,59,25,2,2,123
"N00003960",129,16,74,29,6,4,169
"N00003961",130,16,72,32,9,1,167
"N00003962",261,28,102,98,28,5,402
"N00003963",124,10,67,42,4,1,167
"N00003964",135,35,67,26,4,3,143
"N00003965",154,12,76,50,12,4,228
"N00003966",135,45,74,10,6,0,112
"N00003967",110,1,25,61,16,7,224
"N00003968",119,33,56,23,6,1,124
"N00003969",120,25,63,26,5,1,134
"N00003970",139,30,77,29,2,1,146
"N00003971",123,26,64,30,3,0,133
"N00003972",141,46,71,16,8,0,127
"N00003973",124,7,46,48,18,5,218
"N00003974",198,8,65,102,14,9,351
"N00003975",130,9,71,34,15,1,188
"N00003976",126,9,72,39,5,1,169
"N00003977",107,14,38,45,9,1,159
"N00003978",139,15,68,44,8,4,198
"N00003979",137,26,75,30,5,1,154
"N00003980",145,10,62,54,16,3,230
"N00003981",115,35,59,17,4,0,105
"N00003982",117,46,57,12,2,0,87
"N00003983",118,42,57,17,1,1,99
"N00003984",133,48,55,25,4,1,121
"N00003985",120,61,43,11,5,0,80
"N00003986",123,61,53,8,1,0,72
"N00003987",123,67,47,8,1,0,66
"N00003988",130,61,52,17,0,0,86
"N00003989",121,78,40,3,0,0,46
"N00003990",177,17,61,81,14,4,281
"N00003991",140,52,53,30,3,2,130
"N00003992",154,17,64,55,15,3,231
"N00003993",158,10,67,65,15,1,246
"N00003994",123,1,33,67,19,3,237
"N00003995",140,11,39,51,19,20,287
"N00003996",147,32,51,56,5,3,191
"N00003997",128,2,45,66,8,7,232
"N00003998",127,7,46,60,12,2,210
"N00003999",139,6,48,73,9,3,233
"N00004000",152,81,53,17,0,1,91
"N00004001",125,53,52,18,0,2,96
"N00004002",160,85,65,8,0,2,89
"N00004003",184,65,97,19,3,0,144
"N00004004",114,56,43,14,1,0,74
"N00004005",95,49,36,9,1,0,57
"N00004006",110,45,49,15,1,0,82
"N00004007",103,49,39,12,3,0,72
"N00004008",146,13,75,51,6,1,199
"N00004009",126,14,67,35,7,3,170
"N00004010",144,21,75,40,5,3,182
"N00004011",183,31,103,46,1,2,206
"N00004012",124,18,63,33,9,1,160
"N00004013",118,11,68,32,2,5,159
"N00004014",124,8,50,52,10,4,200
"N00004015",113,12,55,37,8,1,158
"N00004016",151,17,79,41,10,4,207
"N00004017",108,26,47,27,7,1,126
"N00004018",123,25,60,31,5,2,145
"N00004019",118,20,54,39,4,1,148
"N00004020",143,26,75,30,11,1,172
"N00004021",129,20,68,35,5,1,157
"N00004022",151,79,54,15,3,0,93
"N00004023",119,24,70,20,5,0,125
"N00004024",126,44,62,18,2,0,104
"N00004025",243,100,116,25,2,0,172
"N00004026",126,9,58,49,8,2,188
"N00004027",130,16,68,33,10,3,178
"N00004028",118,12,69,35,2,0,145
"N00004029",123,9,66,33,13,2,179
"N00004030",129,21,69,35,2,2,155
"N00004031",127,60,53,13,1,0,82
"N00004032",115,42,53,18,2,0,95
"N00004033",123,40,69,11,3,0,100
"N00004034",119,40,52,25,1,1,109
"N00004035",128,16,76,27,8,1,158
"N00004036",117,31,61,24,1,0,112
"N00004037",138,43,70,23,2,0,122
"N00004038",123,36,66,16,4,1,114
"N00004039",124,17,67,36,3,1,153
"N00004040",121,20,58,34,8,1,154
"N00004041",130,19,77,26,6,2,155
"N00004042",220,11,96,87,22,4,352
"N00004043",129,9,57,53,7,3,198
"N00004044",133,26,63,34,8,2,164
"N00004045",147,26,70,47,3,1,177
"N00004046",125,36,66,16,3,4,123
"N00004047",333,4,75,206,34,14,650
"N00004048",151,4,32,93,15,7,291
"N00004049",177,7,55,101,11,3,302
"N00004050",351,23,119,169,30,10,588
"N00004051",306,5,67,165,52,17,628
"N00004052",132,6,44,68,10,4,226
"N00004053",121,13,44,41,16,7,206
"N00004054",183,9,85,64,19,6,294
"N00004055",104,26,49,20,8,1,121
"N00004056",138,6,39,66,21,6,264
"N00004057",134,5,36,66,14,13,267
"N00004058",447,22,169,209,33,14,752
"N00004059",544,23,211,279,24,7,873
"N00004060",459,32,232,178,12,5,644
"N00004061",195,9,81,93,8,4,307
"N00004062",143,2,31,69,30,11,304
"N00004063",306,17,115,136,32,6,507
"N00004064",200,4,53,108,29,6,383
"N00004065",124,64,49,9,2,0,73
"N00004066",125,40,63,18,4,0,111
"N00004067",116,59,47,8,2,0,69
"N00004068",127,49,51,24,3,0,108
"N00004069",109,57,40,11,1,0,65
"N00004070",110,39,59,11,1,0,84
"N00004071",135,57,66,11,1,0,91
"N00004072",119,38,61,20,0,0,101
"N00004073",373,41,169,136,22,5,527
"N00004074",143,29,83,31,0,0,145
"N00004075",147,8,54,55,23,7,262
"N00004076",128,35,53,35,2,3,142
"N00004077",131,14,72,39,5,1,169
"N00004078",132,29,77,20,6,0,135
"N00004079",133,32,67,23,11,0,146
"N00004080",129,50,60,13,6,0,104
"N00004081",129,34,61,26,6,2,139
"N00004082",165,38,101,22,3,1,158
"N00004083",134,52,64,14,3,1,105
"N00004084",136,12,63,42,16,3,207
"N00004085",396,110,177,88,17,4,423
"N00004086",126,66,55,3,2,0,67
"N00004087",231,25,117,77,8,4,311
"N00004088",149,17,57,60,8,7,231
"N00004089",121,10,50,53,5,3,183
"N00004090",152,10,53,68,17,4,260
"N00004091",144,14,63,53,11,3,216
"N00004092",132,27,76,25,4,0,138
"N00004093",211,61,123,23,4,0,181
"N00004094",228,75,99,48,6,0,213
"N00004095",123,58,53,8,4,0,81
"N00004096",119,61,42,14,2,0,76
"N00004097",202,79,93,27,3,0,156
"N00004098",138,77,52,7,2,0,72
"N00004099",269,76,139,49,4,1,253
"N00004100",156,91,51,12,2,0,81
"N00004101",124,59,55,9,1,0,76
"N00004102",155,59,73,21,1,1,122
"N00004103",113,67,38,6,1,1,57
"N00004104",91,35,37,17,2,0,77
"N00004105",153,78,72,3,0,0,78
"N00004106",137,78,48,10,1,0,71
"N00004107",111,38,53,17,3,0,96
"N00004108",127,64,49,13,1,0,78
"N00004109",126,40,62,22,2,0,112
"N00004110",134,11,77,39,5,2,178
"N00004111",133,4,39,59,23,8,260
"N00004112",142,2,26,79,29,6,299
"N00004113",224,4,53,130,31,6,432
"N00004114",117,9,49,49,8,2,180
"N00004115",127,6,41,68,11,1,214
"N00004116",215,2,49,118,37,9,434
"N00004117",149,2,27,88,23,9,312
"N00004118",122,7,56,48,9,2,189
"N00004119",127,9,60,46,8,4,197
"N00004120",100,25,39,30,4,2,120
"N00004121",129,7,55,55,9,3,204
"N00004122",130,4,41,70,14,1,228
"N00004123",152,14,54,64,15,5,248
"N00004124",132,20,55,47,10,0,179
"N00004125",142,10,72,52,8,0,200
"N00004126",125,19,53,48,4,1,165
"N00004127",131,21,42,55,11,2,194
"N00004128",144,6,58,59,14,7,248
"N00004129",119,7,43,56,11,2,197
"N00004130",121,13,44,57,5,2,181
"N00004131",127,8,54,57,7,1,193
"N00004132",129,9,52,49,17,2,209
"N00004133",122,12,49,46,15,0,186
"N00004134",120,9,49,39,17,6,202
"N00004135",132,12,61,40,17,2,200
"N00004136",146,2,32,75,32,5,300
"N00004137",140,3,36,70,22,9,283
"N00004138",141,11,59,64,6,1,209
"N00004139",262,12,90,117,35,8,468
"N00004140",149,4,49,71,19,6,275
"N00004141",129,14,67,33,10,5,184
"N00004142",123,6,61,44,9,3,189
"N00004143",124,4,55,48,12,5,208
"N00004144",238,33,113,73,13,6,325
"N00004145",121,11,58,39,10,3,178
"N00004146",130,5,51,64,8,2,211
"N00004147",126,10,60,50,3,3,183
"N00004148",117,62,49,5,0,1,63
"N00004149",124,4,73,40,6,1,175
"N00004150",241,62,119,51,7,2,250
"N00004151",130,20,65,40,3,2,166
"N00004152",123,37,73,8,4,1,105
"N00004153",142,13,61,49,16,3,219
"N00004154",110,12,44,42,9,3,168
"N00004155",143,54,58,25,5,1,127
"N00004156",108,49,44,15,0,0,74
"N00004157",187,17,91,53,21,5,282
"N00004158",178,7,86,68,16,1,275
"N00004159",66,26,26,9,3,2,61
