"Geography_Code","NM_1555_1_0","NM_1555_1_1","NM_1555_1_2","NM_1555_1_3","NM_1555_1_4","NM_1555_1_5"
"N00003090",139,94,28,12,5,0
"N00003091",142,99,33,6,4,0
"N00003092",98,62,20,15,1,0
"N00003093",181,152,21,5,3,0
"N00003094",114,104,8,2,0,0
"N00003095",132,107,17,7,1,0
"N00003096",122,87,16,15,4,0
"N00003097",199,188,7,4,0,0
"N00003098",265,98,83,55,18,11
"N00003099",116,71,23,17,3,2
"N00003100",140,87,34,15,3,1
"N00003101",115,50,24,29,9,3
"N00003102",118,85,19,11,3,0
"N00003103",127,81,16,22,8,0
"N00003104",89,60,15,12,0,2
"N00003105",238,62,61,86,24,5
"N00003106",106,45,42,17,2,0
"N00003107",140,30,57,42,7,4
"N00003108",99,51,21,20,6,1
"N00003109",120,76,29,9,4,2
"N00003110",115,61,26,18,10,0
"N00003111",95,51,24,18,1,1
"N00003112",107,56,25,20,5,1
"N00003113",114,61,20,27,5,1
"N00003114",158,64,62,27,3,2
"N00003115",109,54,32,19,3,1
"N00003116",114,80,16,14,3,1
"N00003117",120,65,35,18,2,0
"N00003118",116,29,35,41,10,1
"N00003119",110,56,27,18,7,2
"N00003120",128,101,17,8,2,0
"N00003121",129,101,19,4,4,1
"N00003122",121,91,18,12,0,0
"N00003123",128,100,17,8,3,0
"N00003124",141,62,32,27,16,4
"N00003125",118,68,24,17,5,4
"N00003126",154,119,24,6,4,1
"N00003127",147,107,26,8,6,0
"N00003128",134,52,45,29,7,1
"N00003129",122,108,10,3,1,0
"N00003130",118,89,21,6,2,0
"N00003131",277,223,26,18,5,5
"N00003132",125,97,21,6,1,0
"N00003133",152,114,24,11,2,1
"N00003134",134,52,51,25,6,0
"N00003135",65,25,23,15,1,1
"N00003136",168,95,46,20,6,1
"N00003137",114,75,28,8,2,1
"N00003138",125,85,23,13,3,1
"N00003139",160,123,27,7,2,1
"N00003140",134,100,20,10,3,1
"N00003141",149,121,19,7,1,1
"N00003142",337,243,61,29,3,1
"N00003143",126,65,26,29,6,0
"N00003144",125,89,28,6,2,0
"N00003145",549,276,183,73,13,4
"N00003146",155,79,51,21,4,0
"N00003147",342,269,47,20,5,1
"N00003148",116,87,21,4,3,1
"N00003149",204,145,43,14,2,0
"N00003150",130,103,21,5,0,1
"N00003151",130,61,44,17,7,1
"N00003152",157,124,21,7,4,1
"N00003153",129,110,10,4,4,1
"N00003154",133,112,18,1,2,0
"N00003155",125,53,41,25,6,0
"N00003156",115,60,32,12,8,3
"N00003157",113,57,38,10,7,1
"N00003158",124,65,41,13,4,1
"N00003159",165,104,37,17,3,4
"N00003160",119,52,37,24,4,2
"N00003161",495,383,72,29,11,0
"N00003162",358,175,104,58,16,5
"N00003163",169,135,13,13,6,2
"N00003164",181,133,27,18,2,1
"N00003165",114,68,20,14,8,4
"N00003166",185,144,25,8,5,3
"N00003167",106,87,13,5,1,0
"N00003168",138,83,26,20,9,0
"N00003169",122,68,26,22,2,4
"N00003170",281,145,81,33,13,9
"N00003171",116,44,29,25,11,7
"N00003172",117,36,38,32,9,2
"N00003173",119,63,23,22,9,2
"N00003174",120,32,45,28,13,2
"N00003175",145,68,45,23,7,2
"N00003176",156,101,38,10,5,2
"N00003177",237,97,72,40,21,7
"N00003178",117,70,23,17,5,2
"N00003179",242,135,45,38,20,4
"N00003180",107,70,23,11,2,1
"N00003181",118,85,21,10,1,1
"N00003182",103,84,14,4,1,0
"N00003183",147,86,35,21,4,1
"N00003184",123,51,44,21,7,0
"N00003185",97,33,37,20,7,0
"N00003186",125,35,49,28,9,4
"N00003187",146,61,53,20,8,4
"N00003188",192,137,28,18,7,2
"N00003189",118,82,19,9,4,4
"N00003190",123,82,17,13,7,4
"N00003191",121,50,40,20,6,5
"N00003192",154,81,36,21,9,7
"N00003193",142,99,18,16,6,3
"N00003194",148,97,24,19,5,3
"N00003195",182,119,34,21,8,0
"N00003196",149,99,30,17,0,3
"N00003197",128,87,21,16,1,3
"N00003198",110,69,25,11,5,0
"N00003199",149,114,25,7,2,1
"N00003200",138,91,27,14,4,2
"N00003201",152,114,26,9,2,1
"N00003202",145,101,23,11,7,3
"N00003203",129,90,21,12,5,1
"N00003204",193,64,64,42,15,8
"N00003205",174,109,33,18,10,4
"N00003206",119,93,11,11,3,1
"N00003207",140,100,28,7,4,1
"N00003208",138,69,34,23,8,4
"N00003209",514,293,152,51,11,7
"N00003210",103,49,30,17,5,2
"N00003211",118,33,33,41,9,2
"N00003212",141,62,42,25,11,1
"N00003213",102,53,23,17,8,1
"N00003214",103,28,35,29,8,3
"N00003215",118,31,53,25,7,2
"N00003216",135,89,27,13,5,1
"N00003217",118,87,20,6,2,3
"N00003218",144,115,17,9,2,1
"N00003219",120,81,25,10,3,1
"N00003220",135,67,41,21,2,4
"N00003221",116,101,10,3,2,0
"N00003222",131,85,26,15,4,1
"N00003223",129,41,33,48,4,3
"N00003224",108,72,20,10,5,1
"N00003225",122,106,7,7,2,0
"N00003226",110,94,6,6,1,3
"N00003227",101,63,25,11,2,0
"N00003228",138,94,23,9,7,5
"N00003229",111,45,32,27,5,2
"N00003230",126,39,29,45,6,7
"N00003231",71,20,17,21,9,4
"N00003232",154,112,24,14,4,0
"N00003233",146,83,33,21,6,3
"N00003234",179,103,32,22,11,11
"N00003235",175,115,33,22,3,2
"N00003236",155,60,52,29,9,5
"N00003237",334,240,51,25,14,4
"N00003238",169,114,22,25,3,5
"N00003239",144,108,22,8,4,2
"N00003240",149,127,11,5,3,3
"N00003241",129,100,18,7,2,2
"N00003242",116,101,9,4,1,1
"N00003243",150,126,17,6,1,0
"N00003244",122,102,11,7,1,1
"N00003245",164,136,13,13,2,0
"N00003246",286,226,36,20,2,2
"N00003247",280,187,60,25,7,1
"N00003248",137,93,32,10,2,0
"N00003249",148,81,39,20,8,0
"N00003250",128,103,18,6,1,0
"N00003251",116,75,26,10,3,2
"N00003252",133,45,51,29,8,0
"N00003253",123,75,29,11,6,2
"N00003254",113,89,15,4,4,1
"N00003255",111,65,28,12,3,3
"N00003256",142,124,12,4,2,0
"N00003257",112,103,6,3,0,0
"N00003258",178,155,18,3,1,1
"N00003259",121,101,15,4,1,0
"N00003260",127,104,13,7,2,1
"N00003261",126,117,5,2,1,1
"N00003262",137,122,9,6,0,0
"N00003263",135,115,14,3,2,1
"N00003264",140,123,13,4,0,0
"N00003265",135,121,6,5,2,1
"N00003266",132,116,5,8,2,1
"N00003267",135,122,10,3,0,0
"N00003268",119,93,14,9,2,1
"N00003269",129,109,8,9,1,2
"N00003270",127,104,16,4,1,2
"N00003271",228,44,84,73,22,5
"N00003272",236,87,68,40,39,2
"N00003273",264,188,54,17,3,2
"N00003274",117,45,47,18,4,3
"N00003275",95,30,38,18,9,0
"N00003276",245,149,62,25,6,3
"N00003277",180,111,39,21,8,1
"N00003278",183,76,52,53,2,0
"N00003279",96,27,40,23,6,0
"N00003280",329,229,43,36,17,4
"N00003281",127,90,17,14,5,1
"N00003282",835,445,218,131,33,8
"N00003283",122,50,28,33,8,3
"N00003284",135,61,32,24,14,4
"N00003285",115,46,44,19,4,2
"N00003286",123,53,44,20,6,0
"N00003287",118,84,22,6,5,1
"N00003288",123,73,35,12,2,1
"N00003289",135,111,13,8,1,2
"N00003290",177,124,26,18,7,2
"N00003291",270,240,21,6,2,1
"N00003292",123,99,14,7,2,1
"N00003293",109,72,19,8,6,4
"N00003294",115,27,31,29,21,7
"N00003295",274,54,54,90,47,29
"N00003296",133,25,30,45,18,15
"N00003297",128,21,40,41,17,9
"N00003298",202,36,48,78,33,7
"N00003299",205,30,52,66,40,17
"N00003300",105,20,19,34,22,10
"N00003301",111,46,33,17,7,8
"N00003302",155,23,47,49,23,13
"N00003303",122,25,29,41,18,9
"N00003304",116,21,29,46,11,9
"N00003305",160,29,39,47,34,11
"N00003306",193,81,45,42,17,8
"N00003307",211,124,45,32,9,1
"N00003308",988,411,270,197,78,32
"N00003309",114,46,34,25,8,1
"N00003310",126,63,33,23,5,2
"N00003311",393,144,128,86,27,8
"N00003312",134,64,36,26,6,2
"N00003313",709,192,364,119,27,7
"N00003314",293,190,50,39,10,4
"N00003315",90,72,16,2,0,0
"N00003316",155,89,48,14,3,1
"N00003317",133,96,27,7,2,1
"N00003318",315,276,23,11,4,1
"N00003319",122,99,17,5,0,1
"N00003320",110,92,11,7,0,0
"N00003321",143,111,16,13,3,0
"N00003322",142,117,15,10,0,0
"N00003323",151,123,15,10,2,1
"N00003324",140,95,31,13,1,0
"N00003325",153,120,22,10,1,0
"N00003326",261,142,75,30,12,2
"N00003327",154,123,19,9,3,0
"N00003328",117,46,48,18,3,2
"N00003329",139,107,21,10,1,0
"N00003330",137,116,10,8,1,2
"N00003331",167,137,20,7,3,0
"N00003332",136,121,12,1,2,0
"N00003333",125,84,12,22,5,2
"N00003334",119,103,11,4,1,0
"N00003335",107,61,29,13,2,2
"N00003336",133,111,13,8,1,0
"N00003337",144,53,45,26,15,5
"N00003338",115,44,40,22,8,1
"N00003339",186,83,31,52,19,1
"N00003340",132,39,26,62,4,1
"N00003341",113,47,34,23,6,3
"N00003342",129,83,32,10,3,1
"N00003343",126,43,42,29,6,6
"N00003344",139,69,49,16,5,0
"N00003345",99,72,13,10,4,0
"N00003346",127,92,20,11,3,1
"N00003347",137,102,25,8,2,0
"N00003348",160,134,15,6,3,2
"N00003349",341,246,53,28,8,6
"N00003350",177,135,24,11,5,2
"N00003351",143,85,27,20,4,7
"N00003352",155,108,38,7,2,0
"N00003353",131,86,26,9,8,2
"N00003354",153,113,22,12,3,3
"N00003355",145,108,14,10,6,7
"N00003356",219,129,65,16,6,3
"N00003357",120,97,12,8,3,0
"N00003358",147,118,14,12,3,0
"N00003359",132,101,17,10,3,1
"N00003360",109,38,37,25,6,3
"N00003361",140,80,38,13,8,1
"N00003362",128,106,15,6,1,0
"N00003363",297,163,63,57,8,6
"N00003364",139,109,17,10,2,1
"N00003365",176,147,21,7,0,1
"N00003366",123,63,43,13,2,2
"N00003367",139,97,30,8,3,1
"N00003368",135,39,60,26,9,1
"N00003369",149,50,30,48,14,7
"N00003370",129,69,33,18,6,3
"N00003371",159,52,39,41,19,8
"N00003372",139,80,37,13,6,3
"N00003373",129,46,48,25,7,3
"N00003374",129,61,37,21,6,4
"N00003375",127,46,49,30,1,1
"N00003376",130,56,44,22,4,4
"N00003377",110,40,40,22,7,1
"N00003378",124,53,50,19,1,1
"N00003379",124,62,37,18,6,1
"N00003380",145,67,45,25,7,1
"N00003381",138,65,39,21,8,5
"N00003382",127,40,25,52,7,3
"N00003383",125,85,26,12,2,0
"N00003384",153,128,17,6,1,1
"N00003385",164,125,16,18,4,1
"N00003386",146,84,35,13,14,0
"N00003387",128,118,5,3,1,1
"N00003388",164,113,31,16,1,3
"N00003389",140,131,7,0,1,1
"N00003390",151,86,35,24,5,1
"N00003391",176,119,32,24,1,0
"N00003392",146,119,15,6,5,1
"N00003393",146,121,16,9,0,0
"N00003394",135,129,4,1,1,0
"N00003395",167,90,25,32,17,3
"N00003396",163,153,5,4,1,0
"N00003397",109,33,18,28,27,3
"N00003398",119,79,20,13,5,2
"N00003399",129,89,19,14,5,2
"N00003400",139,97,25,11,5,1
"N00003401",121,87,21,11,1,1
"N00003402",144,57,33,29,16,9
"N00003403",114,27,21,46,14,6
"N00003404",133,28,32,30,32,11
"N00003405",144,55,30,43,10,6
"N00003406",165,55,61,38,7,4
"N00003407",242,160,51,18,8,5
"N00003408",197,94,41,42,16,4
"N00003409",155,65,40,28,19,3
"N00003410",238,130,65,26,9,8
"N00003411",107,49,42,12,3,1
"N00003412",132,38,54,26,13,1
"N00003413",132,46,53,27,5,1
"N00003414",128,74,32,16,3,3
"N00003415",132,51,52,20,8,1
"N00003416",121,45,47,22,6,1
"N00003417",119,50,35,20,10,4
"N00003418",132,46,45,32,8,1
"N00003419",124,95,20,7,2,0
"N00003420",125,44,51,23,5,2
"N00003421",113,46,34,19,11,3
"N00003422",256,119,58,64,10,5
"N00003423",249,83,57,64,35,10
"N00003424",129,65,36,18,8,2
"N00003425",95,33,39,15,8,0
"N00003426",350,135,97,73,34,11
"N00003427",140,72,42,23,2,1
"N00003428",129,57,47,20,3,2
"N00003429",127,46,49,25,6,1
"N00003430",103,31,41,20,9,2
"N00003431",132,52,39,30,10,1
"N00003432",139,65,53,16,5,0
"N00003433",116,67,33,13,3,0
"N00003434",114,61,28,19,4,2
"N00003435",101,71,18,9,2,1
"N00003436",122,83,24,11,1,3
"N00003437",131,102,16,7,5,1
"N00003438",134,101,18,11,4,0
"N00003439",124,108,11,3,2,0
"N00003440",125,112,6,6,0,1
"N00003441",131,86,33,9,2,1
"N00003442",114,78,20,15,1,0
"N00003443",252,197,35,14,4,2
"N00003444",144,119,16,6,2,1
"N00003445",165,125,26,10,3,1
"N00003446",144,113,24,7,0,0
"N00003447",123,43,56,16,5,3
"N00003448",180,140,27,8,4,1
"N00003449",144,116,18,9,1,0
"N00003450",129,108,16,4,1,0
"N00003451",222,169,34,15,3,1
"N00003452",153,122,19,9,2,1
"N00003453",123,72,39,7,4,1
"N00003454",127,93,16,14,3,1
"N00003455",122,90,23,8,1,0
"N00003456",105,51,35,18,1,0
"N00003457",123,49,43,24,5,2
"N00003458",125,93,18,11,3,0
"N00003459",114,83,20,8,1,2
"N00003460",152,99,30,18,5,0
"N00003461",130,91,12,14,11,2
"N00003462",133,119,12,1,1,0
"N00003463",168,146,13,6,3,0
"N00003464",147,117,20,8,2,0
"N00003465",117,50,48,11,6,2
"N00003466",119,80,31,8,0,0
"N00003467",220,175,25,9,11,0
"N00003468",123,84,30,7,2,0
"N00003469",136,85,26,22,3,0
"N00003470",133,111,15,4,3,0
"N00003471",112,57,34,16,2,3
"N00003472",128,97,20,9,1,1
"N00003473",129,76,24,18,9,2
"N00003474",166,141,12,9,3,1
"N00003475",376,298,55,16,6,1
"N00003476",263,211,30,16,4,2
"N00003477",220,125,28,35,27,5
"N00003478",294,260,24,8,1,1
"N00003479",286,246,29,4,5,2
"N00003480",117,34,45,28,8,2
"N00003481",70,37,16,13,3,1
"N00003482",122,58,33,24,5,2
"N00003483",161,51,67,28,9,6
"N00003484",123,41,43,33,1,5
"N00003485",114,63,29,19,3,0
"N00003486",143,45,49,36,9,4
"N00003487",153,39,53,50,11,0
"N00003488",121,29,41,38,10,3
"N00003489",302,76,117,84,17,8
"N00003490",97,28,22,32,8,7
"N00003491",249,44,47,106,37,15
"N00003492",117,35,35,22,17,8
"N00003493",245,52,79,62,36,16
"N00003494",261,128,72,40,13,8
"N00003495",138,98,24,9,3,4
"N00003496",207,56,51,66,25,9
"N00003497",216,65,87,45,15,4
"N00003498",119,42,52,23,2,0
"N00003499",104,59,30,12,2,1
"N00003500",130,78,35,14,3,0
"N00003501",122,50,41,19,7,5
"N00003502",131,15,61,32,20,3
"N00003503",143,56,48,31,7,1
"N00003504",128,83,27,14,3,1
"N00003505",101,28,27,34,10,2
"N00003506",169,47,54,37,28,3
"N00003507",107,36,29,24,14,4
"N00003508",119,48,33,23,14,1
"N00003509",119,87,25,3,2,2
"N00003510",120,68,26,15,7,4
"N00003511",99,62,22,9,4,2
"N00003512",120,50,29,30,8,3
"N00003513",218,121,58,21,16,2
"N00003514",241,72,65,61,27,16
"N00003515",92,31,24,21,8,8
"N00003516",126,31,30,36,21,8
"N00003517",246,82,62,63,27,12
"N00003518",116,36,35,33,9,3
"N00003519",87,26,24,23,10,4
"N00003520",123,28,33,36,15,11
"N00003521",120,95,15,5,4,1
"N00003522",146,94,32,16,3,1
"N00003523",146,122,11,10,3,0
"N00003524",449,374,50,15,8,2
"N00003525",134,101,20,9,4,0
"N00003526",130,104,14,8,2,2
"N00003527",159,104,29,18,5,3
"N00003528",280,214,36,15,12,3
"N00003529",136,93,21,10,9,3
"N00003530",138,101,19,11,5,2
"N00003531",125,82,23,12,6,2
"N00003532",143,105,20,12,6,0
"N00003533",196,125,42,24,4,1
"N00003534",109,63,23,10,5,8
"N00003535",141,100,24,6,8,3
"N00003536",149,97,25,14,5,8
"N00003537",119,44,42,19,11,3
"N00003538",156,110,27,13,4,2
"N00003539",113,66,24,17,5,1
"N00003540",109,58,24,19,8,0
"N00003541",115,66,37,7,4,1
"N00003542",108,43,36,17,6,6
"N00003543",192,129,44,11,7,1
"N00003544",121,74,32,9,4,2
"N00003545",138,93,21,14,7,3
"N00003546",123,82,30,8,3,0
"N00003547",230,171,26,26,7,0
"N00003548",631,384,123,60,49,15
"N00003549",157,105,24,15,9,4
"N00003550",145,123,15,5,2,0
"N00003551",169,122,28,9,6,4
"N00003552",178,124,27,21,5,1
"N00003553",119,85,18,9,5,2
"N00003554",91,17,35,35,4,0
"N00003555",157,66,32,42,15,2
"N00003556",270,108,86,46,15,15
"N00003557",122,31,43,36,8,4
"N00003558",154,122,16,8,6,2
"N00003559",184,128,30,17,6,3
"N00003560",157,113,28,9,6,1
"N00003561",134,93,18,15,5,3
"N00003562",135,99,18,13,2,3
"N00003563",150,97,34,15,3,1
"N00003564",127,87,27,10,2,1
"N00003565",143,123,14,5,1,0
"N00003566",165,132,18,11,2,2
"N00003567",155,103,27,15,5,5
"N00003568",134,101,16,6,8,3
"N00003569",147,104,23,14,4,2
"N00003570",153,99,24,15,10,5
"N00003571",111,67,20,14,9,1
"N00003572",154,119,19,7,4,5
"N00003573",134,100,20,12,1,1
"N00003574",152,121,13,12,6,0
"N00003575",147,96,24,14,7,6
"N00003576",153,111,25,10,3,4
"N00003577",139,80,28,21,10,0
"N00003578",157,120,16,12,7,2
"N00003579",150,93,34,16,5,2
"N00003580",128,89,20,14,4,1
"N00003581",232,114,49,41,14,14
"N00003582",199,117,45,23,10,4
"N00003583",252,137,64,31,12,8
"N00003584",117,49,31,21,12,4
"N00003585",123,58,30,25,8,2
"N00003586",133,54,43,23,9,4
"N00003587",141,102,26,8,3,2
"N00003588",170,123,26,16,4,1
"N00003589",177,117,34,14,10,2
"N00003590",171,124,25,12,7,3
"N00003591",163,118,27,11,5,2
"N00003592",123,76,18,20,4,5
"N00003593",171,119,30,14,6,2
"N00003594",323,204,70,31,14,4
"N00003595",130,95,19,9,4,3
"N00003596",118,81,25,9,2,1
"N00003597",156,119,21,8,7,1
"N00003598",129,93,20,10,3,3
"N00003599",152,91,34,18,8,1
"N00003600",137,42,51,26,13,5
"N00003601",134,83,31,11,6,3
"N00003602",144,60,41,32,9,2
"N00003603",124,76,29,14,4,1
"N00003604",154,90,45,16,2,1
"N00003605",133,38,48,25,20,2
"N00003606",118,84,20,6,4,4
"N00003607",174,139,18,11,4,2
"N00003608",170,115,31,17,6,1
"N00003609",127,69,27,18,7,6
"N00003610",122,52,39,21,5,5
"N00003611",119,51,27,22,15,4
"N00003612",142,99,24,13,3,3
"N00003613",161,98,37,12,10,4
"N00003614",152,110,29,7,4,2
"N00003615",128,76,30,16,5,1
"N00003616",125,89,23,7,4,2
"N00003617",125,57,44,16,5,3
"N00003618",138,104,15,9,9,1
"N00003619",136,83,31,16,3,3
"N00003620",168,108,39,11,9,1
"N00003621",146,112,20,7,6,1
"N00003622",166,108,27,17,8,6
"N00003623",112,42,31,24,12,3
"N00003624",228,154,43,22,7,2
"N00003625",156,73,35,31,12,5
"N00003626",141,106,13,18,3,1
"N00003627",147,66,45,25,8,3
"N00003628",151,95,33,20,3,0
"N00003629",105,78,11,7,7,2
"N00003630",276,178,39,44,13,2
"N00003631",99,46,22,21,6,4
"N00003632",134,83,29,18,3,1
"N00003633",117,33,35,32,15,2
"N00003634",136,72,42,17,3,2
"N00003635",113,75,23,10,4,1
"N00003636",124,98,17,7,2,0
"N00003637",140,117,13,9,0,1
"N00003638",166,123,25,11,5,2
"N00003639",130,95,17,12,6,0
"N00003640",133,58,37,25,9,4
"N00003641",168,127,28,9,3,1
"N00003642",139,88,23,15,10,3
"N00003643",132,67,30,17,7,11
"N00003644",126,93,18,9,5,1
"N00003645",203,103,38,32,23,7
"N00003646",179,123,32,11,11,2
"N00003647",258,153,57,33,11,4
"N00003648",157,107,32,13,2,3
"N00003649",143,93,18,21,6,5
"N00003650",154,108,25,14,7,0
"N00003651",123,70,22,23,6,2
"N00003652",218,153,38,9,12,6
"N00003653",137,96,20,9,10,2
"N00003654",101,47,26,20,8,0
"N00003655",113,44,36,24,7,2
"N00003656",185,128,36,18,3,0
"N00003657",165,82,43,30,4,6
"N00003658",188,132,33,14,7,2
"N00003659",145,85,23,22,10,5
"N00003660",147,89,28,14,11,5
"N00003661",161,93,31,28,7,2
"N00003662",110,42,31,31,5,1
"N00003663",106,44,29,22,9,2
"N00003664",194,138,35,14,4,3
"N00003665",177,115,38,12,8,4
"N00003666",183,107,39,27,7,3
"N00003667",138,94,21,17,5,1
"N00003668",146,96,29,13,3,5
"N00003669",144,87,27,22,6,2
"N00003670",135,78,29,15,9,4
"N00003671",117,57,34,15,6,5
"N00003672",118,72,32,9,4,1
"N00003673",107,68,29,8,2,0
"N00003674",141,101,23,16,1,0
"N00003675",125,56,42,17,9,1
"N00003676",132,64,37,22,4,5
"N00003677",125,46,33,29,10,7
"N00003678",144,61,33,39,8,3
"N00003679",132,50,41,28,11,2
"N00003680",123,38,32,40,10,3
"N00003681",185,51,63,47,19,5
"N00003682",144,20,32,46,41,5
"N00003683",156,76,43,25,11,1
"N00003684",124,54,29,24,13,4
"N00003685",131,71,30,23,3,4
"N00003686",137,70,28,26,12,1
"N00003687",161,104,37,14,4,2
"N00003688",149,56,45,33,9,6
"N00003689",138,41,44,35,12,6
"N00003690",172,116,34,13,8,1
"N00003691",141,104,22,6,6,3
"N00003692",143,112,14,12,2,3
"N00003693",149,89,29,25,3,3
"N00003694",156,132,12,8,3,1
"N00003695",147,104,28,11,3,1
"N00003696",144,100,22,11,10,1
"N00003697",135,81,29,18,7,0
"N00003698",208,130,36,22,16,4
"N00003699",134,87,27,15,3,2
"N00003700",134,81,27,16,7,3
"N00003701",177,130,20,16,6,5
"N00003702",239,209,12,7,7,4
"N00003703",185,130,38,11,4,2
"N00003704",152,98,28,17,7,2
"N00003705",170,99,33,23,13,2
"N00003706",193,106,55,21,9,2
"N00003707",157,114,20,12,6,5
"N00003708",164,119,17,18,8,2
"N00003709",143,72,43,16,8,4
"N00003710",161,64,52,32,9,4
"N00003711",165,105,28,20,7,5
"N00003712",147,93,30,19,1,4
"N00003713",157,84,36,26,8,3
"N00003714",157,53,44,38,15,7
"N00003715",122,71,22,18,8,3
"N00003716",150,69,42,27,9,3
"N00003717",144,57,28,31,24,4
"N00003718",487,337,79,47,19,5
"N00003719",150,97,29,18,6,0
"N00003720",143,89,28,22,2,2
"N00003721",170,104,37,16,10,3
"N00003722",152,98,28,10,9,7
"N00003723",135,87,27,10,10,1
"N00003724",136,75,34,15,9,3
"N00003725",118,55,41,14,3,5
"N00003726",148,92,26,20,4,6
"N00003727",147,78,36,19,9,5
"N00003728",120,64,26,15,8,7
"N00003729",150,85,39,10,13,3
"N00003730",133,77,19,18,8,11
"N00003731",126,75,29,14,3,5
"N00003732",299,123,71,78,19,8
"N00003733",139,44,40,35,11,9
"N00003734",134,62,30,25,12,5
"N00003735",124,44,36,29,9,6
"N00003736",128,43,37,29,14,5
"N00003737",174,64,42,43,19,6
"N00003738",120,46,37,20,8,9
"N00003739",153,76,32,27,12,6
"N00003740",106,44,25,19,11,7
"N00003741",114,44,20,33,10,7
"N00003742",133,57,35,28,10,3
"N00003743",165,103,31,20,9,2
"N00003744",128,70,30,19,5,4
"N00003745",152,104,24,14,5,5
"N00003746",111,71,28,7,5,0
"N00003747",122,90,18,11,2,1
"N00003748",137,82,33,11,8,3
"N00003749",179,108,53,14,3,1
"N00003750",158,123,16,15,3,1
"N00003751",187,127,34,16,3,7
"N00003752",145,105,18,14,6,2
"N00003753",181,73,50,31,23,4
"N00003754",128,77,31,17,1,2
"N00003755",162,97,38,17,7,3
"N00003756",113,39,36,22,10,6
"N00003757",112,62,26,15,6,3
"N00003758",207,116,51,35,4,1
"N00003759",140,43,48,33,12,4
"N00003760",121,47,37,31,2,4
"N00003761",136,81,28,18,7,2
"N00003762",160,130,23,2,4,1
"N00003763",156,124,17,9,5,1
"N00003764",178,126,21,17,9,5
"N00003765",134,99,23,7,2,3
"N00003766",145,95,29,15,6,0
"N00003767",145,108,23,11,3,0
"N00003768",216,133,41,22,15,5
"N00003769",132,84,24,14,9,1
"N00003770",182,57,45,41,32,7
"N00003771",188,118,37,24,6,3
"N00003772",113,22,38,35,13,5
"N00003773",142,74,36,20,9,3
"N00003774",122,67,29,17,4,5
"N00003775",192,163,17,6,5,1
"N00003776",140,84,27,18,9,2
"N00003777",111,41,33,28,6,3
"N00003778",167,50,47,41,19,10
"N00003779",137,39,42,35,13,8
"N00003780",117,54,30,24,6,3
"N00003781",135,81,25,20,9,0
"N00003782",193,120,45,14,7,7
"N00003783",140,47,46,30,11,6
"N00003784",152,95,24,20,10,3
"N00003785",163,124,20,14,4,1
"N00003786",159,116,24,14,4,1
"N00003787",135,97,12,16,7,3
"N00003788",155,73,43,25,10,4
"N00003789",140,102,20,9,3,6
"N00003790",139,68,41,15,13,2
"N00003791",251,168,46,27,5,5
"N00003792",122,51,32,22,15,2
"N00003793",202,159,17,14,7,5
"N00003794",144,58,50,22,11,3
"N00003795",146,101,24,8,10,3
"N00003796",199,131,42,11,11,4
"N00003797",177,104,37,19,12,5
"N00003798",169,68,47,32,15,7
"N00003799",126,71,35,12,8,0
"N00003800",153,107,20,18,6,2
"N00003801",174,100,37,25,8,4
"N00003802",107,78,16,10,2,1
"N00003803",145,98,22,18,6,1
"N00003804",140,105,21,8,4,2
"N00003805",117,61,30,17,5,4
"N00003806",169,56,43,46,18,6
"N00003807",128,54,45,22,5,2
"N00003808",143,65,34,35,6,3
"N00003809",147,109,23,9,6,0
"N00003810",109,54,33,21,0,1
"N00003811",141,113,17,6,4,1
"N00003812",127,76,27,11,10,3
"N00003813",127,79,28,10,9,1
"N00003814",151,103,20,20,5,3
"N00003815",227,107,67,38,13,2
"N00003816",143,55,44,26,10,8
"N00003817",149,99,27,11,7,5
"N00003818",156,94,35,13,9,5
"N00003819",135,100,20,8,4,3
"N00003820",179,119,32,19,7,2
"N00003821",139,86,29,16,6,2
"N00003822",167,119,21,16,6,5
"N00003823",190,130,31,16,10,3
"N00003824",226,152,46,17,7,4
"N00003825",325,185,75,47,10,8
"N00003826",201,152,30,12,7,0
"N00003827",311,213,53,27,11,7
"N00003828",139,105,19,7,5,3
"N00003829",150,91,27,21,6,5
"N00003830",166,98,29,28,4,7
"N00003831",125,76,26,10,11,2
"N00003832",183,115,35,22,10,1
"N00003833",193,62,75,33,19,4
"N00003834",157,55,47,31,16,8
"N00003835",243,123,52,56,10,2
"N00003836",147,94,21,25,4,3
"N00003837",113,59,32,13,7,2
"N00003838",179,100,40,29,9,1
"N00003839",132,85,21,13,9,4
"N00003840",152,105,23,16,6,2
"N00003841",114,82,20,8,4,0
"N00003842",165,115,31,17,2,0
"N00003843",130,73,26,18,6,7
"N00003844",182,140,30,8,2,2
"N00003845",121,77,19,16,5,4
"N00003846",294,98,83,72,35,6
"N00003847",114,60,32,17,5,0
"N00003848",138,63,37,32,5,1
"N00003849",181,115,29,21,12,4
"N00003850",143,83,32,12,13,3
"N00003851",149,96,34,15,3,1
"N00003852",141,68,43,24,4,2
"N00003853",167,99,30,24,10,4
"N00003854",137,95,22,12,4,4
"N00003855",150,105,24,18,3,0
"N00003856",159,122,19,11,5,2
"N00003857",169,111,33,10,10,5
"N00003858",159,107,24,15,7,6
"N00003859",179,82,46,34,11,6
"N00003860",360,231,76,35,12,6
"N00003861",169,110,33,15,7,4
"N00003862",136,90,27,13,5,1
